profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
exponential,1,8,33,cold,spectral,0.00172350416666667,0.00170103194444444,0.00178990138888889,0.00176991805555556,0.00178990138888889,0.00170880694444444,0.00170103194444444,0.00172350416666667
exponential,1,8,33,cold,combined,0.0016832125,0.00167095555555556,0.00174095694444444,0.00171486805555556,0.00174095694444444,0.00167962222222222,0.00167095555555556,0.0016832125
exponential,1,8,33,warm,production,0.00100323333333333,0.00100119722222222,0.00101808888888889,0.00101808888888889,0.00101156111111111,0.00100119722222222,0.00100323333333333,0.00100323194444444
exponential,1,8,33,warm,baseline,0.000999672222222222,0.000993269444444444,0.00101840694444444,0.00100165416666667,0.000999672222222222,0.000997136111111111,0.000993269444444444,0.00101840694444444
exponential,1,8,33,warm,setup,0.000993370833333333,0.0009865625,0.00100735,0.000999819444444444,0.000990947222222222,0.000993370833333333,0.0009865625,0.00100735
exponential,1,8,33,warm,source,0.000981130555555556,0.000976447222222222,0.000990851388888889,0.000981130555555556,0.000980194444444444,0.000990851388888889,0.000976447222222222,0.000989648611111111
exponential,1,8,33,warm,spectral,0.000996401388888889,0.000991097222222222,0.000999243055555556,0.000998520833333333,0.000996401388888889,0.000991097222222222,0.000993694444444444,0.000999243055555556
exponential,1,8,33,warm,combined,0.0009731875,0.000972726388888889,0.000977281944444444,0.000972726388888889,0.000975811111111111,0.0009731875,0.000973076388888889,0.000977281944444444
exponential,1,8,33,overlap,production,0.00231143888888889,0.00228025555555556,0.00234960138888889,0.0023339625,0.00231143888888889,0.00234960138888889,0.00230908333333333,0.00228025555555556
exponential,1,8,33,overlap,baseline,0.00230632777777778,0.0022933875,0.00231811527777778,0.00231811527777778,0.00229749722222222,0.00231500972222222,0.0022933875,0.00230632777777778
