profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
constant,4,24,129,warm,state,0.00870591805555556,0.00861770277777778,0.00901442916666667,0.00901442916666667,0.00870591805555556,0.00861770277777778,0.00879485416666667,0.00869879166666667
constant,4,24,129,warm,stateSource,0.00861010972222222,0.00856856388888889,0.00884791527777778,0.00884791527777778,0.00861010972222222,0.00867345555555555,0.00856856388888889,0.00858367361111111
constant,4,24,129,overlap,production,0.0127890166666667,0.0127216652777778,0.0129425875,0.0127638916666667,0.0127890166666667,0.0127216652777778,0.0129425875,0.0128616263888889
constant,4,24,129,overlap,baseline,0.0124084833333333,0.0123648263888889,0.0125526861111111,0.0123990597222222,0.0123648263888889,0.0125526861111111,0.0124084833333333,0.0124581097222222
constant,4,24,129,overlap,state,0.0114129611111111,0.0113955236111111,0.0115109236111111,0.0114119138888889,0.0113955236111111,0.0114129611111111,0.0114475208333333,0.0115109236111111
constant,4,24,129,overlap,stateSource,0.0113059319444444,0.0111884208333333,0.0113510472222222,0.0111884208333333,0.0113510472222222,0.0112574708333333,0.0113488611111111,0.0113059319444444
constant,4,24,129,successive,production,0.0118557458333333,0.0117535430555556,0.0120626958333333,0.0120626958333333,0.0118557458333333,0.0117535430555556,0.0120399902777778,0.0118475222222222
constant,4,24,129,successive,baseline,0.0116181291666667,0.0115455680555556,0.0117706222222222,0.0116071819444444,0.0117706222222222,0.0116181291666667,0.0116189722222222,0.0115455680555556
constant,4,24,129,successive,state,0.0110392208333333,0.010915675,0.0114257375,0.010915675,0.0114257375,0.0111143652777778,0.0109490930555556,0.0110392208333333
constant,4,24,129,successive,stateSource,0.0109353916666667,0.0108248875,0.0110560819444444,0.0110560819444444,0.0108248875,0.0109353916666667,0.0109883555555556,0.0108551083333333
exponential,1,8,33,cold,production,0.00174596388888889,0.00171663888888889,0.00194233333333333,0.00194233333333333,0.00179461111111111,0.00174596388888889,0.00172767777777778,0.00171663888888889
exponential,1,8,33,cold,baseline,0.0017239,0.00172320833333333,0.00191289305555556,0.00191289305555556,0.00175353055555556,0.00172323611111111,0.0017239,0.00172320833333333
exponential,1,8,33,cold,state,0.001321875,0.00130090972222222,0.00147978611111111,0.00147978611111111,0.001321875,0.00131103472222222,0.00130090972222222,0.00135509722222222
exponential,1,8,33,cold,stateSource,0.00131498472222222,0.00128988888888889,0.00133529305555556,0.00133381805555556,0.00133529305555556,0.00129849305555556,0.00128988888888889,0.00131498472222222
exponential,1,8,33,warm,production,0.00100850972222222,0.00100325555555556,0.0010249875,0.0010249875,0.001007225,0.00100850972222222,0.00101556805555556,0.00100325555555556
exponential,1,8,33,warm,baseline,0.00100015972222222,0.000995145833333333,0.00100458333333333,0.00100199305555556,0.00100015972222222,0.000996268055555556,0.000995145833333333,0.00100458333333333
exponential,1,8,33,warm,state,0.000992440277777778,0.000991372222222222,0.000998843055555556,0.000998843055555556,0.000992440277777778,0.000991372222222222,0.000992580555555556,0.0009916
exponential,1,8,33,warm,stateSource,0.000974972222222222,0.0009735625,0.000976770833333333,0.000976770833333333,0.000975348611111111,0.000973983333333333,0.000974972222222222,0.0009735625
exponential,1,8,33,overlap,production,0.00224077222222222,0.00223367638888889,0.00226859583333333,0.00226859583333333,0.00226112361111111,0.00223367638888889,0.00224077222222222,0.00223367638888889
exponential,1,8,33,overlap,baseline,0.00224208055555556,0.00222976805555556,0.00226444444444444,0.00223201111111111,0.00226444444444444,0.00224330833333333,0.00224208055555556,0.00222976805555556
