profile,Nz,Lxy,family,kappa,i,j,channel,mixed,aliasError,referenceError,fullReferenceError
sharp,65,100000,wave,0.00022654346798278,7,7,GG,0,1.00184104778886e-06,7.13970427714809e-16,2.88684341321878e-15
sharp,65,100000,wave,0.00022654346798278,7,8,GG,0,1.68839316911809e-06,7.55467460099843e-16,3.11523070381701e-15
sharp,65,100000,wave,0.00022654346798278,7,32,GG,0,0.0006054588667674,2.91765831143948e-15,1.14796898118971e-14
sharp,65,100000,wave,0.00022654346798278,8,8,GG,0,2.01268878144073e-06,6.79548009007766e-16,3.04559195381732e-15
sharp,65,100000,wave,0.00022654346798278,8,9,GG,0,2.73541559537673e-06,7.14130387341486e-16,3.74396251541427e-15
sharp,65,100000,wave,0.00022654346798278,8,31,GG,0,0.000617902815520422,2.53164794215222e-15,1.0810223902527e-14
sharp,65,100000,wave,0.00022654346798278,9,9,GG,0,3.40819041930731e-06,7.36804623393095e-16,3.61442356976379e-15
sharp,65,100000,wave,0.00022654346798278,9,10,GG,0,4.38825170350672e-06,9.51154458733197e-16,3.97685389350486e-15
sharp,65,100000,wave,0.00022654346798278,9,30,GG,0,0.000631402370511286,2.50332668397368e-15,1.03449328473244e-14
sharp,65,100000,wave,0.00022654346798278,10,10,GG,0,5.70035472178988e-06,9.38633926823872e-16,4.01343016273017e-15
sharp,65,100000,wave,0.00022654346798278,10,11,GG,0,7.62349502865877e-06,1.16368318009058e-15,4.77544942308103e-15
sharp,65,100000,wave,0.00022654346798278,10,29,GG,0,0.000636193605056502,2.77993958638934e-15,1.00512823372857e-14
sharp,65,100000,wave,0.00022654346798278,11,11,GG,0,8.9459348677732e-06,1.13768129364762e-15,4.46266973156173e-15
sharp,65,100000,wave,0.00022654346798278,11,12,GG,0,1.32584762474079e-05,1.19976770065301e-15,4.80884698361598e-15
sharp,65,100000,wave,0.00022654346798278,11,28,GG,0,0.000648422960776237,2.87155675864237e-15,1.05444016954751e-14
sharp,65,100000,wave,0.00022654346798278,12,12,GG,0,1.35553032762497e-05,1.01903562205633e-15,4.5259866122124e-15
sharp,65,100000,wave,0.00022654346798278,12,13,GG,0,2.22663231289949e-05,1.06070247882693e-15,5.28278137461291e-15
sharp,65,100000,wave,0.00022654346798278,12,27,GG,0,0.000648662450576736,2.5461833668427e-15,1.03331266321993e-14
sharp,65,100000,wave,0.00022654346798278,13,13,GG,0,2.209551011901e-05,1.06614691018521e-15,5.12424557727512e-15
sharp,65,100000,wave,0.00022654346798278,13,14,GG,0,3.54332053133963e-05,1.32941729564596e-15,5.66298912382041e-15
sharp,65,100000,wave,0.00022654346798278,13,26,GG,0,0.000657126437584928,2.48093154866147e-15,9.93674926578693e-15
sharp,65,100000,wave,0.00022654346798278,14,14,GG,0,3.70886046439999e-05,1.32896600906091e-15,5.30074720192006e-15
sharp,65,100000,wave,0.00022654346798278,14,15,GG,0,5.35382993979121e-05,1.41341884702154e-15,6.2588198334573e-15
sharp,65,100000,wave,0.00022654346798278,14,25,GG,0,0.000656439759520143,2.58174206466641e-15,9.73249770586466e-15
sharp,65,100000,wave,0.00022654346798278,15,15,GG,0,6.39978272009005e-05,1.48255739443659e-15,6.01298233543796e-15
sharp,65,100000,wave,0.00022654346798278,15,16,GG,0,8.14884473995372e-05,1.67373136805783e-15,6.88915600535914e-15
sharp,65,100000,wave,0.00022654346798278,15,24,GG,0,0.000658859798287564,2.65328826176923e-15,9.74932686148065e-15
sharp,65,100000,wave,0.00022654346798278,16,16,GG,0,0.000105025303535452,1.29044419831946e-15,6.40284317957064e-15
sharp,65,100000,wave,0.00022654346798278,16,17,GG,0,0.000130795699281411,1.21701911468893e-15,7.12015846112922e-15
sharp,65,100000,wave,0.00022654346798278,16,23,GG,0,0.000655968329240765,2.24524438331395e-15,9.78680198216155e-15
sharp,65,100000,wave,0.00022654346798278,17,17,GG,0,0.000163565061073842,1.52007329747466e-15,6.99677454897862e-15
sharp,65,100000,wave,0.00022654346798278,17,18,GG,0,0.000222483040674141,1.90581134492908e-15,7.87613295798145e-15
sharp,65,100000,wave,0.00022654346798278,17,22,GG,0,0.000650083004590502,2.1806898939078e-15,9.11157160996756e-15
sharp,65,100000,wave,0.00022654346798278,18,18,GG,0,0.000245946117730325,1.78366764692327e-15,7.24912482127403e-15
sharp,65,100000,wave,0.00022654346798278,18,19,GG,0,0.000378230545229536,1.75826374476141e-15,8.11416578744594e-15
sharp,65,100000,wave,0.00022654346798278,18,21,GG,0,0.000639229968117976,2.15654280585712e-15,8.94493600956315e-15
sharp,65,100000,wave,0.00022654346798278,19,19,GG,0,0.000375079876827632,1.66909930786877e-15,7.84299471869666e-15
sharp,65,100000,wave,0.00022654346798278,19,20,GG,0,0.00061668043769463,2.04167935902833e-15,8.63888234743444e-15
sharp,65,100000,wave,0.00022654346798278,20,19,GG,0,0.00061668043769463,2.04167935902833e-15,8.63888234743444e-15
sharp,65,100000,wave,0.00022654346798278,20,20,GG,0,0.000613945557907548,1.95652133067116e-15,8.13754414567455e-15
sharp,65,100000,wave,0.00022654346798278,20,21,GG,0,0.000957828876893571,2.16684865633499e-15,9.42937321078294e-15
sharp,65,100000,wave,0.00022654346798278,21,18,GG,0,0.000639229968117976,2.15654280585712e-15,8.94493600956315e-15
sharp,65,100000,wave,0.00022654346798278,21,21,GG,0,0.00105856588089646,2.05988247273573e-15,9.12641701195186e-15
sharp,65,100000,wave,0.00022654346798278,21,22,GG,0,0.00145214678743063,2.39804587662414e-15,9.80308492661391e-15
sharp,65,100000,wave,0.00022654346798278,22,17,GG,0,0.000650083004590502,2.1806898939078e-15,9.11157160996756e-15
sharp,65,100000,wave,0.00022654346798278,22,22,GG,0,0.00183155048073945,2.16330532285317e-15,8.90090734707905e-15
sharp,65,100000,wave,0.00022654346798278,22,23,GG,0,0.00227797194135939,2.44850652137597e-15,1.00547516879299e-14
sharp,65,100000,wave,0.00022654346798278,23,16,GG,0,0.000655968329240765,2.24524438331395e-15,9.78680198216155e-15
sharp,65,100000,wave,0.00022654346798278,23,23,GG,0,0.00307103136106475,2.22025537995063e-15,9.66980909069394e-15
sharp,65,100000,wave,0.00022654346798278,23,24,GG,0,0.00390407352209502,2.61408340103092e-15,1.09214548033301e-14
sharp,65,100000,wave,0.00022654346798278,24,15,GG,0,0.000658859798287564,2.65328826176923e-15,9.74932686148065e-15
sharp,65,100000,wave,0.00022654346798278,24,24,GG,0,0.00496979979066597,2.32977590504894e-15,1.00517458695768e-14
sharp,65,100000,wave,0.00022654346798278,24,25,GG,0,0.00731610550864434,2.35350469831422e-15,1.0949858384732e-14
sharp,65,100000,wave,0.00022654346798278,25,14,GG,0,0.000656439759520143,2.58174206466641e-15,9.73249770586466e-15
sharp,65,100000,wave,0.00022654346798278,25,25,GG,0,0.00796421684897288,2.19201302658086e-15,1.01207765816665e-14
sharp,65,100000,wave,0.00022654346798278,25,26,GG,0,0.0144368417558896,2.68487271696869e-15,1.16564540479441e-14
sharp,65,100000,wave,0.00022654346798278,26,13,GG,0,0.000657126437584928,2.48093154866147e-15,9.93674926578693e-15
sharp,65,100000,wave,0.00022654346798278,26,26,GG,0,0.0148238078060165,2.5763976486428e-15,1.06545200659829e-14
sharp,65,100000,wave,0.00022654346798278,26,27,GG,0,0.0292163655960623,2.60852383618896e-15,1.15474913336695e-14
sharp,65,100000,wave,0.00022654346798278,27,12,GG,0,0.000648662450576736,2.5461833668427e-15,1.03331266321993e-14
sharp,65,100000,wave,0.00022654346798278,27,27,GG,0,0.0375926789562172,2.02399798900479e-15,1.09730790323766e-14
sharp,65,100000,wave,0.00022654346798278,27,28,GG,0,0.0606512860141803,2.65024947227371e-15,1.23850429437875e-14
sharp,65,100000,wave,0.00022654346798278,28,11,GG,0,0.000648422960776237,2.87155675864237e-15,1.05444016954751e-14
sharp,65,100000,wave,0.00022654346798278,28,28,GG,0,0.094411537915599,2.43683347867985e-15,1.17264724651931e-14
sharp,65,100000,wave,0.00022654346798278,28,29,GG,0,0.124638657329684,2.52477499197866e-15,1.22432949154566e-14
sharp,65,100000,wave,0.00022654346798278,29,10,GG,0,0.000636193605056502,2.77993958638934e-15,1.00512823372857e-14
sharp,65,100000,wave,0.00022654346798278,29,29,GG,0,0.181998952477313,2.35868706154369e-15,1.18043762815627e-14
sharp,65,100000,wave,0.00022654346798278,29,30,GG,0,0.220830838746057,2.81566744571642e-15,1.2933649681966e-14
sharp,65,100000,wave,0.00022654346798278,30,9,GG,0,0.000631402370511286,2.50332668397368e-15,1.03449328473244e-14
sharp,65,100000,wave,0.00022654346798278,30,30,GG,0,0.248934731603316,2.46643807310943e-15,1.20932103754122e-14
sharp,65,100000,wave,0.00022654346798278,30,31,GG,0,0.294065969473522,2.82581416685531e-15,1.31114005362008e-14
sharp,65,100000,wave,0.00022654346798278,31,8,GG,0,0.000617902815520422,2.53164794215222e-15,1.0810223902527e-14
sharp,65,100000,wave,0.00022654346798278,31,31,GG,0,0.267359818753964,2.87483252976287e-15,1.2544353005398e-14
sharp,65,100000,wave,0.00022654346798278,31,32,GG,0,0.309602737081736,3.53479227990627e-15,1.39399651660934e-14
sharp,65,100000,wave,0.00022654346798278,32,7,GG,0,0.0006054588667674,2.91765831143948e-15,1.14796898118971e-14
sharp,65,100000,wave,0.00022654346798278,32,32,GG,0,0.30396070144709,3.26330142112675e-15,1.32708584147454e-14
sharp,65,100000,wave,0.00022654346798278,32,33,GG,0,0.34584089815992,3.82598290413979e-15,1.48154914771693e-14
sharp,65,100000,wave,0.00022654346798278,33,6,GG,0,0.000590017905609139,2.92938399315864e-15,1.10509866182451e-14
sharp,65,100000,wave,0.00022654346798278,33,33,GG,0,0.315295829842329,3.36847951639033e-15,1.39577176980938e-14
sharp,65,100000,wave,0.00022654346798278,33,34,GG,0,0.35645659127351,3.89909774374321e-15,1.50400626462091e-14
sharp,65,100000,wave,0.00022654346798278,34,5,GG,0,0.000561764829188834,2.30281571755925e-15,1.05288924948253e-14
sharp,65,100000,wave,0.00022654346798278,34,34,GG,0,0.335241799281434,3.94444823697291e-15,1.43120582943288e-14
sharp,65,100000,wave,0.00022654346798278,34,35,GG,0,0.377971807394853,4.32020155757166e-15,1.61278695271079e-14
sharp,65,100000,wave,0.00022654346798278,35,4,GG,0,0.000575529533154603,2.72071487445662e-15,1.26014759260116e-14
sharp,65,100000,wave,0.00022654346798278,35,35,GG,0,0.339855598639619,3.76862284151185e-15,1.45774977048308e-14
sharp,65,100000,wave,0.00022654346798278,35,36,GG,0,0.38232800887622,4.25271747156959e-15,1.64982128039012e-14
sharp,65,100000,wave,0.00022654346798278,36,3,GG,0,0.000436274612360882,3.24394019763819e-15,1.22589530412664e-14
sharp,65,100000,wave,0.00022654346798278,36,36,GG,0,0.356496582081096,4.04460780803477e-15,1.61694735772889e-14
sharp,65,100000,wave,0.00022654346798278,36,37,GG,0,0.399605319972268,4.39225766364866e-15,1.72875425010983e-14
sharp,65,100000,wave,0.00022654346798278,37,2,GG,0,0.000722303878950206,3.07284070198833e-15,1.30915382593819e-14
sharp,65,100000,wave,0.00022654346798278,37,37,GG,0,0.364581354208848,4.01665500719909e-15,1.55217492666028e-14
sharp,65,100000,wave,0.00022654346798278,37,38,GG,0,0.409558127580294,4.51140954723104e-15,1.6545345264244e-14
sharp,65,100000,wave,0.00022654346798278,38,1,GG,0,0.000516581328452359,4.59542454928861e-15,1.81049907398575e-14
sharp,65,100000,wave,0.00022654346798278,38,38,GG,0,0.368418878251175,4.10334551501088e-15,1.56443340114707e-14
sharp,65,100000,wave,0.00022654346798278,1,1,FF,1,9.61626278761702e-10,1.96396896844119e-16,8.75708344961447e-16
sharp,65,100000,wave,0.00022654346798278,1,38,FF,1,0.00028425972933766,3.42897417297625e-15,1.45995383590125e-14
sharp,65,100000,wave,0.00022654346798278,2,2,FF,1,2.57757993205194e-09,3.42993494732435e-16,1.15112599123133e-15
sharp,65,100000,wave,0.00022654346798278,2,37,FF,1,7.3168578029166e-05,3.03828622776182e-15,1.42692275745807e-14
sharp,65,100000,wave,0.00022654346798278,3,3,FF,1,1.9117951939529e-08,2.62754969900691e-16,1.13328391992007e-15
sharp,65,100000,wave,0.00022654346798278,3,36,FF,1,0.000230131882022254,3.41289869001555e-15,1.24508408532725e-14
sharp,65,100000,wave,0.00022654346798278,4,4,FF,1,1.87938451599685e-08,4.04418628736044e-16,1.59292698757444e-15
sharp,65,100000,wave,0.00022654346798278,4,35,FF,1,0.000140426457244428,4.65202091865855e-15,1.70768433638942e-14
sharp,65,100000,wave,0.00022654346798278,5,5,FF,1,6.04366569898131e-08,3.74406491216469e-16,1.79970767711527e-15
sharp,65,100000,wave,0.00022654346798278,5,34,FF,1,0.000171863737604431,3.59132856270805e-15,1.51288256647247e-14
sharp,65,100000,wave,0.00022654346798278,6,6,FF,1,9.71843243924076e-08,4.81356615826823e-16,2.36327330372327e-15
sharp,65,100000,wave,0.00022654346798278,6,33,FF,1,0.000174366024110701,2.48644709795636e-15,1.38984919419045e-14
sharp,65,100000,wave,0.00022654346798278,7,7,FF,1,2.04529557897493e-07,6.09973057559421e-16,2.64827675027278e-15
sharp,65,100000,wave,0.00022654346798278,7,32,FF,1,0.0001775403581535,2.9690322918971e-15,1.29549397680926e-14
sharp,65,100000,wave,0.00022654346798278,8,8,FF,1,3.67863172606048e-07,7.8386775134342e-16,3.41186511468572e-15
sharp,65,100000,wave,0.00022654346798278,8,31,FF,1,0.000187260391424159,3.62204683963462e-15,1.42337659295192e-14
sharp,65,100000,wave,0.00022654346798278,9,9,FF,1,5.99930669430645e-07,6.5777119208073e-16,3.85352765578584e-15
sharp,65,100000,wave,0.00022654346798278,9,30,FF,1,0.000187794101243912,3.23500601616476e-15,1.48929041367198e-14
sharp,65,100000,wave,0.00022654346798278,10,10,FF,1,1.01830770717521e-06,1.00979806428603e-15,4.1462303838771e-15
sharp,65,100000,wave,0.00022654346798278,10,29,FF,1,0.000194699396362882,2.40905470580067e-15,1.09762959091077e-14
sharp,65,100000,wave,0.00022654346798278,11,11,FF,1,1.65126013424231e-06,9.03567865353698e-16,4.7047143755235e-15
sharp,65,100000,wave,0.00022654346798278,11,28,FF,1,0.00019523753166516,2.78605067454833e-15,1.23316611338275e-14
sharp,65,100000,wave,0.00022654346798278,12,12,FF,1,3.07675789927298e-06,1.11170411576756e-15,5.07681951556549e-15
sharp,65,100000,wave,0.00022654346798278,12,27,FF,1,0.000199911681112862,2.428980989847e-15,1.3037725092776e-14
sharp,65,100000,wave,0.00022654346798278,13,13,FF,1,5.51998232931109e-06,1.01631374962211e-15,5.41460279313245e-15
sharp,65,100000,wave,0.00022654346798278,13,26,FF,1,0.000200546642894912,3.06969506102496e-15,1.22917619677552e-14
sharp,65,100000,wave,0.00022654346798278,14,14,FF,1,9.8732508258837e-06,1.62993987839271e-15,6.64460966919467e-15
sharp,65,100000,wave,0.00022654346798278,14,25,FF,1,0.000203318415015304,2.89813266696057e-15,1.13185377277415e-14
sharp,65,100000,wave,0.00022654346798278,15,15,FF,1,1.63176991956807e-05,1.66849504135944e-15,6.35013994366862e-15
sharp,65,100000,wave,0.00022654346798278,15,24,FF,1,0.000204182597545206,1.91670376177338e-15,1.11904079933231e-14
sharp,65,100000,wave,0.00022654346798278,16,16,FF,1,2.59826211174519e-05,1.87411957341213e-15,7.02441128024544e-15
sharp,65,100000,wave,0.00022654346798278,16,23,FF,1,0.00020543320517847,2.67426292268043e-15,1.18265500745756e-14
sharp,65,100000,wave,0.00022654346798278,17,17,FF,1,4.19707072955738e-05,1.34446663853942e-15,7.32627907584617e-15
sharp,65,100000,wave,0.00022654346798278,17,22,FF,1,0.00020621068973783,3.01325735692982e-15,1.16597937726382e-14
sharp,65,100000,wave,0.00022654346798278,18,18,FF,1,7.31166047204913e-05,2.09508280556679e-15,8.38424158903492e-15
sharp,65,100000,wave,0.00022654346798278,18,21,FF,1,0.000206558294730722,2.06240853533864e-15,1.10234825942015e-14
sharp,65,100000,wave,0.00022654346798278,19,19,FF,1,0.000137066509066995,1.61713389950137e-15,8.58360543677056e-15
sharp,65,100000,wave,0.00022654346798278,19,20,FF,1,0.000207769110043141,2.46661067907806e-15,1.06612555710082e-14
sharp,65,100000,wave,0.00022654346798278,20,19,FF,1,0.000206871833880709,2.64078436128552e-15,1.14421882328309e-14
sharp,65,100000,wave,0.00022654346798278,20,20,FF,1,0.000255711111053012,2.24979098001393e-15,8.87322137502747e-15
sharp,65,100000,wave,0.00022654346798278,21,18,FF,1,0.000206480993687852,2.65521185560637e-15,1.10412226008311e-14
sharp,65,100000,wave,0.00022654346798278,21,21,FF,1,0.000459851937414212,2.20703729694125e-15,9.5014475771671e-15
sharp,65,100000,wave,0.00022654346798278,22,17,FF,1,0.000206114618380789,2.24234095995743e-15,1.10253337808458e-14
sharp,65,100000,wave,0.00022654346798278,22,22,FF,1,0.0007960940210152,2.42740358057252e-15,9.60965753612046e-15
sharp,65,100000,wave,0.00022654346798278,23,16,FF,1,0.00020529354840732,2.36837976090906e-15,1.06363921498704e-14
sharp,65,100000,wave,0.00022654346798278,23,23,FF,1,0.00141754171329429,2.0255649356824e-15,9.92865905716801e-15
sharp,65,100000,wave,0.00022654346798278,24,15,FF,1,0.000204019485870189,2.61780596225665e-15,1.08921898697409e-14
sharp,65,100000,wave,0.00022654346798278,24,24,FF,1,0.00290393499731564,2.80933488768172e-15,1.12222469811695e-14
sharp,65,100000,wave,0.00022654346798278,25,14,FF,1,0.000203097128967293,1.79872506452947e-15,1.12252776148795e-14
sharp,65,100000,wave,0.00022654346798278,25,25,FF,1,0.00682249876752427,2.61165069844323e-15,1.12141338709985e-14
sharp,65,100000,wave,0.00022654346798278,26,13,FF,1,0.000200299525462741,2.34827166086178e-15,1.11014059457447e-14
sharp,65,100000,wave,0.00022654346798278,26,26,FF,1,0.0171575120423759,3.36600340398949e-15,1.14442286580293e-14
sharp,65,100000,wave,0.00022654346798278,27,12,FF,1,0.000199613164851695,2.93813738414404e-15,1.19619119325708e-14
sharp,65,100000,wave,0.00022654346798278,27,27,FF,1,0.0469741043934849,2.36910244628355e-15,1.1302843304946e-14
sharp,65,100000,wave,0.00022654346798278,28,11,FF,1,0.000194885167834312,2.58788739037848e-15,1.20853002398388e-14
sharp,65,100000,wave,0.00022654346798278,28,28,FF,1,0.120426852249761,3.12537878633352e-15,1.33350996172301e-14
sharp,65,100000,wave,0.00022654346798278,29,10,FF,1,0.00019434457451228,3.12693406656904e-15,1.17916478479768e-14
sharp,65,100000,wave,0.00022654346798278,29,29,FF,1,0.236354277011774,3.36048002242299e-15,1.2834441367679e-14
sharp,65,100000,wave,0.00022654346798278,30,9,FF,1,0.000187279872182566,3.17846399963656e-15,1.36147345769657e-14
sharp,65,100000,wave,0.00022654346798278,30,30,FF,1,0.32550766351614,3.4603846480146e-15,1.33535470183916e-14
sharp,65,100000,wave,0.00022654346798278,31,8,FF,1,0.000186920205981686,2.83793864918758e-15,1.22740595850928e-14
sharp,65,100000,wave,0.00022654346798278,31,31,FF,1,0.34912149612361,3.09508965535407e-15,1.25023530267299e-14
sharp,65,100000,wave,0.00022654346798278,32,7,FF,1,0.000176592645675451,2.38312202878781e-15,1.19817427858629e-14
sharp,65,100000,wave,0.00022654346798278,32,32,FF,1,0.394082107221712,3.50659885412361e-15,1.49498331239107e-14
sharp,65,100000,wave,0.00022654346798278,33,6,FF,1,0.00017450598337683,2.82334560283312e-15,1.30658893593339e-14
sharp,65,100000,wave,0.00022654346798278,33,33,FF,1,0.406893310604218,3.98239544235842e-15,1.48587109283138e-14
sharp,65,100000,wave,0.00022654346798278,34,5,FF,1,0.000168859513328094,3.60589580580861e-15,1.32200049731406e-14
sharp,65,100000,wave,0.00022654346798278,34,34,FF,1,0.434389041689575,4.24284472062586e-15,1.59009081504168e-14
sharp,65,100000,wave,0.00022654346798278,35,4,FF,1,0.000143200082101434,3.47586733167749e-15,1.50251081140522e-14
sharp,65,100000,wave,0.00022654346798278,35,35,FF,1,0.440549230718258,3.73006995942486e-15,1.44102913451101e-14
sharp,65,100000,wave,0.00022654346798278,36,3,FF,1,0.000215238293164847,2.77180474551891e-15,1.31511989160511e-14
sharp,65,100000,wave,0.00022654346798278,36,36,FF,1,0.459027261727144,3.99073267368222e-15,1.74779471501179e-14
sharp,65,100000,wave,0.00022654346798278,37,2,FF,1,0.00017257509518772,3.63377540148425e-15,1.54265357632476e-14
sharp,65,100000,wave,0.00022654346798278,37,37,FF,1,0.467720237026898,4.74610620522677e-15,1.61452676989823e-14
sharp,65,100000,wave,0.00022654346798278,38,1,FF,1,0.000166925739385554,3.90082967170789e-15,1.67608198384543e-14
sharp,65,100000,wave,0.00022654346798278,38,38,FF,1,0.472893669585105,4.8816186509068e-15,1.86011181858268e-14
sharp,65,100000,wave,0.00022654346798278,1,1,FG,1,5.89717324428025e-09,3.27524780391609e-16,1.33620227437648e-15
sharp,65,100000,wave,0.00022654346798278,1,38,FG,1,0.000448152436167081,4.31797143606966e-15,2.00331792054794e-14
sharp,65,100000,wave,0.00022654346798278,2,2,FG,1,6.67113870974847e-09,5.04055033341134e-16,1.67702759566283e-15
sharp,65,100000,wave,0.00022654346798278,2,37,FG,1,0.000113469300462397,4.26116138849219e-15,1.82086567091356e-14
sharp,65,100000,wave,0.00022654346798278,3,3,FG,1,1.08164610119526e-07,5.24840966353288e-16,2.07444067314929e-15
sharp,65,100000,wave,0.00022654346798278,3,36,FG,1,0.000336706783522855,5.57983837885376e-15,1.96311744110936e-14
sharp,65,100000,wave,0.00022654346798278,4,4,FG,1,6.75929248431157e-08,9.50131947596976e-16,3.81900023656599e-15
sharp,65,100000,wave,0.00022654346798278,4,35,FG,1,0.000192957849000762,3.34743509345822e-15,1.78507929621755e-14
sharp,65,100000,wave,0.00022654346798278,5,5,FG,1,1.77661146450905e-07,1.04292669133207e-15,4.40935579367852e-15
sharp,65,100000,wave,0.00022654346798278,5,34,FG,1,0.000180527739207741,3.70365418239904e-15,1.83459238070491e-14
sharp,65,100000,wave,0.00022654346798278,6,6,FG,1,2.84962516937892e-07,1.24515436617273e-15,5.51247960782549e-15
sharp,65,100000,wave,0.00022654346798278,6,33,FG,1,0.00018907357300235,4.58478400124878e-15,1.58922635529689e-14
sharp,65,100000,wave,0.00022654346798278,7,7,FG,1,2.30098521476643e-07,1.40342123400585e-15,6.53600973518471e-15
sharp,65,100000,wave,0.00022654346798278,7,32,FG,1,0.000116312525236952,3.36805850806264e-15,1.62449225866346e-14
sharp,65,100000,wave,0.00022654346798278,8,8,FG,1,6.71882785738632e-07,1.58396299631798e-15,6.87876731281297e-15
sharp,65,100000,wave,0.00022654346798278,8,31,FG,1,0.000150627994135306,3.23241834976527e-15,1.5254022948844e-14
sharp,65,100000,wave,0.00022654346798278,9,9,FG,1,4.04448125758901e-07,2.00676076711021e-15,8.35710753423618e-15
sharp,65,100000,wave,0.00022654346798278,9,30,FG,1,0.000102598950324016,3.60785695304156e-15,1.51087958612832e-14
sharp,65,100000,wave,0.00022654346798278,10,10,FG,1,1.21995740185754e-06,1.85700617328216e-15,8.87816490616577e-15
sharp,65,100000,wave,0.00022654346798278,10,29,FG,1,0.000111627539872969,2.82784852213499e-15,1.44154030273336e-14
sharp,65,100000,wave,0.00022654346798278,11,11,FG,1,1.35106177196181e-06,2.53772798986283e-15,1.01616618785729e-14
sharp,65,100000,wave,0.00022654346798278,11,28,FG,1,9.20490463970157e-05,3.437990301958e-15,1.45754035277516e-14
sharp,65,100000,wave,0.00022654346798278,12,12,FG,1,2.37259569784972e-06,2.57649690798445e-15,1.2623525052577e-14
sharp,65,100000,wave,0.00022654346798278,12,27,FG,1,8.29746247340604e-05,3.85586549895051e-15,1.5348222947213e-14
sharp,65,100000,wave,0.00022654346798278,13,13,FG,1,3.69993287332944e-06,3.38392897972022e-15,1.32310570368554e-14
sharp,65,100000,wave,0.00022654346798278,13,26,FG,1,7.60873037177945e-05,2.53270348622769e-15,1.33456036349945e-14
sharp,65,100000,wave,0.00022654346798278,14,14,FG,1,4.87314115571048e-06,2.86418499534961e-15,1.21752211008522e-14
sharp,65,100000,wave,0.00022654346798278,14,25,FG,1,6.33150885808792e-05,3.40247864693737e-15,1.34231510825855e-14
sharp,65,100000,wave,0.00022654346798278,15,15,FG,1,7.70449922643467e-06,3.05495646107299e-15,1.43687968826419e-14
sharp,65,100000,wave,0.00022654346798278,15,24,FG,1,5.86176969845212e-05,3.62103772909537e-15,1.33035871053628e-14
sharp,65,100000,wave,0.00022654346798278,16,16,FG,1,9.43820923945658e-06,3.45519993019958e-15,1.53899705111755e-14
sharp,65,100000,wave,0.00022654346798278,16,23,FG,1,4.81338042105009e-05,2.28742250587923e-15,1.27113963313388e-14
sharp,65,100000,wave,0.00022654346798278,17,17,FG,1,1.48032930681926e-05,4.40472547088951e-15,1.65571497125863e-14
sharp,65,100000,wave,0.00022654346798278,17,22,FG,1,4.30013022231528e-05,2.93612309132759e-15,1.36457060542037e-14
sharp,65,100000,wave,0.00022654346798278,18,18,FG,1,2.08108072726858e-05,3.50516850516781e-15,1.70856012992091e-14
sharp,65,100000,wave,0.00022654346798278,18,21,FG,1,3.56107174074956e-05,3.65597877271811e-15,1.37095504402915e-14
sharp,65,100000,wave,0.00022654346798278,19,19,FG,1,3.29103285638175e-05,4.0046500614584e-15,1.78172066472024e-14
sharp,65,100000,wave,0.00022654346798278,19,20,FG,1,3.18358377114232e-05,3.13771363898678e-15,1.38431070417432e-14
sharp,65,100000,wave,0.00022654346798278,20,19,FG,1,2.78352370037334e-05,2.98894038810858e-15,1.35580580442727e-14
sharp,65,100000,wave,0.00022654346798278,20,20,FG,1,5.06069147041662e-05,4.04048826130631e-15,1.95047624786759e-14
sharp,65,100000,wave,0.00022654346798278,21,18,FG,1,2.48092216988335e-05,2.79212611518457e-15,1.26467700657209e-14
sharp,65,100000,wave,0.00022654346798278,21,21,FG,1,7.60414070035871e-05,5.02724030178639e-15,1.98828308199516e-14
sharp,65,100000,wave,0.00022654346798278,22,17,FG,1,2.75796544563934e-05,2.92711100356507e-15,1.24661745997561e-14
sharp,65,100000,wave,0.00022654346798278,22,22,FG,1,0.000114888191251978,4.30044429256e-15,2.05002427651037e-14
sharp,65,100000,wave,0.00022654346798278,23,16,FG,1,3.05603995053814e-05,2.56436138642007e-15,1.20130547942452e-14
sharp,65,100000,wave,0.00022654346798278,23,23,FG,1,0.000163376707571428,3.97942828980234e-15,2.01175032561027e-14
sharp,65,100000,wave,0.00022654346798278,24,15,FG,1,3.60978957306595e-05,2.69680220831564e-15,1.21970532631284e-14
sharp,65,100000,wave,0.00022654346798278,24,24,FG,1,0.000248593568946171,5.46175198949203e-15,2.13174205424599e-14
sharp,65,100000,wave,0.00022654346798278,25,14,FG,1,4.6250431021842e-05,2.56351519799917e-15,1.12182760779192e-14
sharp,65,100000,wave,0.00022654346798278,25,25,FG,1,0.00156147674684908,5.20131769853413e-15,2.25701425291439e-14
sharp,65,100000,wave,0.00022654346798278,26,13,FG,1,4.83871774371685e-05,2.65488602303725e-15,1.21067910690548e-14
sharp,65,100000,wave,0.00022654346798278,26,26,FG,1,0.00978817167163065,3.91497879487708e-15,2.36339503470511e-14
sharp,65,100000,wave,0.00022654346798278,27,12,FG,1,6.61792263258953e-05,3.20358741429668e-15,1.24778821938862e-14
sharp,65,100000,wave,0.00022654346798278,27,27,FG,1,0.043113268371077,7.7447696040603e-15,2.5954843958706e-14
sharp,65,100000,wave,0.00022654346798278,28,11,FG,1,6.77554542293445e-05,3.24233736695588e-15,1.22889576058387e-14
sharp,65,100000,wave,0.00022654346798278,28,28,FG,1,0.137246854992611,6.54049273195019e-15,2.57018804676976e-14
