triple,inputA,inputB,output,channel,error,modeA,modeB,referenceStability,eigenConvergence,gramError,productCount
8,wave,wave,apv,G*dF->F,0.00858233680954237,8,7,1.58335201913045e-15,1.66950581942882e-11,2.12126980544059e-07,64
8,wave,wave,apv,F*F->F,0.0085819111079996,8,7,1.42237649347143e-15,1.66950581942882e-11,2.12126980544059e-07,64
8,wave,wave,apv,G*G->F,0.00858233680954222,8,7,1.48631750591456e-15,1.66950581942882e-11,2.12126980544059e-07,64
8,wave,apv,wave,F*G->G,0.00398389752314225,8,3,5.68599473462665e-16,1.66950581942882e-11,0.000781378420852016,32
8,wave,apv,wave,G*dG->G,0.00915452308776427,8,3,1.75223690563359e-15,1.66950581942882e-11,0.000781378420852016,32
8,wave,apv,apv,G*dF->F,0.000284278309846169,8,3,1.7388781668074e-15,1.66950581942882e-11,2.12126980544059e-07,32
8,wave,apv,apv,F*F->F,0.000283975264209622,8,3,1.76080546052675e-15,1.66950581942882e-11,2.12126980544059e-07,32
8,wave,apv,apv,G*G->F,0.00028427830984631,8,3,2.0477513517588e-15,1.66950581942882e-11,2.12126980544059e-07,32
8,apv,wave,wave,F*G->G,0.00915452253480943,3,8,1.59813340949107e-15,1.66950581942882e-11,0.000781378420852016,32
8,apv,wave,wave,G*dG->G,0.00398389747798223,3,8,6.76877565284573e-16,1.66950581942882e-11,0.000781378420852016,32
8,apv,wave,apv,G*dF->F,0.000284278318343917,3,8,1.60243156949077e-15,1.66950581942882e-11,2.12126980544059e-07,32
8,apv,wave,apv,F*F->F,0.000283975267861407,3,8,1.99479308708618e-15,1.66950581942882e-11,2.12126980544059e-07,32
8,apv,wave,apv,G*G->F,0.000284278318343742,3,8,9.94606953822137e-16,1.66950581942882e-11,2.12126980544059e-07,32
8,wave,boundary,wave,F*G->G,0.00232721102701185,8,2,3.33066907387547e-16,1.15214716928833e-10,0.000781378420852016,16
8,wave,boundary,wave,G*dG->G,0.00399881349390929,8,2,2.13131121584132e-14,1.15214716928833e-10,0.000781378420852016,16
8,wave,boundary,apv,G*dF->F,0.0232415279598164,2,1,1.18749807375291e-14,1.15214716928833e-10,2.12126980544059e-07,16
8,wave,boundary,apv,F*F->F,0.00443344002189898,1,1,3.33066907387547e-15,1.15214716928833e-10,2.12126980544059e-07,16
8,wave,boundary,apv,G*G->F,0.0232415279598165,2,1,1.23385878742696e-14,1.15214716928833e-10,2.12126980544059e-07,16
8,boundary,wave,wave,F*G->G,0.0019103773705055,2,1,2.52213787813905e-14,4.31900125512261e-10,0.000781378420852016,16
8,boundary,wave,wave,G*dG->G,0.00271196772814497,2,8,3.49546680118889e-16,4.31900125512261e-10,0.000781378420852016,16
8,boundary,wave,apv,G*dF->F,0.0310488529918314,1,2,1.49636043376368e-14,4.31900125512261e-10,2.12126980544059e-07,16
8,boundary,wave,apv,F*F->F,0.00656591741933405,1,1,3.99680288865056e-15,4.31900125512261e-10,2.12126980544059e-07,16
8,boundary,wave,apv,G*G->F,0.0310488529918316,1,2,1.48287078279177e-14,4.31900125512261e-10,2.12126980544059e-07,16
8,apv,boundary,wave,F*G->G,0.00212098030546632,3,2,3.97288473859612e-16,1.15214716928833e-10,0.000781378420852016,8
8,apv,boundary,wave,G*dG->G,0.00550164162871722,3,2,2.0368804686604e-15,1.15214716928833e-10,0.000781378420852016,8
8,apv,boundary,apv,G*dF->F,0.0164519677807785,3,2,2.88657986402541e-15,1.15214716928833e-10,2.12126980544059e-07,8
8,apv,boundary,apv,F*F->F,0.00440019526064693,-1,1,3.5527136788005e-15,1.15214716928833e-10,2.12126980544059e-07,8
8,apv,boundary,apv,G*G->F,0.0164519677807785,3,2,3.10862446895044e-15,1.15214716928833e-10,2.12126980544059e-07,8
9,wave,wave,mda,F*G->G,0.000771593050643664,8,8,3.37909833295667e-15,4.17723838256329e-11,2.46042211589346e-15,64
9,wave,wave,mda,G*dG->G,0.000771593050643614,8,8,2.91285563171182e-15,4.17723838256329e-11,2.46042211589346e-15,64
9,wave,wave,inertial,G*dF->F,0.0708036608568634,8,7,1.7454090968137e-15,5.93438066933404e-11,0.000138412981724886,64
9,wave,wave,inertial,F*F->F,0.0708004586405175,8,7,1.52301073783386e-15,5.93438066933404e-11,0.000138412981724886,64
9,wave,wave,inertial,G*G->F,0.0708036608568634,8,7,1.69192404471466e-15,5.93438066933404e-11,0.000138412981724886,64
9,wave,apv,mda,F*G->G,0.000103982630322185,7,3,1.35093072969125e-15,4.17723838256329e-11,2.46042211589346e-15,32
9,wave,apv,mda,G*dG->G,0.000108459627516998,7,3,3.10993941879144e-15,4.17723838256329e-11,2.46042211589346e-15,32
9,wave,apv,inertial,G*dF->F,0.000546917256278845,8,3,1.5343986031528e-15,5.93438066933404e-11,0.000138412981724886,32
9,wave,apv,inertial,F*F->F,0.000563771605595621,8,2,1.65775804706917e-15,5.93438066933404e-11,0.000138412981724886,32
9,wave,apv,inertial,G*G->F,0.00054691725627991,8,3,1.27111629108423e-15,5.93438066933404e-11,0.000138412981724886,32
9,apv,wave,mda,F*G->G,0.000108459627516309,3,7,1.92074599918002e-15,4.17723838256329e-11,2.46042211589346e-15,32
9,apv,wave,mda,G*dG->G,0.000103982630322502,3,7,1.0282522347591e-15,4.17723838256329e-11,2.46042211589346e-15,32
9,apv,wave,inertial,G*dF->F,0.000546917256279559,3,8,1.41952488367323e-15,5.93438066933404e-11,0.000138412981724886,32
9,apv,wave,inertial,F*F->F,0.000563771605595621,2,8,1.65775804706917e-15,5.93438066933404e-11,0.000138412981724886,32
9,apv,wave,inertial,G*G->F,0.00054691725627991,3,8,1.27111629108423e-15,5.93438066933404e-11,0.000138412981724886,32
9,wave,boundary,mda,F*G->G,0.000173929085688369,1,1,4.52799234799045e-16,4.31900125512261e-10,2.46042211589346e-15,16
9,wave,boundary,mda,G*dG->G,0.0115616836069969,8,1,5.83318823859159e-15,4.31900125512261e-10,2.46042211589346e-15,16
9,wave,boundary,inertial,G*dF->F,0.0363243458060586,2,1,2.20296490594831e-14,4.31900125512261e-10,0.000138412981724886,16
9,wave,boundary,inertial,F*F->F,0.00753344922620331,1,1,3.77475828372553e-15,4.31900125512261e-10,0.000138412981724886,16
9,wave,boundary,inertial,G*G->F,0.0363243458060586,2,1,2.20591950932017e-14,4.31900125512261e-10,0.000138412981724886,16
9,boundary,wave,mda,F*G->G,0.0115616836069966,1,8,5.45442838156319e-15,4.31900125512261e-10,2.46042211589346e-15,16
9,boundary,wave,mda,G*dG->G,0.000173929085687967,1,1,3.71051900441669e-16,4.31900125512261e-10,2.46042211589346e-15,16
9,boundary,wave,inertial,G*dF->F,0.0363243458060586,1,2,2.19171194071382e-14,4.31900125512261e-10,0.000138412981724886,16
9,boundary,wave,inertial,F*F->F,0.00753344922620331,1,1,3.77475828372553e-15,4.31900125512261e-10,0.000138412981724886,16
9,boundary,wave,inertial,G*G->F,0.0363243458060586,1,2,2.20591950932017e-14,4.31900125512261e-10,0.000138412981724886,16
9,apv,boundary,mda,F*G->G,0.000173099754296088,-1,1,3.71587038160718e-16,4.31900125512261e-10,2.46042211589346e-15,8
9,apv,boundary,mda,G*dG->G,0.000361858665271848,3,2,2.17290271943565e-16,4.31900125512261e-10,2.46042211589346e-15,8
9,apv,boundary,inertial,G*dF->F,0.0281619692192693,3,2,3.5527136788005e-15,4.31900125512261e-10,0.000138412981724886,8
9,apv,boundary,inertial,F*F->F,0.00748769396102739,-1,1,3.77475828372553e-15,4.31900125512261e-10,0.000138412981724886,8
9,apv,boundary,inertial,G*G->F,0.0281619692192692,3,2,3.5527136788005e-15,4.31900125512261e-10,0.000138412981724886,8
10,wave,wave,wave,F*G->G,0.389207989221778,8,8,1.78034732285866e-15,1.32795212962528e-11,0.000781377838735263,64
10,wave,wave,wave,G*dG->G,0.389208108910394,8,8,1.74447797443407e-15,1.32795212962528e-11,0.000781377838735263,64
10,wave,wave,apv,G*dF->F,0.00858234661233495,8,7,1.44766269012984e-15,1.66950581942882e-11,2.12126980544059e-07,64
10,wave,wave,apv,F*F->F,0.00858191994777651,8,7,1.3294660891963e-15,1.66950581942882e-11,2.12126980544059e-07,64
10,wave,wave,apv,G*G->F,0.00858234661233474,8,7,1.67966424636308e-15,1.66950581942882e-11,2.12126980544059e-07,64
10,wave,apv,wave,F*G->G,0.00398389212069668,8,3,5.354998980863e-16,1.66950581942882e-11,0.000781377838735263,32
10,wave,apv,wave,G*dG->G,0.00915452129572236,8,3,1.73013880406456e-15,1.66950581942882e-11,0.000781377838735263,32
10,wave,apv,apv,G*dF->F,0.00028427831834381,8,3,1.61410647814805e-15,1.66950581942882e-11,2.12126980544059e-07,32
10,wave,apv,apv,F*F->F,0.000283975267861407,8,3,1.99479308708618e-15,1.66950581942882e-11,2.12126980544059e-07,32
10,wave,apv,apv,G*G->F,0.000284278318343742,8,3,9.94606953822137e-16,1.66950581942882e-11,2.12126980544059e-07,32
10,apv,wave,wave,F*G->G,0.0091545196285238,3,8,1.49791042402018e-15,1.66950581942882e-11,0.000781377838735263,32
10,apv,wave,wave,G*dG->G,0.0039838919847975,3,8,5.92679931312901e-16,1.66950581942882e-11,0.000781377838735263,32
10,apv,wave,apv,G*dF->F,0.000284278343921602,3,8,1.71741539984198e-15,1.66950581942882e-11,2.12126980544059e-07,32
10,apv,wave,apv,F*F->F,0.000283975278845162,3,8,1.84017545833832e-15,1.66950581942882e-11,2.12126980544059e-07,32
10,apv,wave,apv,G*G->F,0.000284278343921704,3,8,1.47038251387397e-15,1.66950581942882e-11,2.12126980544059e-07,32
10,wave,boundary,wave,F*G->G,0.000186734213966499,1,2,3.33066907387547e-16,5.73681637978046e-11,0.000781377838735263,16
10,wave,boundary,wave,G*dG->G,0.00128263284663385,8,2,4.05943434332566e-15,5.73681637978046e-11,0.000781377838735263,16
10,wave,boundary,apv,G*dF->F,0.00111863509420616,2,1,2.16483757047435e-15,5.73681637978046e-11,2.12126980544059e-07,16
10,wave,boundary,apv,F*F->F,0.000144296316445549,1,1,1.99840144432528e-15,5.73681637978046e-11,2.12126980544059e-07,16
10,wave,boundary,apv,G*G->F,0.00111863509420653,2,1,1.67984493806338e-15,5.73681637978046e-11,2.12126980544059e-07,16
10,boundary,wave,wave,F*G->G,0.00399881315907059,2,8,1.95127736299345e-14,1.15214716928833e-10,0.000781377838735263,16
10,boundary,wave,wave,G*dG->G,0.00232721088481566,2,8,3.33066907387547e-16,1.15214716928833e-10,0.000781377838735263,16
10,boundary,wave,apv,G*dF->F,0.0237290619706856,1,2,1.02677428441367e-14,1.15214716928833e-10,2.12126980544059e-07,16
10,boundary,wave,apv,F*F->F,0.00431466363661348,1,1,3.5527136788005e-15,1.15214716928833e-10,2.12126980544059e-07,16
10,boundary,wave,apv,G*G->F,0.0237290619706857,1,2,9.98823467256372e-15,1.15214716928833e-10,2.12126980544059e-07,16
10,apv,boundary,wave,F*G->G,0.000172234095991492,-1,2,2.71110866603232e-16,5.73681637978046e-11,0.000781377838735263,8
10,apv,boundary,wave,G*dG->G,0.00180831517932637,3,2,1.11022302462516e-15,5.73681637978046e-11,0.000781377838735263,8
10,apv,boundary,apv,G*dF->F,0.00107340585149293,3,2,1.55431223447522e-15,5.73681637978046e-11,2.12126980544059e-07,8
10,apv,boundary,apv,F*F->F,0.000143145267186477,-1,1,1.77635683940025e-15,5.73681637978046e-11,2.12126980544059e-07,8
10,apv,boundary,apv,G*G->F,0.00107340585149297,3,2,1.55431223447522e-15,5.73681637978046e-11,2.12126980544059e-07,8
11,wave,wave,wave,F*G->G,0.389208075142951,8,8,1.34181944116285e-15,1.32795212962528e-11,0.000781377838735263,64
11,wave,wave,wave,G*dG->G,0.389208035462828,8,8,1.76085845707631e-15,1.32795212962528e-11,0.000781377838735263,64
11,wave,wave,apv,G*dF->F,0.00858233680954222,7,8,1.34776405409093e-15,1.66950581942882e-11,2.12126980544059e-07,64
11,wave,wave,apv,F*F->F,0.0085819111079996,7,8,1.42237649347143e-15,1.66950581942882e-11,2.12126980544059e-07,64
11,wave,wave,apv,G*G->F,0.00858233680954222,7,8,1.48631750591456e-15,1.66950581942882e-11,2.12126980544059e-07,64
11,wave,apv,wave,F*G->G,0.00398389212069668,8,3,5.354998980863e-16,1.66950581942882e-11,0.000781377838735263,32
11,wave,apv,wave,G*dG->G,0.00915452129572236,8,3,1.73013880406456e-15,1.66950581942882e-11,0.000781377838735263,32
11,wave,apv,apv,G*dF->F,0.00028427831834381,8,3,1.61410647814805e-15,1.66950581942882e-11,2.12126980544059e-07,32
11,wave,apv,apv,F*F->F,0.000283975267861407,8,3,1.99479308708618e-15,1.66950581942882e-11,2.12126980544059e-07,32
11,wave,apv,apv,G*G->F,0.000284278318343742,8,3,9.94606953822137e-16,1.66950581942882e-11,2.12126980544059e-07,32
11,apv,wave,wave,F*G->G,0.00915452184864718,3,8,1.57307752755098e-15,1.66950581942882e-11,0.000781377838735263,32
11,apv,wave,wave,G*dG->G,0.00398389216585674,3,8,6.25193419685685e-16,1.66950581942882e-11,0.000781377838735263,32
11,apv,wave,apv,G*dF->F,0.000284278309846197,3,8,1.78821091331879e-15,1.66950581942882e-11,2.12126980544059e-07,32
11,apv,wave,apv,F*F->F,0.000283975264209622,3,8,1.76080546052675e-15,1.66950581942882e-11,2.12126980544059e-07,32
11,apv,wave,apv,G*G->F,0.00028427830984631,3,8,2.0477513517588e-15,1.66950581942882e-11,2.12126980544059e-07,32
11,wave,boundary,wave,F*G->G,0.00271196752288483,8,2,4.09875100372526e-16,4.31900125512261e-10,0.000781377838735263,16
11,wave,boundary,wave,G*dG->G,0.00191037718631136,1,2,2.52885506136529e-14,4.31900125512261e-10,0.000781377838735263,16
11,wave,boundary,apv,G*dF->F,0.0310488529918316,2,1,1.46462127633447e-14,4.31900125512261e-10,2.12126980544059e-07,16
11,wave,boundary,apv,F*F->F,0.00656591741933405,1,1,3.99680288865056e-15,4.31900125512261e-10,2.12126980544059e-07,16
11,wave,boundary,apv,G*G->F,0.0310488529918316,2,1,1.48287078279177e-14,4.31900125512261e-10,2.12126980544059e-07,16
11,boundary,wave,wave,F*G->G,0.00399881312977519,2,8,2.13441717776196e-14,1.15214716928833e-10,0.000781377838735263,16
11,boundary,wave,wave,G*dG->G,0.00232721085393857,2,8,4.44089209850063e-16,1.15214716928833e-10,0.000781377838735263,16
11,boundary,wave,apv,G*dF->F,0.0232415279598165,1,2,1.22763724276587e-14,1.15214716928833e-10,2.12126980544059e-07,16
11,boundary,wave,apv,F*F->F,0.00443344002189898,1,1,3.33066907387547e-15,1.15214716928833e-10,2.12126980544059e-07,16
11,boundary,wave,apv,G*G->F,0.0232415279598165,1,2,1.23385878742696e-14,1.15214716928833e-10,2.12126980544059e-07,16
11,apv,boundary,wave,F*G->G,0.00249790513910013,3,2,4.47396599586003e-16,4.31900125512261e-10,0.000781377838735263,8
11,apv,boundary,wave,G*dG->G,0.00446838116315634,3,2,2.17491995590729e-15,4.31900125512261e-10,0.000781377838735263,8
11,apv,boundary,apv,G*dF->F,0.0205769430177084,3,2,3.5527136788005e-15,4.31900125512261e-10,2.12126980544059e-07,8
11,apv,boundary,apv,F*F->F,0.00655469390971222,-1,1,3.77475828372553e-15,4.31900125512261e-10,2.12126980544059e-07,8
11,apv,boundary,apv,G*G->F,0.0205769430177085,3,2,3.5527136788005e-15,4.31900125512261e-10,2.12126980544059e-07,8
12,wave,wave,wave,F*G->G,0.38920808434511,8,8,2.17556232128975e-15,1.34767072184033e-11,0.000781378275008409,64
12,wave,wave,wave,G*dG->G,0.389208164029175,8,8,1.75241546246475e-15,1.34767072184033e-11,0.000781378275008409,64
12,wave,wave,apv,G*dF->F,0.00858234375976458,8,7,1.78197316066303e-15,1.66950581942882e-11,2.12126980544059e-07,64
12,wave,wave,apv,F*F->F,0.00858191736795606,8,7,1.44158085278275e-15,1.66950581942882e-11,2.12126980544059e-07,64
12,wave,wave,apv,G*G->F,0.00858234375976437,8,7,1.36199717821383e-15,1.66950581942882e-11,2.12126980544059e-07,64
12,wave,apv,wave,F*G->G,0.003983896135609,8,3,4.12934294370608e-16,1.66950581942882e-11,0.000781378275008409,32
12,wave,apv,wave,G*dG->G,0.00915452222354678,8,3,2.10604582396727e-15,1.66950581942882e-11,0.000781378275008409,32
12,wave,apv,apv,G*dF->F,0.00028427831834381,8,3,1.61410647814805e-15,1.66950581942882e-11,2.12126980544059e-07,32
12,wave,apv,apv,F*F->F,0.000283975267861407,8,3,1.99479308708618e-15,1.66950581942882e-11,2.12126980544059e-07,32
12,wave,apv,apv,G*G->F,0.000284278318343742,8,3,9.94606953822137e-16,1.66950581942882e-11,2.12126980544059e-07,32
12,apv,wave,wave,F*G->G,0.00915452111344438,3,8,1.48696308472363e-15,1.66950581942882e-11,0.000781378275008409,32
12,apv,wave,wave,G*dG->G,0.0039838960450838,3,8,7.39756097676016e-16,1.66950581942882e-11,0.000781378275008409,32
12,apv,wave,apv,G*dF->F,0.000284278335381355,3,8,1.73842211706483e-15,1.66950581942882e-11,2.12126980544059e-07,32
12,apv,wave,apv,F*F->F,0.000283975275178218,3,8,1.56202631486951e-15,1.66950581942882e-11,2.12126980544059e-07,32
12,apv,wave,apv,G*G->F,0.000284278335381534,3,8,1.22660347776475e-15,1.66950581942882e-11,2.12126980544059e-07,32
12,wave,boundary,wave,F*G->G,0.000823364379268722,1,2,2.22044604925031e-16,1.59122271709527e-11,0.000781378275008409,16
12,wave,boundary,wave,G*dG->G,0.00402308563208344,8,2,9.51669567873027e-15,1.59122271709527e-11,0.000781378275008409,16
12,wave,boundary,apv,G*dF->F,0.00642682864427613,2,1,5.04713153382756e-15,1.66950581942882e-11,2.12126980544059e-07,16
12,wave,boundary,apv,F*F->F,0.00096339139924388,1,1,2.66453525910038e-15,1.66950581942882e-11,2.12126980544059e-07,16
12,wave,boundary,apv,G*G->F,0.00642682864427622,2,1,5.36035583334601e-15,1.66950581942882e-11,2.12126980544059e-07,16
12,boundary,wave,wave,F*G->G,0.00399881342463476,2,8,1.9994522642099e-14,1.15214716928833e-10,0.000781378275008409,16
12,boundary,wave,wave,G*dG->G,0.0023272110067922,2,8,3.33066907387547e-16,1.15214716928833e-10,0.000781378275008409,16
12,boundary,wave,apv,G*dF->F,0.0235931723923089,1,2,1.04711075235331e-14,1.15214716928833e-10,2.12126980544059e-07,16
12,boundary,wave,apv,F*F->F,0.00435189827089063,1,1,3.77475828372553e-15,1.15214716928833e-10,2.12126980544059e-07,16
12,boundary,wave,apv,G*G->F,0.023593172392309,1,2,1.09571675733773e-14,1.15214716928833e-10,2.12126980544059e-07,16
12,apv,boundary,wave,F*G->G,0.000790334083634685,-1,2,3.82968938788871e-16,1.66950581942882e-11,0.000781378275008409,8
12,apv,boundary,wave,G*dG->G,0.00479678594035817,3,2,1.49754616550966e-15,1.66950581942882e-11,0.000781378275008409,8
12,apv,boundary,apv,G*dF->F,0.00563338975007335,3,2,2.22044604925031e-15,1.66950581942882e-11,2.12126980544059e-07,8
12,apv,boundary,apv,F*F->F,0.000959249928611195,-1,1,2.44249065417534e-15,1.66950581942882e-11,2.12126980544059e-07,8
12,apv,boundary,apv,G*G->F,0.00563338975007337,3,2,2.44249065417534e-15,1.66950581942882e-11,2.12126980544059e-07,8
13,wave,wave,wave,F*G->G,0.389208087334835,8,8,1.77413002905762e-15,9.19502912355459e-12,0.000781378420852016,64
13,wave,wave,wave,G*dG->G,0.38920820702358,8,8,1.63156380499766e-15,9.19502912355459e-12,0.000781378420852016,64
13,wave,wave,apv,G*dF->F,0.00858234661233495,8,7,1.44766269012984e-15,1.66950581942882e-11,2.12126980544059e-07,64
13,wave,wave,apv,F*F->F,0.00858191994777651,8,7,1.3294660891963e-15,1.66950581942882e-11,2.12126980544059e-07,64
13,wave,wave,apv,G*G->F,0.00858234661233474,8,7,1.67966424636308e-15,1.66950581942882e-11,2.12126980544059e-07,64
13,wave,apv,wave,F*G->G,0.00398389747798227,8,3,6.3674752120084e-16,1.66950581942882e-11,0.000781378420852016,32
13,wave,apv,wave,G*dG->G,0.00915452253480925,8,3,1.38641986492435e-15,1.66950581942882e-11,0.000781378420852016,32
13,wave,apv,apv,G*dF->F,0.00028427831834381,8,3,1.61410647814805e-15,1.66950581942882e-11,2.12126980544059e-07,32
13,wave,apv,apv,F*F->F,0.000283975267861407,8,3,1.99479308708618e-15,1.66950581942882e-11,2.12126980544059e-07,32
13,wave,apv,apv,G*G->F,0.000284278318343742,8,3,9.94606953822137e-16,1.66950581942882e-11,2.12126980544059e-07,32
13,apv,wave,wave,F*G->G,0.00915452086752018,3,8,1.62803031707312e-15,1.66950581942882e-11,0.000781378420852016,32
13,apv,wave,wave,G*dG->G,0.00398389734208335,3,8,8.99136776717747e-16,1.66950581942882e-11,0.000781378420852016,32
13,apv,wave,apv,G*dF->F,0.000284278343921602,3,8,1.71741539984198e-15,1.66950581942882e-11,2.12126980544059e-07,32
13,apv,wave,apv,F*F->F,0.000283975278845162,3,8,1.84017545833832e-15,1.66950581942882e-11,2.12126980544059e-07,32
13,apv,wave,apv,G*G->F,0.000284278343921704,3,8,1.47038251387397e-15,1.66950581942882e-11,2.12126980544059e-07,32
13,wave,boundary,wave,F*G->G,0.000186734200274866,1,2,3.33066907387547e-16,5.73681637978046e-11,0.000781378420852016,16
13,wave,boundary,wave,G*dG->G,0.00128263303798328,8,2,4.39928762896901e-15,5.73681637978046e-11,0.000781378420852016,16
13,wave,boundary,apv,G*dF->F,0.00111863509420616,2,1,2.16483757047435e-15,5.73681637978046e-11,2.12126980544059e-07,16
13,wave,boundary,apv,F*F->F,0.000144296316445549,1,1,1.99840144432528e-15,5.73681637978046e-11,2.12126980544059e-07,16
13,wave,boundary,apv,G*G->F,0.00111863509420653,2,1,1.67984493806338e-15,5.73681637978046e-11,2.12126980544059e-07,16
13,boundary,wave,wave,F*G->G,0.0039988135232047,2,8,1.95311160177882e-14,1.15214716928833e-10,0.000781378420852016,16
13,boundary,wave,wave,G*dG->G,0.00232721105788887,2,8,3.33066907387547e-16,1.15214716928833e-10,0.000781378420852016,16
13,boundary,wave,apv,G*dF->F,0.0237290619706856,1,2,1.02677428441367e-14,1.15214716928833e-10,2.12126980544059e-07,16
13,boundary,wave,apv,F*F->F,0.00431466363661348,1,1,3.5527136788005e-15,1.15214716928833e-10,2.12126980544059e-07,16
13,boundary,wave,apv,G*G->F,0.0237290619706857,1,2,9.98823467256372e-15,1.15214716928833e-10,2.12126980544059e-07,16
13,apv,boundary,wave,F*G->G,0.000172234082283655,-1,2,2.22044604925031e-16,5.73681637978046e-11,0.000781378420852016,8
13,apv,boundary,wave,G*dG->G,0.00180831539492226,3,2,1.11022302462516e-15,5.73681637978046e-11,0.000781378420852016,8
13,apv,boundary,apv,G*dF->F,0.00107340585149293,3,2,1.55431223447522e-15,5.73681637978046e-11,2.12126980544059e-07,8
13,apv,boundary,apv,F*F->F,0.000143145267186477,-1,1,1.77635683940025e-15,5.73681637978046e-11,2.12126980544059e-07,8
13,apv,boundary,apv,G*G->F,0.00107340585149297,3,2,1.55431223447522e-15,5.73681637978046e-11,2.12126980544059e-07,8
14,wave,wave,wave,F*G->G,0.389208173255958,8,8,1.72586771123139e-15,1.32795212962528e-11,0.000781378420852016,64
14,wave,wave,wave,G*dG->G,0.389208133575792,8,8,1.68741220647341e-15,1.32795212962528e-11,0.000781378420852016,64
14,wave,wave,apv,G*dF->F,0.00858233680954222,7,8,1.34776405409093e-15,1.66950581942882e-11,2.12126980544059e-07,64
14,wave,wave,apv,F*F->F,0.0085819111079996,7,8,1.42237649347143e-15,1.66950581942882e-11,2.12126980544059e-07,64
14,wave,wave,apv,G*G->F,0.00858233680954222,7,8,1.48631750591456e-15,1.66950581942882e-11,2.12126980544059e-07,64
14,wave,apv,wave,F*G->G,0.00398389747798227,8,3,6.3674752120084e-16,1.66950581942882e-11,0.000781378420852016,32
14,wave,apv,wave,G*dG->G,0.00915452253480925,8,3,1.38641986492435e-15,1.66950581942882e-11,0.000781378420852016,32
14,wave,apv,apv,G*dF->F,0.00028427831834381,8,3,1.61410647814805e-15,1.66950581942882e-11,2.12126980544059e-07,32
14,wave,apv,apv,F*F->F,0.000283975267861407,8,3,1.99479308708618e-15,1.66950581942882e-11,2.12126980544059e-07,32
14,wave,apv,apv,G*G->F,0.000284278318343742,8,3,9.94606953822137e-16,1.66950581942882e-11,2.12126980544059e-07,32
14,apv,wave,wave,F*G->G,0.00915452308776426,3,8,1.56958295537051e-15,1.66950581942882e-11,0.000781378420852016,32
14,apv,wave,wave,G*dG->G,0.00398389752314225,3,8,7.12365785908263e-16,1.66950581942882e-11,0.000781378420852016,32
14,apv,wave,apv,G*dF->F,0.000284278309846197,3,8,1.78821091331879e-15,1.66950581942882e-11,2.12126980544059e-07,32
14,apv,wave,apv,F*F->F,0.000283975264209622,3,8,1.76080546052675e-15,1.66950581942882e-11,2.12126980544059e-07,32
14,apv,wave,apv,G*G->F,0.00028427830984631,3,8,2.0477513517588e-15,1.66950581942882e-11,2.12126980544059e-07,32
14,wave,boundary,wave,F*G->G,0.00271196772814499,8,2,3.81065875116458e-16,4.31900125512261e-10,0.000781378420852016,16
14,wave,boundary,wave,G*dG->G,0.00191037737050544,1,2,2.51968519185176e-14,4.31900125512261e-10,0.000781378420852016,16
14,wave,boundary,apv,G*dF->F,0.0310488529918316,2,1,1.46462127633447e-14,4.31900125512261e-10,2.12126980544059e-07,16
14,wave,boundary,apv,F*F->F,0.00656591741933405,1,1,3.99680288865056e-15,4.31900125512261e-10,2.12126980544059e-07,16
14,wave,boundary,apv,G*G->F,0.0310488529918316,2,1,1.48287078279177e-14,4.31900125512261e-10,2.12126980544059e-07,16
14,boundary,wave,wave,F*G->G,0.00399881349390927,2,8,2.1430437267306e-14,1.15214716928833e-10,0.000781378420852016,16
14,boundary,wave,wave,G*dG->G,0.00232721102701183,2,8,4.44089209850063e-16,1.15214716928833e-10,0.000781378420852016,16
14,boundary,wave,apv,G*dF->F,0.0232415279598165,1,2,1.22763724276587e-14,1.15214716928833e-10,2.12126980544059e-07,16
14,boundary,wave,apv,F*F->F,0.00443344002189898,1,1,3.33066907387547e-15,1.15214716928833e-10,2.12126980544059e-07,16
14,boundary,wave,apv,G*G->F,0.0232415279598165,1,2,1.23385878742696e-14,1.15214716928833e-10,2.12126980544059e-07,16
14,apv,boundary,wave,F*G->G,0.00249790532600903,3,2,4.22651630644569e-16,4.31900125512261e-10,0.000781378420852016,8
14,apv,boundary,wave,G*dG->G,0.00446838152153404,3,2,2.18094466875197e-15,4.31900125512261e-10,0.000781378420852016,8
14,apv,boundary,apv,G*dF->F,0.0205769430177084,3,2,3.5527136788005e-15,4.31900125512261e-10,2.12126980544059e-07,8
14,apv,boundary,apv,F*F->F,0.00655469390971222,-1,1,3.77475828372553e-15,4.31900125512261e-10,2.12126980544059e-07,8
14,apv,boundary,apv,G*G->F,0.0205769430177085,3,2,3.5527136788005e-15,4.31900125512261e-10,2.12126980544059e-07,8
15,wave,wave,mda,F*G->G,0.000771592448359905,8,8,2.38647152450363e-15,4.17723838256329e-11,2.46042211589346e-15,64
15,wave,wave,mda,G*dG->G,0.000771592448359975,8,8,2.17630530467014e-15,4.17723838256329e-11,2.46042211589346e-15,64
15,wave,wave,inertial,G*dF->F,0.0708036820497154,7,8,1.33330712998896e-15,5.93438066933404e-11,0.000138412981724886,64
15,wave,wave,inertial,F*F->F,0.0708004763891635,8,7,1.68385356517366e-15,5.93438066933404e-11,0.000138412981724886,64
15,wave,wave,inertial,G*G->F,0.0708036820497154,8,7,1.54078480466761e-15,5.93438066933404e-11,0.000138412981724886,64
15,wave,apv,mda,F*G->G,0.000103982654038149,7,3,3.01751366598907e-15,4.17723838256329e-11,2.46042211589346e-15,32
