profile,Nz,Lxy,family,kappa,policy,retainedFraction,energyFraction,bandwidthFraction,linearCount,retainedCount,apvCount,sampleCount,maximumAliasError,p95AliasError,maximumReferenceError,maximumFullReferenceError,scoreSeconds,linearConstructionSeconds,fineCount,referenceCount,coarseAgreement
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981575437835,5.07302604409341e-06,7.64871161218614e-15,3.21840844133336e-14,0.00438141666666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328567596,0.0648225082929806,8.29614065664085e-15,3.56761104014097e-14,0.00437070833333333,5.28951383333333,799,1597,0
constant,129,12500,apv,0,none,0.666666666666667,0.99,0.666666666666667,78,78,78,696,0.716575362724552,0.472889924115989,1.18079428709919e-14,4.56443019754894e-14,0.000182208333333333,5.14181104166667,799,1597,0
constant,129,12500,apv,0,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,231,3.05847088091844e-13,1.39270823642743e-13,6.20317637372574e-15,2.321559241268e-14,0.000100166666666667,5.14181104166667,799,1597,0
constant,129,12500,apv,0,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,384,0.00826774485961354,3.19395801246534e-05,7.35491581073143e-15,3.04070439979044e-14,8.24166666666667e-05,5.14181104166667,799,1597,0
constant,129,12500,apv,0,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,456,0.475831524863558,0.0703689476806383,8.35398488592368e-15,3.34358604398458e-14,8.02916666666667e-05,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,264,1.43145869242043e-11,2.13003054980838e-13,6.32111756270166e-15,2.3708534412002e-14,0.004461,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,420,0.161807575682737,0.00289577637588226,7.35491581073143e-15,3.13296495402882e-14,0.00435391666666667,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,504,0.557738492757791,0.293461931308572,9.27346583969557e-15,3.50602214226737e-14,0.00438383333333333,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,240,3.05847088091844e-13,1.41098841069037e-13,6.20317637372574e-15,2.33521379223134e-14,0.00435045833333333,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,396,0.0266955888069048,0.000173357151566705,7.35491581073143e-15,3.04070439979044e-14,0.00458270833333333,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,480,0.523390231590084,0.211835461872632,8.35398488592368e-15,3.35352017981978e-14,0.00435454166666667,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,225,3.05847088091844e-13,1.31273758439973e-13,5.67159837708289e-15,2.20918740921111e-14,0.00433995833333333,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,372,0.00216970147184061,1.54515172839646e-05,7.35491581073143e-15,2.92834040002387e-14,0.004381375,5.14181104166667,799,1597,0
constant,129,12500,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,456,0.475831524863558,0.0703689476806383,8.35398488592368e-15,3.34358604398458e-14,0.004364875,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576579061732,0.464217748481415,1.23515200379694e-14,4.90717519591994e-14,0.000190625,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,2.40630418963638e-11,4.66088019624766e-12,6.61734333371883e-15,2.51166498166981e-14,9.5e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813740986305,3.19343097547458e-05,7.63056981097794e-15,3.32033013011065e-14,8.35e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328566129,0.0648225082840595,8.33343264249538e-15,3.56475457806879e-14,8.09166666666667e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,2.40630418963638e-11,6.55432317374486e-12,6.7845185308956e-15,2.62939750408824e-14,0.004445125,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452530385,0.00268182902587456,8.00955655054037e-15,3.45958912062646e-14,0.00438029166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.557741538492691,0.276663366786621,9.30305595486666e-15,3.84750028718423e-14,0.00436325,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,2.40630418963638e-11,4.65523999317754e-12,6.61734333371883e-15,2.51166498166981e-14,0.00438779166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967129761947,0.000163244609436729,7.63056981097794e-15,3.32033013011065e-14,0.00436654166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112863146,0.161804949460477,9.27669371556344e-15,3.73654116302504e-14,0.00439158333333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,2.40630418963638e-11,4.66088019624766e-12,6.34257409868061e-15,2.41387666070456e-14,0.00438883333333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981575434818,5.07302598724179e-06,7.63056981097794e-15,3.21954333682253e-14,0.00438525,5.14181104166667,799,1597,0
constant,129,12500,wave,0.000502654824574367,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328566129,0.0648225082840595,8.33343264249538e-15,3.56475457806879e-14,0.00435079166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576579063453,0.464217748487893,1.23520014612336e-14,4.91055174656153e-14,0.000185666666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,1.17689115018992e-11,5.5509926536418e-12,6.61185927311563e-15,2.51025855806746e-14,0.000104333333333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813740150068,3.19343097986779e-05,7.63160666029902e-15,3.3160632495059e-14,8.39583333333333e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328533912,0.0648225082441488,8.29227235115441e-15,3.56227530466759e-14,8.20416666666667e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,2.82022618183951e-11,7.03288329483501e-12,6.75544812289836e-15,2.63390622501087e-14,0.004441,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452444601,0.00268182902622258,8.05044027964368e-15,3.46211933064434e-14,0.00435645833333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.557741538427496,0.276663366778664,9.29924985835144e-15,3.84440808687365e-14,0.00437329166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,1.17689115018992e-11,5.36433937753445e-12,6.61185927311563e-15,2.51025855806746e-14,0.004393,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967129516195,0.000163244616140822,7.63160666029902e-15,3.3163407565044e-14,0.004537125,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112824664,0.161804949434895,9.26647233410865e-15,3.73245586556046e-14,0.00433254166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,1.17689115018992e-11,5.5509926536418e-12,6.31056662304959e-15,2.41522418581323e-14,0.00440095833333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981575212707,5.07302600155725e-06,7.63160666029902e-15,3.21621255442945e-14,0.00448591666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00112397035696652,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328533912,0.0648225082441488,8.29227235115441e-15,3.56227530466759e-14,0.004353125,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576578996012,0.464217748453165,1.23819496799646e-14,4.90452727482686e-14,0.000168041666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,2.72524422058141e-11,9.59690727199417e-12,6.64919731230932e-15,2.51166493051676e-14,9.5125e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813738346899,3.19343096810331e-05,7.65780241414828e-15,3.31771601317154e-14,8.26666666666667e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328463679,0.0648225081691412,8.30128744568075e-15,3.56385574666526e-14,8.07916666666667e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,2.72524422058141e-11,1.20411507047581e-11,6.76829029021921e-15,2.63039208101029e-14,0.00457691666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452284066,0.00268182901036078,8.05766008057785e-15,3.46182469096465e-14,0.0044865,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.557741538339375,0.276663366767688,9.29058982386395e-15,3.85128659439251e-14,0.00451133333333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,2.72524422058141e-11,8.74016673751497e-12,6.64919731230932e-15,2.51166493051676e-14,0.00451241666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967129021686,0.00016324460948185,7.65780241414828e-15,3.31771601317154e-14,0.00451775,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112714887,0.161804949388149,9.29058982386395e-15,3.73309274935956e-14,0.004489125,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,2.72524422058141e-11,9.62021604025128e-12,6.3476503635129e-15,2.41606252826866e-14,0.0045185,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981574602777,5.07302595204955e-06,7.65780241414828e-15,3.21801862696421e-14,0.00448554166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00181234774386224,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328463679,0.0648225081691412,8.30128744568075e-15,3.56385574666526e-14,0.00446625,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.71657657900138,0.464217748444934,1.23821417953834e-14,4.9068870886991e-14,0.000160208333333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,3.10547503342232e-11,7.84726873098618e-12,6.60019526528401e-15,2.50949099840871e-14,9.375e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813737160353,3.19343094475001e-05,7.62403031161113e-15,3.31588413815941e-14,8.30833333333333e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328426228,0.0648225081151143,8.30373825124449e-15,3.56612812444035e-14,8.0875e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,3.10547503342232e-11,1.23770729737205e-11,6.75778828686942e-15,2.6305287869045e-14,0.00443741666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452166743,0.00268182901481917,7.98366526502353e-15,3.45719526203093e-14,0.00437175,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.55774153830242,0.2766633667611,9.2900949376937e-15,3.84102923595587e-14,0.00437691666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,3.10547503342232e-11,8.16114163255851e-12,6.60019526528401e-15,2.50949099840871e-14,0.004359875,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967128756125,0.000163244611116565,7.62403031161113e-15,3.318754330874e-14,0.00436079166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112640069,0.16180494935048,9.2900949376937e-15,3.73699888495301e-14,0.00437320833333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,3.10547503342232e-11,7.66573694491672e-12,6.3420483103425e-15,2.41151454732e-14,0.00434770833333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981574214138,5.07302589235275e-06,7.62403031161113e-15,3.22164998398689e-14,0.00440733333333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00213258381031602,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328426228,0.0648225081151143,8.30373825124449e-15,3.56612812444035e-14,0.004385625,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576578969657,0.464217748455331,1.23690949451462e-14,4.90723939697725e-14,0.000174041666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,1.46960576381629e-11,6.48227203861556e-12,6.60698253762895e-15,2.51176285041523e-14,9.60833333333333e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813735574559,3.1934309801872e-05,7.60855477970435e-15,3.32224887366399e-14,8.62083333333333e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328352907,0.0648225080353196,8.2913273276076e-15,3.56304883270154e-14,8.10416666666667e-05,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,3.19455508149347e-11,9.50622682472758e-12,6.72757996883483e-15,2.63170189336857e-14,0.00445208333333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452002175,0.00268182901225843,8.01293055352009e-15,3.46113312110224e-14,0.00437391666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.55774153820311,0.27666336674589,9.27741080511273e-15,3.84586285521868e-14,0.00435991666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,1.46960576381629e-11,6.48227203861556e-12,6.60698253762895e-15,2.51176285041523e-14,0.00436345833333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967128206564,0.000163244607973101,7.60855477970435e-15,3.32224887366399e-14,0.00439104166666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112564631,0.161804949301949,9.27741080511273e-15,3.73536557581862e-14,0.0043595,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,1.46960576381629e-11,6.48227203861556e-12,6.3479311041262e-15,2.41456516785781e-14,0.00435758333333333,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981573767316,5.07302593066857e-06,7.60855477970435e-15,3.21615693229416e-14,0.00436216666666667,5.14181104166667,799,1597,0
constant,129,12500,wave,0.00256304675910625,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328352907,0.0648225080353196,8.2913273276076e-15,3.56304883270154e-14,0.00435358333333333,5.14181104166667,799,1597,0
exponential,33,100000,apv,0,none,0.666666666666667,0.99,0.666666666666667,18,18,18,156,0.682438408955715,0.331148365217508,4.5812141580895e-15,1.64773810747077e-14,8.16666666666667e-05,0.849678041666667,223,445,0
exponential,33,100000,apv,0,fixedFraction,0.5,0.99,0.666666666666667,18,9,9,51,1.36793676347294e-07,3.08922020925803e-08,2.4190896557258e-15,8.1043892857802e-15,5.09583333333333e-05,0.849678041666667,223,445,0
exponential,33,100000,apv,0,fixedFraction,0.666666666666667,0.99,0.666666666666667,18,12,12,84,0.00324608736509257,0.000359676748281554,3.11878399214661e-15,1.10120449014086e-14,3.825e-05,0.849678041666667,223,445,0
exponential,33,100000,apv,0,fixedFraction,0.75,0.99,0.666666666666667,18,13,13,96,0.0278148194575974,0.00437412895000637,4.36530216202049e-15,1.26384740150238e-14,3.69166666666667e-05,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.5,18,11,11,72,0.00021513731090909,2.31905337754003e-05,2.47673900375791e-15,9.32707889721724e-15,0.000422791666666667,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,18,14,14,108,0.137833832510668,0.0298603710345133,4.50735240729537e-15,1.26384740150238e-14,0.000385333333333333,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.75,18,16,16,132,0.59529183215214,0.246508442269821,4.5812141580895e-15,1.64773810747077e-14,0.000384875,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.5,18,10,10,60,7.70288952966556e-06,5.85008196870429e-07,2.4190896557258e-15,8.1043892857802e-15,0.000384166666666667,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,18,13,13,96,0.0278148194575974,0.00437412895000637,4.36530216202049e-15,1.26384740150238e-14,0.000386041666666667,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.75,18,15,15,120,0.388385851080521,0.118023563552083,4.50735240729537e-15,1.41681479276202e-14,0.000382875,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.5,18,9,9,51,1.36793676347294e-07,3.08922020925803e-08,2.4190896557258e-15,8.1043892857802e-15,0.000382833333333333,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,18,12,12,84,0.00324608736509257,0.000359676748281554,3.11878399214661e-15,1.10120449014086e-14,0.000383833333333333,0.849678041666667,223,445,0
exponential,33,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.75,18,14,14,108,0.137833832510668,0.0298603710345133,4.50735240729537e-15,1.26384740150238e-14,0.000383375,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,none,0.666666666666667,0.99,0.666666666666667,18,18,18,264,0.683449996068029,0.328765999460071,4.87037216714494e-15,1.70704985668062e-14,8.65416666666667e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,fixedFraction,0.5,0.99,0.666666666666667,18,9,9,78,1.47757787521468e-07,5.9271015947726e-08,2.35638675141635e-15,8.46985864082922e-15,4.92083333333333e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,fixedFraction,0.666666666666667,0.99,0.666666666666667,18,12,12,138,0.00335191801978034,0.00049910300921623,3.35853871185166e-15,1.15452674054417e-14,4.075e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,fixedFraction,0.75,0.99,0.666666666666667,18,13,13,159,0.0284693420360943,0.00441129430354916,4.4830310736986e-15,1.31591727928629e-14,4.06666666666667e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.5,18,11,11,117,0.000224608805014736,5.14890575231355e-05,2.73803751392039e-15,1.00220042821116e-14,0.000444375,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,18,14,14,180,0.140026632004001,0.0284693420360943,4.55182459186453e-15,1.36137797229936e-14,0.000397125,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.75,18,16,16,222,0.597010488563245,0.144911357341977,4.87037216714494e-15,1.70704985668062e-14,0.000396708333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.5,18,10,10,96,8.15841744161111e-06,1.96256156176357e-06,2.35638675141635e-15,8.54160817362132e-15,0.000393666666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,18,13,13,159,0.0284693420360943,0.00441129430354916,4.4830310736986e-15,1.31591727928629e-14,0.000394708333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.75,18,15,15,201,0.391900168080504,0.118652266685437,4.55182459186453e-15,1.52431447424932e-14,0.000395333333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.5,18,9,9,78,1.47757787521468e-07,5.9271015947726e-08,2.35638675141635e-15,8.46985864082922e-15,0.00039525,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,18,12,12,138,0.00335191801978034,0.00049910300921623,3.35853871185166e-15,1.15452674054417e-14,0.000401958333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.75,18,14,14,180,0.140026632004001,0.0284693420360943,4.55182459186453e-15,1.36137797229936e-14,0.000399166666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,none,0.666666666666667,0.99,0.666666666666667,18,18,18,264,0.683449623332492,0.32876603754884,4.87200246066803e-15,1.70572030200363e-14,9.36666666666667e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,fixedFraction,0.5,0.99,0.666666666666667,18,9,9,78,1.47807019804381e-07,5.93123873287162e-08,2.39705921334336e-15,8.49150145938267e-15,5.6e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,fixedFraction,0.666666666666667,0.99,0.666666666666667,18,12,12,138,0.00335225204735709,0.000499122083191738,3.31590439999641e-15,1.14539412437675e-14,4.1875e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,fixedFraction,0.75,0.99,0.666666666666667,18,13,13,159,0.028471159744313,0.00441184327706153,4.50273493309184e-15,1.31576623332924e-14,3.94583333333333e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.5,18,11,11,117,0.000224642533709841,5.14859909652679e-05,2.75540779737776e-15,1.00010186564786e-14,0.000422791666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,18,14,14,180,0.140031890437534,0.028471159744313,4.58897827522507e-15,1.36119805311537e-14,0.000391291666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.75,18,16,16,222,0.597011578184915,0.144915432862419,4.87200246066803e-15,1.70572030200363e-14,0.00038675,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.5,18,10,10,96,8.16024093738445e-06,1.96235844525688e-06,2.39705921334336e-15,8.5193484500764e-15,0.000383291666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,18,13,13,159,0.028471159744313,0.00441184327706153,4.50273493309184e-15,1.31576623332924e-14,0.000382208333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.75,18,15,15,201,0.391906939901974,0.118655715090745,4.58897827522507e-15,1.52829793243008e-14,0.000389666666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.5,18,9,9,78,1.47807019804381e-07,5.93123873287162e-08,2.39705921334336e-15,8.49150145938267e-15,0.000381875,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,18,12,12,138,0.00335225204735709,0.000499122083191738,3.31590439999641e-15,1.14539412437675e-14,0.000382375,0.849678041666667,223,445,0
