profile,Nz,Lxy,family,kappa,i,j,channel,mixed,aliasError,referenceError,fullReferenceError
constant,129,12500,wave,0.00256304675910625,30,30,FG,1,5.2938585284071e-13,4.44753247732731e-15,1.89801999190074e-14
constant,129,12500,wave,0.00256304675910625,30,49,FG,1,5.52245811912125e-13,3.92519168604126e-15,1.76376475809979e-14
constant,129,12500,wave,0.00256304675910625,31,31,FG,1,9.83768774972991e-13,4.38144504281503e-15,1.94170459776531e-14
constant,129,12500,wave,0.00256304675910625,31,48,FG,1,1.1525707409451e-12,4.47220893972722e-15,1.75876963033636e-14
constant,129,12500,wave,0.00256304675910625,32,32,FG,1,8.44341184117703e-13,4.62163321163184e-15,1.94577443469041e-14
constant,129,12500,wave,0.00256304675910625,32,47,FG,1,8.31315689900858e-13,3.74085819133128e-15,1.75500239609999e-14
constant,129,12500,wave,0.00256304675910625,33,33,FG,1,8.00732302795171e-13,5.0525178529943e-15,2.07370373755797e-14
constant,129,12500,wave,0.00256304675910625,33,46,FG,1,7.7341553840735e-13,4.19269533577976e-15,1.73986562683442e-14
constant,129,12500,wave,0.00256304675910625,34,34,FG,1,9.83684102827552e-13,5.19758909377915e-15,2.12984120440071e-14
constant,129,12500,wave,0.00256304675910625,34,45,FG,1,9.57895506424637e-13,3.82172337008244e-15,1.74798387243224e-14
constant,129,12500,wave,0.00256304675910625,35,35,FG,1,1.2677538165126e-12,4.59905860944033e-15,2.20731277521035e-14
constant,129,12500,wave,0.00256304675910625,35,44,FG,1,1.28580089431437e-12,4.19738589198096e-15,1.73634713669345e-14
constant,129,12500,wave,0.00256304675910625,36,36,FG,1,8.70987650422167e-13,5.56652194939659e-15,2.25094815234349e-14
constant,129,12500,wave,0.00256304675910625,36,43,FG,1,7.71621755700674e-13,4.26049239697304e-15,1.73494210282477e-14
constant,129,12500,wave,0.00256304675910625,37,37,FG,1,8.36510557055746e-13,6.3479311041262e-15,2.34131376290141e-14
constant,129,12500,wave,0.00256304675910625,37,42,FG,1,7.20542473290818e-13,4.15492246292736e-15,1.75713553033323e-14
constant,129,12500,wave,0.00256304675910625,38,38,FG,1,9.20645022333236e-13,5.24644198742402e-15,2.40653892687629e-14
constant,129,12500,wave,0.00256304675910625,38,41,FG,1,6.07399163249765e-13,4.07048301926962e-15,1.77508471052096e-14
constant,129,12500,wave,0.00256304675910625,39,39,FG,1,7.77034720568593e-13,6.60698253762895e-15,2.51176285041523e-14
constant,129,12500,wave,0.00256304675910625,39,40,FG,1,5.85523958147371e-13,4.74108572878026e-15,1.89248550106513e-14
constant,129,12500,wave,0.00256304675910625,40,39,FG,1,1.04186680129699e-12,4.45480491447399e-15,1.87035012333993e-14
constant,129,12500,wave,0.00256304675910625,40,40,FG,1,1.42889436484034e-12,6.06817082158574e-15,2.47961480512133e-14
constant,129,12500,wave,0.00256304675910625,41,38,FG,1,1.29694299538695e-12,4.1779720688098e-15,1.80376172133671e-14
constant,129,12500,wave,0.00256304675910625,41,41,FG,1,2.19034175878036e-12,6.68910387793033e-15,2.62440937838003e-14
constant,129,12500,wave,0.00256304675910625,42,37,FG,1,1.68762784063703e-12,4.33997301150884e-15,1.76870716983023e-14
constant,129,12500,wave,0.00256304675910625,42,42,FG,1,1.46099491352728e-11,6.09544767139383e-15,2.63170189336857e-14
constant,129,12500,wave,0.00256304675910625,43,36,FG,1,1.01420844308776e-12,4.63631690336897e-15,1.7578450583557e-14
constant,129,12500,wave,0.00256304675910625,43,43,FG,1,2.10210136965467e-10,6.03459419810139e-15,2.68480106841503e-14
constant,129,12500,wave,0.00256304675910625,44,35,FG,1,1.37828923875146e-12,4.00087273687225e-15,1.75190613971445e-14
constant,129,12500,wave,0.00256304675910625,44,44,FG,1,2.65944684466381e-09,6.80779996588414e-15,2.74726882538555e-14
constant,129,12500,wave,0.00256304675910625,45,34,FG,1,1.40646019725665e-12,3.88930401985157e-15,1.7250362909306e-14
constant,129,12500,wave,0.00256304675910625,45,45,FG,1,2.89373699893248e-08,6.42455557462812e-15,2.8783686444749e-14
constant,129,12500,wave,0.00256304675910625,46,33,FG,1,1.27668971500523e-12,3.98328966060227e-15,1.74817721649453e-14
constant,129,12500,wave,0.00256304675910625,46,46,FG,1,2.71804051180174e-07,6.70012817271114e-15,2.84865736763239e-14
constant,129,12500,wave,0.00256304675910625,47,32,FG,1,2.08686688008188e-12,4.13005264251381e-15,1.74836603055578e-14
constant,129,12500,wave,0.00256304675910625,47,47,FG,1,2.20523591383604e-06,5.91807722925558e-15,3.00433262471896e-14
constant,129,12500,wave,0.00256304675910625,48,31,FG,1,1.75008334916851e-12,3.77897445705602e-15,1.77479158875165e-14
constant,129,12500,wave,0.00256304675910625,48,48,FG,1,1.54515096665102e-05,7.15390089684408e-15,2.99543095355405e-14
constant,129,12500,wave,0.00256304675910625,49,30,FG,1,1.43879836739885e-12,4.11668526350616e-15,1.77850923089452e-14
constant,129,12500,wave,0.00256304675910625,49,49,FG,1,9.33989090683038e-05,6.40944940182978e-15,3.0575621041519e-14
constant,129,12500,wave,0.00256304675910625,50,29,FG,1,1.89134320261734e-12,3.76463488834161e-15,1.7681982806546e-14
constant,129,12500,wave,0.00256304675910625,50,50,FG,1,0.000486011400890248,7.21815782069357e-15,3.10197348573924e-14
constant,129,12500,wave,0.00256304675910625,51,28,FG,1,1.79897509744415e-12,4.25192101043347e-15,1.72105314974482e-14
constant,129,12500,wave,0.00256304675910625,51,51,FG,1,0.00216968856578207,7.60855477970435e-15,3.16619250982601e-14
constant,129,12500,wave,0.00256304675910625,52,27,FG,1,1.36492383883063e-12,3.9644703361655e-15,1.80996364538017e-14
constant,129,12500,wave,0.00256304675910625,52,52,FG,1,0.00826767842077009,7.27359058378192e-15,3.31567100043454e-14
constant,129,12500,wave,0.00256304675910625,53,26,FG,1,1.97030892410724e-12,3.91892044281124e-15,1.82721313230927e-14
constant,129,12500,wave,0.00256304675910625,53,53,FG,1,0.0266953121604751,7.0663475731773e-15,3.2645075351161e-14
constant,129,12500,wave,0.00256304675910625,54,25,FG,1,1.6741921313232e-12,3.55748380002909e-15,1.77694978552078e-14
constant,129,12500,wave,0.00256304675910625,54,54,FG,1,0.0722886770357762,7.41427010639981e-15,3.25811487070424e-14
constant,129,12500,wave,0.00256304675910625,55,24,FG,1,1.6579188038758e-12,3.73074213900048e-15,1.74886570556638e-14
constant,129,12500,wave,0.00256304675910625,55,55,FG,1,0.161804949301949,7.6580021258924e-15,3.46113312110224e-14
constant,129,12500,wave,0.00256304675910625,56,23,FG,1,3.36762308422289e-12,4.12323427979434e-15,1.84467432345995e-14
constant,129,12500,wave,0.00256304675910625,56,56,FG,1,0.293456005029225,7.17302117494071e-15,3.37322336811994e-14
constant,129,12500,wave,0.00256304675910625,57,22,FG,1,1.8813465848614e-12,4.3060779634778e-15,1.86150786343057e-14
constant,129,12500,wave,0.00256304675910625,57,57,FG,1,0.421078517658169,7.5117658527114e-15,3.43649229100601e-14
constant,129,12500,wave,0.00256304675910625,58,21,FG,1,1.84182175310678e-12,3.78219659667731e-15,1.92824393641876e-14
constant,129,12500,wave,0.00256304675910625,58,58,FG,1,0.475817065816237,8.2913273276076e-15,3.56304883270154e-14
constant,129,12500,wave,0.00256304675910625,59,20,FG,1,2.54147967587365e-12,4.3418571345648e-15,1.97107686716402e-14
constant,129,12500,wave,0.00256304675910625,59,59,FG,1,0.478345830874571,8.28477781908337e-15,3.73536557581862e-14
constant,129,12500,wave,0.00256304675910625,60,19,FG,1,2.7480304012486e-12,4.27874159529756e-15,1.97323100652875e-14
constant,129,12500,wave,0.00256304675910625,60,60,FG,1,0.523376173204318,8.48960131411193e-15,3.69129715838886e-14
constant,129,12500,wave,0.00256304675910625,61,18,FG,1,2.26115541669818e-12,4.62417269955266e-15,1.93727107948515e-14
constant,129,12500,wave,0.00256304675910625,61,61,FG,1,0.542160536603278,8.18755279453451e-15,3.77899044488221e-14
constant,129,12500,wave,0.00256304675910625,62,17,FG,1,1.9259642852987e-12,4.39698345606645e-15,1.96832062295402e-14
constant,129,12500,wave,0.00256304675910625,62,62,FG,1,0.557723887823877,8.99059006500476e-15,3.84586285521868e-14
constant,129,12500,wave,0.00256304675910625,63,16,FG,1,1.86725346536558e-12,4.26483344460002e-15,1.98465060300926e-14
constant,129,12500,wave,0.00256304675910625,63,63,FG,1,0.581776150333097,8.98705194639111e-15,4.03836298671728e-14
constant,129,12500,wave,0.00256304675910625,64,15,FG,1,2.69829655228396e-12,4.36359772503296e-15,2.03173274421939e-14
constant,129,12500,wave,0.00256304675910625,64,64,FG,1,0.590349934303874,9.79027796687556e-15,4.16366394725192e-14
constant,129,12500,wave,0.00256304675910625,65,14,FG,1,2.06639784945132e-12,4.72458695836705e-15,1.98252204569048e-14
constant,129,12500,wave,0.00256304675910625,65,65,FG,1,0.609566144561204,1.11719699999698e-14,4.20996309314892e-14
constant,129,12500,wave,0.00256304675910625,66,13,FG,1,2.66366460118825e-12,5.00914125796751e-15,2.11928164094338e-14
constant,129,12500,wave,0.00256304675910625,66,66,FG,1,0.619589695551078,9.99847084968045e-15,4.19333108742864e-14
constant,129,12500,wave,0.00256304675910625,67,12,FG,1,1.82505441270167e-12,4.53672944883208e-15,1.99861403171788e-14
constant,129,12500,wave,0.00256304675910625,67,67,FG,1,0.630432803196947,9.26512174658788e-15,4.15751249491906e-14
constant,129,12500,wave,0.00256304675910625,68,11,FG,1,2.89610447078572e-12,4.32336181947671e-15,1.98170613866366e-14
constant,129,12500,wave,0.00256304675910625,68,68,FG,1,0.64562139535739,9.59091841207384e-15,4.25861449304184e-14
constant,129,12500,wave,0.00256304675910625,69,10,FG,1,2.30514984775884e-12,5.25843928988032e-15,2.16515017702297e-14
constant,129,12500,wave,0.00256304675910625,69,69,FG,1,0.648509419494983,1.07705022064639e-14,4.45349240393595e-14
constant,129,12500,wave,0.00256304675910625,70,9,FG,1,2.77055032665933e-12,4.56272557019946e-15,2.13217729273137e-14
constant,129,12500,wave,0.00256304675910625,70,70,FG,1,0.664975327345225,1.07607196647913e-14,4.35953148569658e-14
constant,129,12500,wave,0.00256304675910625,71,8,FG,1,2.50024476264396e-12,5.06216737790545e-15,2.12952517449607e-14
constant,129,12500,wave,0.00256304675910625,71,71,FG,1,0.669772101430781,1.12749722825719e-14,4.55121140473458e-14
constant,129,12500,wave,0.00256304675910625,72,7,FG,1,2.79402967718689e-12,4.84038492052911e-15,2.17046737710883e-14
constant,129,12500,wave,0.00256304675910625,72,72,FG,1,0.676527199679854,9.78404113064646e-15,4.43099300289935e-14
constant,129,12500,wave,0.00256304675910625,73,6,FG,1,2.20500430948249e-12,4.67549985327432e-15,2.1780189239574e-14
constant,129,12500,wave,0.00256304675910625,73,73,FG,1,0.689558917138966,9.85449275205566e-15,4.36243460373819e-14
constant,129,12500,wave,0.00256304675910625,74,5,FG,1,6.02794309661963e-12,5.60748886348562e-15,2.23286900623525e-14
constant,129,12500,wave,0.00256304675910625,74,74,FG,1,0.692279313931027,1.05074074861567e-14,4.59497002454899e-14
constant,129,12500,wave,0.00256304675910625,75,4,FG,1,7.2639020787013e-12,4.87265257829397e-15,2.16797525967875e-14
constant,129,12500,wave,0.00256304675910625,75,75,FG,1,0.698691542569787,1.08577116887632e-14,4.65436413275716e-14
constant,129,12500,wave,0.00256304675910625,76,3,FG,1,6.46875456382415e-12,4.86754155283672e-15,2.26164470217517e-14
constant,129,12500,wave,0.00256304675910625,76,76,FG,1,0.709754027881091,1.20708358294178e-14,4.84296573054564e-14
constant,129,12500,wave,0.00256304675910625,77,2,FG,1,3.72296316079189e-12,4.375184336982e-15,2.18061996856403e-14
constant,129,12500,wave,0.00256304675910625,77,77,FG,1,0.713044995426092,1.12877852045608e-14,4.90723939697725e-14
constant,129,12500,wave,0.00256304675910625,78,1,FG,1,2.98838458587696e-11,5.23854775849758e-15,2.23526840729854e-14
constant,129,12500,wave,0.00256304675910625,78,78,FG,1,0.716562808859349,1.23690949451462e-14,4.87501125278669e-14
constant,129,12500,wave,0.00256304675910625,1,1,GG,1,3.37464475996381e-16,1.12146627115678e-16,4.34943372821308e-16
constant,129,12500,wave,0.00256304675910625,1,78,GG,1,3.09925377674889e-13,6.52601052704855e-15,2.49228200176119e-14
constant,129,12500,wave,0.00256304675910625,2,2,GG,1,4.12856786448648e-16,8.64532485443265e-17,4.47835839097704e-16
constant,129,12500,wave,0.00256304675910625,2,77,GG,1,1.74654655481065e-13,5.23034981272077e-15,2.09926359876664e-14
constant,129,12500,wave,0.00256304675910625,3,3,GG,1,7.05689973077458e-16,1.6960611680914e-16,7.49720488073878e-16
constant,129,12500,wave,0.00256304675910625,3,76,GG,1,1.58621554432744e-13,5.12796325566883e-15,2.02804096272268e-14
constant,129,12500,wave,0.00256304675910625,4,4,GG,1,1.04345618164703e-15,2.37132693431828e-16,1.02486433142193e-15
constant,129,12500,wave,0.00256304675910625,4,75,GG,1,1.63274726575777e-13,5.33170090339738e-15,2.19692311237526e-14
constant,129,12500,wave,0.00256304675910625,5,5,GG,1,1.30841651242118e-15,3.70398455062444e-16,1.41285704433435e-15
constant,129,12500,wave,0.00256304675910625,5,74,GG,1,1.45678948022787e-13,5.05928183293714e-15,2.11694525993709e-14
constant,129,12500,wave,0.00256304675910625,6,6,GG,1,1.76277048560145e-15,3.74348738342608e-16,1.64511180668453e-15
constant,129,12500,wave,0.00256304675910625,6,73,GG,1,1.290782348519e-13,4.48475117485092e-15,1.89653029979319e-14
constant,129,12500,wave,0.00256304675910625,7,7,GG,1,2.05722936183918e-15,5.50511192753021e-16,2.05108916629824e-15
constant,129,12500,wave,0.00256304675910625,7,72,GG,1,1.46569441250122e-13,4.28020012062818e-15,1.93992206315149e-14
constant,129,12500,wave,0.00256304675910625,8,8,GG,1,2.27852020537597e-15,4.74838188882713e-16,2.23312768031239e-15
constant,129,12500,wave,0.00256304675910625,8,71,GG,1,1.24671301992557e-13,4.80225876213335e-15,2.05033905711474e-14
constant,129,12500,wave,0.00256304675910625,9,9,GG,1,2.62951441552116e-15,6.33106992819517e-16,2.76141752129012e-15
constant,129,12500,wave,0.00256304675910625,9,70,GG,1,1.46799851594258e-13,5.41832471268465e-15,2.00259599373938e-14
constant,129,12500,wave,0.00256304675910625,10,10,GG,1,3.34099358480001e-15,6.9468988626006e-16,3.11209000793466e-15
constant,129,12500,wave,0.00256304675910625,10,69,GG,1,1.40084918892391e-13,4.24027855974118e-15,1.90846901811788e-14
