time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
487,1.1734506913719,1000,3324.87113580732,13335.1723856432,-999.800013664635,-0.199984318103495,exponential,waves,density,6,20
327,1.17345069123155,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080283,exponential,waves,density,6,10
367,1.17345069131965,1000,3324.87113577369,13335.1723857214,-999.800013547723,-0.199984447811554,exponential,waves,density,6,10
407,1.17345069137138,1000,3324.87113580693,13335.1723856436,-999.800013589014,-0.199984406000959,exponential,waves,density,6,10
447,1.17345069138827,1000,3324.87113581835,13335.1723856169,-999.80001362827,-0.199984362213314,exponential,waves,density,6,10
487,1.17345069137162,1000,3324.87113580727,13335.1723856429,-999.800013664635,-0.199984318103503,exponential,waves,density,6,10
327,1.17345069123155,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080283,exponential,waves,density,6,5
367,1.17345069131961,1000,3324.87113577369,13335.1723857214,-999.800013547723,-0.199984447811554,exponential,waves,density,6,5
407,1.17345069137122,1000,3324.87113580693,13335.1723856436,-999.800013589014,-0.199984406000959,exponential,waves,density,6,5
447,1.17345069138858,1000,3324.87113581835,13335.1723856169,-999.80001362827,-0.199984362213314,exponential,waves,density,6,5
487,1.17345069137171,1000,3324.87113580727,13335.1723856429,-999.800013664635,-0.199984318103504,exponential,waves,density,6,5
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,7,20
367,1.17345086020621,1000,3324.87129053934,13335.1731552188,-999.800000011626,-0.199999938840371,exponential,waves,displacement,7,20
407,1.17345086024877,1000,3324.87129057249,13335.173155141,-999.800000021392,-0.199999874426023,exponential,waves,displacement,7,20
447,1.17345086023893,1000,3324.87129058389,13335.1731551144,-999.800000029979,-0.199999808322823,exponential,waves,displacement,7,20
487,1.17345086024845,1000,3324.87129057289,13335.1731551405,-999.800000035995,-0.199999742186013,exponential,waves,displacement,7,20
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,7,10
367,1.17345086020618,1000,3324.87129053932,13335.1731552187,-999.800000011626,-0.199999938840373,exponential,waves,displacement,7,10
407,1.17345086024868,1000,3324.87129057245,13335.1731551408,-999.800000021392,-0.199999874426027,exponential,waves,displacement,7,10
447,1.17345086023877,1000,3324.87129058384,13335.1731551141,-999.800000029979,-0.19999980832283,exponential,waves,displacement,7,10
487,1.17345086024823,999.999999999999,3324.87129057285,13335.1731551402,-999.800000035995,-0.199999742186022,exponential,waves,displacement,7,10
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,7,5
367,1.17345086020617,999.999999999999,3324.87129053931,13335.1731552187,-999.800000011626,-0.199999938840374,exponential,waves,displacement,7,5
407,1.17345086024863,1000,3324.87129057244,13335.1731551408,-999.800000021392,-0.199999874426027,exponential,waves,displacement,7,5
447,1.17345086023884,1000,3324.87129058384,13335.1731551141,-999.800000029979,-0.19999980832283,exponential,waves,displacement,7,5
487,1.17345086024825,1000,3324.87129057284,13335.1731551402,-999.800000035995,-0.199999742186023,exponential,waves,displacement,7,5
327,1.17345084985601,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080284,exponential,waves,density,7,20
367,1.17345084994522,1000,3324.87113577371,13335.1723857216,-999.800013547723,-0.199984447811235,exponential,waves,density,7,20
407,1.17345084999753,1000,3324.87113580697,13335.1723856439,-999.800013589014,-0.199984406000304,exponential,waves,density,7,20
447,1.17345085001481,1000,3324.87113581839,13335.1723856172,-999.80001362827,-0.199984362212322,exponential,waves,density,7,20
487,1.17345084999798,1000,3324.87113580731,13335.1723856431,-999.800013664635,-0.19998431810217,exponential,waves,density,7,20
327,1.17345084985601,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080284,exponential,waves,density,7,10
367,1.17345084994518,1000,3324.87113577369,13335.1723857214,-999.800013547723,-0.199984447811237,exponential,waves,density,7,10
407,1.17345084999743,1000,3324.87113580693,13335.1723856436,-999.800013589014,-0.199984406000309,exponential,waves,density,7,10
447,1.17345085001462,1000,3324.87113581835,13335.1723856169,-999.80001362827,-0.199984362212328,exponential,waves,density,7,10
487,1.17345084999771,1000,3324.87113580727,13335.1723856429,-999.800013664635,-0.199984318102179,exponential,waves,density,7,10
327,1.17345084985601,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080284,exponential,waves,density,7,5
367,1.17345084994517,1000,3324.87113577368,13335.1723857214,-999.800013547723,-0.199984447811237,exponential,waves,density,7,5
407,1.17345084999739,1000,3324.87113580692,13335.1723856436,-999.800013589014,-0.199984406000309,exponential,waves,density,7,5
447,1.17345085001469,1000,3324.87113581835,13335.1723856169,-999.80001362827,-0.199984362212329,exponential,waves,density,7,5
