time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
487,0.831613044486122,1000,5223.91519110973,36380.3532552363,-999.809957975436,-0.180043976888076,constant,mixed,density,2,10
327,0.831612988991847,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152553,constant,mixed,density,2,5
367,0.831613020370894,1000,5223.915434855,36380.3554108048,-999.80994513364,-0.180055282126364,constant,mixed,density,2,5
407,0.831613040776666,1000,5223.91519486229,36380.353304895,-999.809957337048,-0.180044236942858,constant,mixed,density,2,5
447,0.8316130489677,1000,5223.91511196484,36380.352571915,-999.809961697594,-0.180040396883688,constant,mixed,density,2,5
487,0.831613044486142,1000,5223.91519110973,36380.3532552362,-999.809957975436,-0.180043976888204,constant,mixed,density,2,5
327,0.831613216308449,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152549,constant,mixed,displacement,3,20
367,0.831613247688935,999.999999999999,5223.91543485513,36380.3554108061,-999.809945133635,-0.180055282131508,constant,mixed,displacement,3,20
407,0.831613268095612,1000,5223.91519486287,36380.3533049001,-999.809957337022,-0.180044236967302,constant,mixed,displacement,3,20
447,0.831613276286907,1000,5223.91511196616,36380.3525719265,-999.809961697531,-0.18004039694162,constant,mixed,displacement,3,20
487,0.831613271805032,1000,5223.91519111204,36380.3532552564,-999.809957975323,-0.180043976992176,constant,mixed,displacement,3,20
327,0.831613216308449,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152549,constant,mixed,displacement,3,10
367,0.831613247688922,1000,5223.91543485512,36380.355410806,-999.809945133633,-0.180055282132724,constant,mixed,displacement,3,10
407,0.83161326809556,1000,5223.91519486287,36380.3533049,-999.809957337019,-0.180044236969288,constant,mixed,displacement,3,10
447,0.831613276286781,999.999999999999,5223.91511196615,36380.3525719264,-999.809961697529,-0.180040396943884,constant,mixed,displacement,3,10
487,0.831613271804873,999.999999999998,5223.91519111204,36380.3532552563,-999.809957975321,-0.180043976994215,constant,mixed,displacement,3,10
327,0.831613216308449,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152549,constant,mixed,displacement,3,5
367,0.831613247688918,1000,5223.91543485512,36380.355410806,-999.809945133633,-0.1800552821328,constant,mixed,displacement,3,5
407,0.831613268095542,1000,5223.91519486287,36380.3533049,-999.809957337019,-0.180044236969412,constant,mixed,displacement,3,5
447,0.831613276286775,999.999999999999,5223.91511196614,36380.3525719264,-999.809961697529,-0.180040396944026,constant,mixed,displacement,3,5
487,0.831613271804873,999.999999999998,5223.91519111203,36380.3532552563,-999.809957975321,-0.180043976994342,constant,mixed,displacement,3,5
327,0.831613216308402,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152553,constant,mixed,density,3,20
367,0.831613247688887,999.999999999999,5223.91543485513,36380.3554108061,-999.809945133635,-0.180055282131513,constant,mixed,density,3,20
407,0.831613268095563,1000,5223.91519486287,36380.3533049001,-999.809957337022,-0.180044236967307,constant,mixed,density,3,20
447,0.831613276286859,1000,5223.91511196616,36380.3525719265,-999.809961697531,-0.180040396941625,constant,mixed,density,3,20
487,0.831613271804984,1000,5223.91519111204,36380.3532552564,-999.809957975323,-0.180043976992182,constant,mixed,density,3,20
327,0.831613216308402,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152553,constant,mixed,density,3,10
367,0.831613247688874,1000,5223.91543485512,36380.355410806,-999.809945133633,-0.180055282132729,constant,mixed,density,3,10
407,0.831613268095511,1000,5223.91519486287,36380.3533049,-999.809957337019,-0.180044236969293,constant,mixed,density,3,10
447,0.831613276286733,999.999999999999,5223.91511196615,36380.3525719264,-999.809961697529,-0.180040396943889,constant,mixed,density,3,10
487,0.831613271804824,999.999999999998,5223.91519111204,36380.3532552563,-999.809957975321,-0.18004397699422,constant,mixed,density,3,10
327,0.831613216308402,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152553,constant,mixed,density,3,5
367,0.83161324768887,1000,5223.91543485512,36380.355410806,-999.809945133633,-0.180055282132805,constant,mixed,density,3,5
407,0.831613268095493,1000,5223.91519486287,36380.3533049,-999.809957337019,-0.180044236969417,constant,mixed,density,3,5
447,0.831613276286726,999.999999999999,5223.91511196614,36380.3525719264,-999.809961697529,-0.180040396944031,constant,mixed,density,3,5
487,0.831613271804824,999.999999999998,5223.91519111203,36380.3532552563,-999.809957975321,-0.180043976994347,constant,mixed,density,3,5
327,0.831613216308449,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152549,constant,mixed,displacement,4,20
367,0.831613218243868,1000,5223.91581825386,36380.3587593423,-999.80992598874,-0.180073179725369,constant,mixed,displacement,4,20
407,0.831613219559137,1000,5223.91581860541,36380.3587554771,-999.809926153913,-0.180073455468093,constant,mixed,displacement,4,20
447,0.831613220195747,1000,5223.91581899217,36380.3587558708,-999.809926284516,-0.180073707382387,constant,mixed,displacement,4,20
487,0.831613220130882,1000,5223.91581941289,36380.3587606539,-999.809926384733,-0.180073926940017,constant,mixed,displacement,4,20
327,0.831613216308449,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152549,constant,mixed,displacement,4,10
367,0.831613218243857,1000,5223.91581825384,36380.358759342,-999.80992598874,-0.180073179725363,constant,mixed,displacement,4,10
407,0.831613219559088,999.999999999999,5223.91581860537,36380.3587554765,-999.809926153913,-0.180073455468081,constant,mixed,displacement,4,10
447,0.831613220195625,1000,5223.91581899211,36380.3587558702,-999.809926284516,-0.180073707382373,constant,mixed,displacement,4,10
487,0.831613220130725,1000,5223.91581941285,36380.3587606535,-999.809926384733,-0.180073926940003,constant,mixed,displacement,4,10
327,0.831613216308449,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152549,constant,mixed,displacement,4,5
367,0.831613218243852,999.999999999999,5223.91581825383,36380.358759342,-999.80992598874,-0.180073179725362,constant,mixed,displacement,4,5
407,0.831613219559069,1000,5223.91581860537,36380.3587554765,-999.809926153913,-0.180073455468081,constant,mixed,displacement,4,5
447,0.831613220195618,1000,5223.91581899211,36380.3587558701,-999.809926284516,-0.180073707382373,constant,mixed,displacement,4,5
487,0.831613220130724,1000,5223.91581941284,36380.3587606534,-999.809926384733,-0.180073926940002,constant,mixed,displacement,4,5
327,0.8316132163084,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152552,constant,mixed,density,4,20
367,0.83161321824382,1000,5223.91581825386,36380.3587593424,-999.80992598874,-0.180073179725373,constant,mixed,density,4,20
407,0.831613219559087,1000,5223.91581860541,36380.358755477,-999.809926153913,-0.180073455468096,constant,mixed,density,4,20
447,0.831613220195699,1000,5223.91581899217,36380.3587558707,-999.809926284516,-0.180073707382391,constant,mixed,density,4,20
487,0.831613220130832,1000,5223.91581941289,36380.3587606539,-999.809926384733,-0.180073926940021,constant,mixed,density,4,20
327,0.8316132163084,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152552,constant,mixed,density,4,10
367,0.831613218243809,1000,5223.91581825384,36380.358759342,-999.80992598874,-0.180073179725367,constant,mixed,density,4,10
407,0.83161321955904,999.999999999999,5223.91581860537,36380.3587554765,-999.809926153913,-0.180073455468085,constant,mixed,density,4,10
447,0.831613220195577,1000,5223.91581899211,36380.3587558702,-999.809926284516,-0.180073707382377,constant,mixed,density,4,10
