time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
407,1.17342123234694e-06,1000,3324.88136819059,13336.6625431038,-999.9998,-0.000199999999852145,exponential,linear,displacement,5,10
447,1.17342123234698e-06,1000,3324.88136819059,13336.6625431038,-999.9998,-0.000199999999769747,exponential,linear,displacement,5,10
487,1.17342123234695e-06,1000,3324.8813681906,13336.6625431038,-999.9998,-0.000199999999684103,exponential,linear,displacement,5,10
327,1.1734212323467e-06,1000,3324.88136819058,13336.6625431039,-999.9998,-0.000199999999999996,exponential,linear,displacement,5,5
367,1.17342123234685e-06,1000,3324.88136819059,13336.6625431039,-999.9998,-0.000199999999929212,exponential,linear,displacement,5,5
407,1.17342123234694e-06,1000,3324.88136819059,13336.6625431038,-999.9998,-0.000199999999852145,exponential,linear,displacement,5,5
447,1.17342123234698e-06,1000,3324.88136819059,13336.6625431038,-999.9998,-0.000199999999769747,exponential,linear,displacement,5,5
487,1.17342123234694e-06,1000,3324.8813681906,13336.6625431038,-999.9998,-0.000199999999684103,exponential,linear,displacement,5,5
327,1.17342123233632e-06,1000,3324.88136819042,13336.6625431031,-999.999800000013,-0.000199999984488349,exponential,linear,density,5,20
367,1.17342123233646e-06,1000,3324.88136819044,13336.6625431031,-999.999800000014,-0.000199999984448489,exponential,linear,density,5,20
407,1.17342123233656e-06,1000,3324.88136819044,13336.662543103,-999.999800000014,-0.000199999984402271,exponential,linear,density,5,20
447,1.17342123233659e-06,1000,3324.88136819043,13336.662543103,-999.999800000014,-0.000199999984350653,exponential,linear,density,5,20
487,1.17342123233656e-06,1000,3324.88136819044,13336.662543103,-999.999800000014,-0.000199999984295709,exponential,linear,density,5,20
327,1.17342123233632e-06,1000,3324.88136819042,13336.6625431031,-999.999800000013,-0.000199999984488349,exponential,linear,density,5,10
367,1.17342123233647e-06,1000,3324.88136819044,13336.6625431031,-999.999800000014,-0.000199999984448489,exponential,linear,density,5,10
407,1.17342123233656e-06,1000,3324.88136819044,13336.662543103,-999.999800000014,-0.000199999984402271,exponential,linear,density,5,10
447,1.17342123233659e-06,1000,3324.88136819043,13336.662543103,-999.999800000014,-0.000199999984350653,exponential,linear,density,5,10
487,1.17342123233656e-06,1000,3324.88136819044,13336.662543103,-999.999800000014,-0.000199999984295709,exponential,linear,density,5,10
