time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
407,1.17547943360578,999.999999999998,3324.93477529486,13335.5081101013,-999.80440136316,-0.186440501317797,exponential,mixed,density,3,5
447,1.17547940641014,1000,3324.93469443746,13335.5076988605,-999.804408416387,-0.186432095858171,exponential,mixed,density,3,5
487,1.17547943778731,1000,3324.93477949571,13335.5081232847,-999.804401633608,-0.186440916315559,exponential,mixed,density,3,5
327,1.17546574196234,1000,3324.87135028026,13335.1729280137,-999.809925790558,-0.180072884152549,exponential,mixed,displacement,4,20
367,1.17546574428671,1000,3324.87135151222,13335.1729289247,-999.80992595002,-0.1800732786839,exponential,mixed,displacement,4,20
407,1.17546574569513,999.999999999999,3324.87135236686,13335.1729297232,-999.809926093051,-0.180073583773082,exponential,mixed,displacement,4,20
447,1.17546574631206,999.999999999999,3324.87135280603,13335.1729303965,-999.809926223204,-0.18007378269197,exponential,mixed,displacement,4,20
487,1.17546574618492,1000,3324.87135281603,13335.1729309395,-999.809926342485,-0.180073879941857,exponential,mixed,displacement,4,20
327,1.17546574196234,1000,3324.87135028026,13335.1729280137,-999.809925790558,-0.180072884152549,exponential,mixed,displacement,4,10
367,1.17546574428666,999.999999999999,3324.8713515122,13335.1729289245,-999.80992595002,-0.180073278683887,exponential,mixed,displacement,4,10
407,1.17546574569502,1000,3324.87135236682,13335.1729297229,-999.809926093051,-0.180073583773062,exponential,mixed,displacement,4,10
447,1.17546574631187,1000,3324.87135280598,13335.1729303963,-999.809926223204,-0.180073782691952,exponential,mixed,displacement,4,10
487,1.1754657461847,1000,3324.87135281598,13335.1729309393,-999.809926342485,-0.180073879941848,exponential,mixed,displacement,4,10
327,1.17546574196234,1000,3324.87135028026,13335.1729280137,-999.809925790558,-0.180072884152549,exponential,mixed,displacement,4,5
367,1.17546574428666,1000,3324.87135151219,13335.1729289245,-999.80992595002,-0.180073278683886,exponential,mixed,displacement,4,5
407,1.175465745695,1000,3324.87135236682,13335.1729297229,-999.809926093051,-0.180073583773061,exponential,mixed,displacement,4,5
447,1.17546574631186,1000,3324.87135280598,13335.1729303962,-999.809926223204,-0.180073782691951,exponential,mixed,displacement,4,5
487,1.1754657461847,1000,3324.87135281598,13335.1729309393,-999.809926342485,-0.180073879941847,exponential,mixed,displacement,4,5
327,1.17546472844241,999.999999999999,3324.86654383529,13335.150691752,-999.810314340898,-0.179560195524695,exponential,mixed,density,4,20
367,1.17546473037021,1000,3324.86654508898,13335.1506926922,-999.810314523106,-0.17956066464865,exponential,mixed,density,4,20
407,1.17546473165798,1000,3324.86654596382,13335.1506935172,-999.81031468706,-0.179561045237301,exponential,mixed,density,4,20
447,1.17546473224689,1000,3324.86654642149,13335.1506942138,-999.810314836134,-0.179561320590415,exponential,mixed,density,4,20
487,1.17546473211603,1000,3324.86654644821,13335.1506947769,-999.810314972654,-0.179561495092369,exponential,mixed,density,4,20
327,1.17546472844241,999.999999999999,3324.86654383529,13335.150691752,-999.810314340898,-0.179560195524695,exponential,mixed,density,4,10
367,1.17546473037016,1000,3324.86654508896,13335.1506926921,-999.810314523106,-0.179560664648636,exponential,mixed,density,4,10
407,1.17546473165786,1000,3324.86654596379,13335.1506935169,-999.81031468706,-0.179561045237281,exponential,mixed,density,4,10
