deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
10,160,64,0,0.517918333333333,0.0237477916666667,0.0352533333333333,0.577679458333333,2.24547898375746e-08,3.38799764297445e-08,6.04451134309605e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.3296425616669e-09,4.54747350886464e-13,1.72132877196418e-06,7.30658939573914e-07,-999.800000203521,-0.199998805755572,exponential,waves,divergence,4
5,160,128,0,1.03840979166667,0.0234241666666667,0.035186,1.09779166666667,2.24547611253227e-08,3.38799778735699e-08,6.04394952331957e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.32963678850717e-09,-4.54747350886464e-13,1.72132513398537e-06,7.30642568669282e-07,-999.800000203521,-0.199998805755575,exponential,waves,divergence,4
20,160,32,0,0.25705325,0.024021,0.03480575,0.316580125,2.2455671609747e-08,3.38799775220086e-08,6.05498734786334e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.32986260787038e-09,-6.82121026329696e-13,1.72137197296252e-06,7.30928150005639e-07,-999.800000203521,-0.199998805755534,exponential,waves,advective,4
10,160,64,0,0.520769416666667,0.0241876666666667,0.0363919166666667,0.582254,2.24547898299221e-08,3.38799764195119e-08,6.04451134397294e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.3296425616669e-09,4.54747350886464e-13,1.72132877196418e-06,7.30658939573914e-07,-999.800000203521,-0.199998805755567,exponential,waves,advective,4
5,160,128,0,1.1365075,0.0245369166666667,0.0387691666666667,1.20067470833333,2.24547611175229e-08,3.38799778822212e-08,6.04394952464671e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.32963678850717e-09,-4.54747350886464e-13,1.72132513398537e-06,7.30642568669282e-07,-999.800000203521,-0.19999880575557,exponential,waves,advective,4
20,160,32,0,0.331103833333333,0.0237860833333333,0.03946875,0.395084166666667,2.24556716135785e-08,3.38799775305605e-08,6.05498734744643e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.32986282991499e-09,-6.82121026329696e-13,1.72137197296252e-06,7.30928150005639e-07,-999.800000203521,-0.199998805755537,exponential,waves,split,4
10,160,64,0,0.656289791666667,0.03464075,0.045901875,0.738818208333333,2.24547898338235e-08,3.38799764195119e-08,6.04451134333413e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.3296425616669e-09,4.54747350886464e-13,1.72132877196418e-06,7.30658939573914e-07,-999.800000203521,-0.19999880575557,exponential,waves,split,4
5,160,128,0,1.33965641666667,0.03556475,0.0415722916666667,1.41758391666667,2.24547611214191e-08,3.38799778735699e-08,6.04394952418733e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.32963678850717e-09,-4.54747350886464e-13,1.72132513398537e-06,7.30642568669282e-07,-999.800000203521,-0.199998805755572,exponential,waves,split,4
20,160,32,0,0.304343125,0.0236655,0.0436872916666667,0.372392166666667,2.24556716135686e-08,3.38799775305605e-08,6.05498734744643e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.32986282991499e-09,-6.82121026329696e-13,1.72137197296252e-06,7.30928150005639e-07,-999.800000203521,-0.199998805755537,exponential,waves,compatible,4
10,160,64,0,0.609811166666667,0.028048625,0.0368047083333333,0.675370208333333,2.24547898338232e-08,3.38799764195119e-08,6.04451134339135e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.3296425616669e-09,4.54747350886464e-13,1.72132877196418e-06,7.30658939573914e-07,-999.800000203521,-0.19999880575557,exponential,waves,compatible,4
