deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
10,160,64,0,0.191292875,0.0101968333333333,0.0146932916666667,0.217350875,8.77629693887213e-08,8.19180892374773e-07,2.18382657519685e-07,2.75008184081041e-14,6.88540292896563e-13,6.70352618724516e-17,0.829593932884719,5.02472532470932e-08,-3.41060513164848e-13,-0.000637810037005693,-0.00557770892919507,-999.800036242483,-0.199965931725674,constant,waves,compatible,1
5,160,128,0,0.398297458333333,0.0107811666666667,0.0149079583333333,0.425150791666667,8.77632060732483e-08,8.19180892087285e-07,2.18385179153756e-07,2.75008184081041e-14,6.88540292896563e-13,6.70352618724516e-17,0.829593932884719,5.0247396687908e-08,-2.27373675443232e-13,-0.000637810039734177,-0.0055777089582989,-999.800036242483,-0.199965931725818,constant,waves,compatible,1
20,160,32,0,0.168132666666667,0.0161285833333333,0.021877,0.20735275,8.79931342367607e-08,8.19180899234994e-07,2.31831971388574e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02475936414726e-08,-7.95807864051312e-13,-0.000637810027001251,-0.00557770884915954,-999.800036353291,-0.199965715632819,constant,waves,divergence,2
10,160,64,0,0.331204166666667,0.0166629166666667,0.0247199166666667,0.373768208333333,8.79925163599896e-08,8.19180906550475e-07,2.31888615223713e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02474192254354e-08,3.41060513164848e-13,-0.000637810029729735,-0.00557770894374698,-999.800036353288,-0.199965715635116,constant,waves,divergence,2
5,160,128,0,0.664385291666667,0.01839625,0.0199944583333333,0.703969875,8.79927177536581e-08,8.1918090497805e-07,2.31898128098944e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02474387653606e-08,-4.54747350886464e-13,-0.000637810036096198,-0.00557770895102294,-999.800036353288,-0.19996571563526,constant,waves,divergence,2
20,160,32,0,0.166842875,0.0168396666666667,0.0205726666666667,0.205544375,8.79931342127835e-08,8.19180899274748e-07,2.31831971380113e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.0247593419428e-08,-7.95807864051312e-13,-0.000637810027001251,-0.00557770884915954,-999.800036353291,-0.199965715632823,constant,waves,advective,2
10,160,64,0,0.312135166666667,0.0186662916666667,0.0218182916666667,0.353749041666667,8.79925163361908e-08,8.19180906539879e-07,2.31888615226293e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02474185593016e-08,3.41060513164848e-13,-0.000637810029729735,-0.00557770894374698,-999.800036353288,-0.19996571563512,constant,waves,advective,2
5,160,128,0,0.630089625,0.0151396666666667,0.0207847083333333,0.667108666666667,8.79927177299162e-08,8.19180905529418e-07,2.31898128095934e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02474394314945e-08,-4.54747350886464e-13,-0.000637810036096198,-0.00557770895102294,-999.800036353288,-0.199965715635264,constant,waves,advective,2
20,160,32,0,0.201476166666667,0.0155055,0.0214392083333333,0.239617,8.79931342247408e-08,8.19180899234994e-07,2.31831971385967e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02475929753388e-08,-7.95807864051312e-13,-0.000637810027001251,-0.00557770884915954,-999.800036353291,-0.199965715632821,constant,waves,split,2
10,160,64,0,0.374107541666667,0.015099875,0.020184375,0.410584625,8.79925163482036e-08,8.19180906530898e-07,2.31888615225663e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02474188923685e-08,3.41060513164848e-13,-0.000637810029729735,-0.00557770894374698,-999.800036353288,-0.199965715635118,constant,waves,split,2
