profile,amplitude,time,config,form,family,rmsError,referenceRMS
constant,0.4,901,7,compatible,Ag_q,3.91930583692257e-26,2.2564872515347e-14
constant,0.4,901,7,compatible,Ag_0,1.93209723573612e-20,8.26068878653547e-12
constant,0.4,901,7,compatible,Aw_p,8.87596986944803e-23,9.72639731966695e-09
constant,0.4,901,7,compatible,Aw_m,8.73850495799171e-23,5.83324681454778e-09
constant,0.4,901,7,compatible,Aio,9.92071749080837e-23,1.31216659095148e-08
constant,0.4,901,7,compatible,Amda,3.19051342425658e-20,1.48391046124799e-08
exponential,0.0001,327,1,divergence,Ag_q,2.86138997687423e-29,4.80901670193106e-19
exponential,0.0001,327,1,divergence,Ag_0,4.29142030339387e-25,2.04007632904616e-16
exponential,0.0001,327,1,divergence,Aw_p,3.30135991370938e-14,1.90884262715639e-13
exponential,0.0001,327,1,divergence,Aw_m,3.30135991372883e-14,1.19690560768966e-13
exponential,0.0001,327,1,divergence,Aio,3.2933151811529e-22,1.05055328401864e-12
exponential,0.0001,327,1,divergence,Amda,3.8628808072829e-25,1.41753080936264e-13
exponential,0.0001,327,1,advective,Ag_q,6.91979617804609e-30,4.80901670193106e-19
exponential,0.0001,327,1,advective,Ag_0,1.12570119277188e-25,2.04007632904616e-16
exponential,0.0001,327,1,advective,Aw_p,3.30135991370939e-14,1.90884262715639e-13
exponential,0.0001,327,1,advective,Aw_m,3.30135991372883e-14,1.19690560768966e-13
exponential,0.0001,327,1,advective,Aio,3.29409336484591e-22,1.05055328401864e-12
exponential,0.0001,327,1,advective,Amda,2.16582571971948e-25,1.41753080936264e-13
exponential,0.0001,327,1,split,Ag_q,1.77228351217003e-29,4.80901670193106e-19
exponential,0.0001,327,1,split,Ag_0,2.70651443656237e-25,2.04007632904616e-16
exponential,0.0001,327,1,split,Aw_p,3.30135991370938e-14,1.90884262715639e-13
exponential,0.0001,327,1,split,Aw_m,3.30135991372883e-14,1.19690560768966e-13
exponential,0.0001,327,1,split,Aio,3.29370252616833e-22,1.05055328401864e-12
exponential,0.0001,327,1,split,Amda,3.01270935948754e-25,1.41753080936264e-13
exponential,0.0001,327,1,compatible,Ag_q,1.53409153238407e-28,4.80901670193106e-19
exponential,0.0001,327,1,compatible,Ag_0,3.2020539375034e-25,2.04007632904616e-16
exponential,0.0001,327,1,compatible,Aw_p,3.30135991385723e-14,1.90884262715639e-13
exponential,0.0001,327,1,compatible,Aw_m,3.3013599138411e-14,1.19690560768966e-13
exponential,0.0001,327,1,compatible,Aio,4.05632631860136e-24,1.05055328401864e-12
exponential,0.0001,327,1,compatible,Amda,3.01214886351222e-25,1.41753080936264e-13
exponential,0.0001,327,2,divergence,Ag_q,7.73051593604147e-30,4.80901670193106e-19
exponential,0.0001,327,2,divergence,Ag_0,1.10162703100448e-25,2.04007632904616e-16
exponential,0.0001,327,2,divergence,Aw_p,8.1346662155579e-15,1.90884262715639e-13
exponential,0.0001,327,2,divergence,Aw_m,8.1346662155579e-15,1.19690560768966e-13
exponential,0.0001,327,2,divergence,Aio,4.6316949660888e-27,1.05055328401864e-12
exponential,0.0001,327,2,divergence,Amda,2.39106160921755e-25,1.41753080936264e-13
exponential,0.0001,327,2,advective,Ag_q,7.73722242793684e-30,4.80901670193106e-19
exponential,0.0001,327,2,advective,Ag_0,1.10264998397268e-25,2.04007632904616e-16
exponential,0.0001,327,2,advective,Aw_p,8.1346662155579e-15,1.90884262715639e-13
exponential,0.0001,327,2,advective,Aw_m,8.1346662155579e-15,1.19690560768966e-13
exponential,0.0001,327,2,advective,Aio,4.05229060953761e-27,1.05055328401864e-12
exponential,0.0001,327,2,advective,Amda,2.16528177932579e-25,1.41753080936264e-13
exponential,0.0001,327,2,split,Ag_q,7.73378319298875e-30,4.80901670193106e-19
exponential,0.0001,327,2,split,Ag_0,1.10213866538858e-25,2.04007632904616e-16
exponential,0.0001,327,2,split,Aw_p,8.1346662155579e-15,1.90884262715639e-13
exponential,0.0001,327,2,split,Aw_m,8.1346662155579e-15,1.19690560768966e-13
exponential,0.0001,327,2,split,Aio,4.33696984791579e-27,1.05055328401864e-12
exponential,0.0001,327,2,split,Amda,2.27759415194248e-25,1.41753080936264e-13
exponential,0.0001,327,2,compatible,Ag_q,7.73390687598018e-30,4.80901670193106e-19
exponential,0.0001,327,2,compatible,Ag_0,1.10213869960146e-25,2.04007632904616e-16
exponential,0.0001,327,2,compatible,Aw_p,8.1346662155579e-15,1.90884262715639e-13
exponential,0.0001,327,2,compatible,Aw_m,8.1346662155579e-15,1.19690560768966e-13
exponential,0.0001,327,2,compatible,Aio,4.22195640360831e-27,1.05055328401864e-12
exponential,0.0001,327,2,compatible,Amda,2.27766029216492e-25,1.41753080936264e-13
exponential,0.0001,327,3,divergence,Ag_q,3.57851164062849e-30,2.22614216139484e-19
exponential,0.0001,327,3,divergence,Ag_0,5.1003756656838e-26,9.4437183525057e-17
exponential,0.0001,327,3,divergence,Aw_p,3.81919862733001e-15,8.83622449129108e-14
exponential,0.0001,327,3,divergence,Aw_m,3.81919862733001e-15,5.54059655882817e-14
exponential,0.0001,327,3,divergence,Aio,4.55121972079754e-27,1.05055328401864e-12
exponential,0.0001,327,3,divergence,Amda,2.39587597777188e-25,1.41753080936264e-13
exponential,0.0001,327,3,advective,Ag_q,3.5816513094943e-30,2.22614216139484e-19
exponential,0.0001,327,3,advective,Ag_0,5.10515079563208e-26,9.4437183525057e-17
exponential,0.0001,327,3,advective,Aw_p,3.81919862733001e-15,8.83622449129108e-14
exponential,0.0001,327,3,advective,Aw_m,3.81919862733001e-15,5.54059655882817e-14
exponential,0.0001,327,3,advective,Aio,4.07546768187708e-27,1.05055328401864e-12
exponential,0.0001,327,3,advective,Amda,2.16484178210327e-25,1.41753080936264e-13
exponential,0.0001,327,3,split,Ag_q,3.58009667398889e-30,2.22614216139484e-19
exponential,0.0001,327,3,split,Ag_0,5.10276214258592e-26,9.4437183525057e-17
exponential,0.0001,327,3,split,Aw_p,3.81919862733001e-15,8.83622449129108e-14
exponential,0.0001,327,3,split,Aw_m,3.81919862733001e-15,5.54059655882817e-14
exponential,0.0001,327,3,split,Aio,4.26342708999902e-27,1.05055328401864e-12
exponential,0.0001,327,3,split,Amda,2.2797883653424e-25,1.41753080936264e-13
exponential,0.0001,327,3,compatible,Ag_q,3.58010939100582e-30,2.22614216139484e-19
exponential,0.0001,327,3,compatible,Ag_0,5.10276262348075e-26,9.4437183525057e-17
exponential,0.0001,327,3,compatible,Aw_p,3.81919862733001e-15,8.83622449129108e-14
exponential,0.0001,327,3,compatible,Aw_m,3.81919862733001e-15,5.54059655882817e-14
exponential,0.0001,327,3,compatible,Aio,4.22796227599984e-27,1.05055328401864e-12
exponential,0.0001,327,3,compatible,Amda,2.27951361275142e-25,1.41753080936264e-13
exponential,0.0001,327,4,divergence,Ag_q,3.56358771847461e-30,2.22614216139484e-19
exponential,0.0001,327,4,divergence,Ag_0,4.97110114676372e-26,9.4437183525057e-17
exponential,0.0001,327,4,divergence,Aw_p,9.08801620948986e-16,8.83622449129108e-14
exponential,0.0001,327,4,divergence,Aw_m,9.08801620948985e-16,5.54059655882817e-14
exponential,0.0001,327,4,divergence,Aio,1.92663309944093e-27,1.05055328401864e-12
exponential,0.0001,327,4,divergence,Amda,2.1709164817647e-25,1.41753080936264e-13
exponential,0.0001,327,4,advective,Ag_q,3.58070909710268e-30,2.22614216139484e-19
exponential,0.0001,327,4,advective,Ag_0,4.99494999903116e-26,9.4437183525057e-17
exponential,0.0001,327,4,advective,Aw_p,9.08801620948984e-16,8.83622449129108e-14
exponential,0.0001,327,4,advective,Aw_m,9.08801620948984e-16,5.54059655882817e-14
exponential,0.0001,327,4,advective,Aio,1.60619011686836e-27,1.05055328401864e-12
exponential,0.0001,327,4,advective,Amda,2.16581851123241e-25,1.41753080936264e-13
exponential,0.0001,327,4,split,Ag_q,3.57211012836522e-30,2.22614216139484e-19
exponential,0.0001,327,4,split,Ag_0,4.98302294497867e-26,9.4437183525057e-17
exponential,0.0001,327,4,split,Aw_p,9.08801620948985e-16,8.83622449129108e-14
exponential,0.0001,327,4,split,Aw_m,9.08801620948985e-16,5.54059655882817e-14
exponential,0.0001,327,4,split,Aio,1.67913493770968e-27,1.05055328401864e-12
exponential,0.0001,327,4,split,Amda,2.16892368531944e-25,1.41753080936264e-13
exponential,0.0001,327,4,compatible,Ag_q,3.5722928917649e-30,2.22614216139484e-19
exponential,0.0001,327,4,compatible,Ag_0,4.98303055082732e-26,9.4437183525057e-17
exponential,0.0001,327,4,compatible,Aw_p,9.08801620948985e-16,8.83622449129108e-14
exponential,0.0001,327,4,compatible,Aw_m,9.08801620948984e-16,5.54059655882817e-14
exponential,0.0001,327,4,compatible,Aio,1.80902980754088e-27,1.05055328401864e-12
exponential,0.0001,327,4,compatible,Amda,2.1685714454159e-25,1.41753080936264e-13
exponential,0.0001,327,5,divergence,Ag_q,2.0113727770144e-30,1.07532882504497e-19
exponential,0.0001,327,5,divergence,Ag_0,2.8635300257828e-26,4.56174935103545e-17
exponential,0.0001,327,5,divergence,Aw_p,8.90080242811309e-17,4.26830196426452e-14
exponential,0.0001,327,5,divergence,Aw_m,8.90080242811307e-17,2.67636244751949e-14
exponential,0.0001,327,5,divergence,Aio,2.74796425896529e-27,1.05055328401864e-12
exponential,0.0001,327,5,divergence,Amda,2.71739699293484e-25,1.41753080936264e-13
exponential,0.0001,327,5,advective,Ag_q,1.72964239708032e-30,1.07532882504497e-19
exponential,0.0001,327,5,advective,Ag_0,2.4692688790203e-26,4.56174935103545e-17
exponential,0.0001,327,5,advective,Aw_p,8.90080242811303e-17,4.26830196426452e-14
exponential,0.0001,327,5,advective,Aw_m,8.90080242811301e-17,2.67636244751949e-14
exponential,0.0001,327,5,advective,Aio,2.32092090952309e-27,1.05055328401864e-12
exponential,0.0001,327,5,advective,Amda,2.16683813408579e-25,1.41753080936264e-13
exponential,0.0001,327,5,split,Ag_q,1.87051569169659e-30,1.07532882504497e-19
exponential,0.0001,327,5,split,Ag_0,2.66586505110041e-26,4.56174935103545e-17
exponential,0.0001,327,5,split,Aw_p,8.90080242811306e-17,4.26830196426452e-14
exponential,0.0001,327,5,split,Aw_m,8.90080242811302e-17,2.67636244751949e-14
exponential,0.0001,327,5,split,Aio,2.53173065882166e-27,1.05055328401864e-12
exponential,0.0001,327,5,split,Amda,2.44168927142795e-25,1.41753080936264e-13
exponential,0.0001,327,5,compatible,Ag_q,1.87055224807053e-30,1.07532882504497e-19
exponential,0.0001,327,5,compatible,Ag_0,2.66586728565703e-26,4.56174935103545e-17
exponential,0.0001,327,5,compatible,Aw_p,8.9008024281131e-17,4.26830196426452e-14
exponential,0.0001,327,5,compatible,Aw_m,8.90080242811305e-17,2.67636244751949e-14
exponential,0.0001,327,5,compatible,Aio,2.42136898907575e-27,1.05055328401864e-12
exponential,0.0001,327,5,compatible,Amda,2.44183111098399e-25,1.41753080936264e-13
exponential,0.0001,327,6,divergence,Ag_q,2.01138581713103e-30,1.07532882504497e-19
exponential,0.0001,327,6,divergence,Ag_0,2.86707533182675e-26,4.56174935103545e-17
exponential,0.0001,327,6,divergence,Aw_p,8.9150791914989e-17,4.26830196426452e-14
exponential,0.0001,327,6,divergence,Aw_m,8.91507919149889e-17,2.67636244751949e-14
exponential,0.0001,327,6,divergence,Aio,2.84224655301216e-27,1.05055328401864e-12
exponential,0.0001,327,6,divergence,Amda,2.76037458842659e-25,1.41753080936264e-13
exponential,0.0001,327,6,advective,Ag_q,1.72964341860085e-30,1.07532882504497e-19
exponential,0.0001,327,6,advective,Ag_0,2.46926442721371e-26,4.56174935103545e-17
exponential,0.0001,327,6,advective,Aw_p,8.91507919149886e-17,4.26830196426452e-14
exponential,0.0001,327,6,advective,Aw_m,8.91507919149884e-17,2.67636244751949e-14
exponential,0.0001,327,6,advective,Aio,2.30006458100132e-27,1.05055328401864e-12
exponential,0.0001,327,6,advective,Amda,2.1668676674713e-25,1.41753080936264e-13
exponential,0.0001,327,6,split,Ag_q,1.87054579314185e-30,1.07532882504497e-19
exponential,0.0001,327,6,split,Ag_0,2.66761076394997e-26,4.56174935103545e-17
exponential,0.0001,327,6,split,Aw_p,8.91507919149889e-17,4.26830196426452e-14
exponential,0.0001,327,6,split,Aw_m,8.91507919149888e-17,2.67636244751949e-14
exponential,0.0001,327,6,split,Aio,2.5711080937052e-27,1.05055328401864e-12
exponential,0.0001,327,6,split,Amda,2.46309167134197e-25,1.41753080936264e-13
exponential,0.0001,327,6,compatible,Ag_q,1.87053863036738e-30,1.07532882504497e-19
exponential,0.0001,327,6,compatible,Ag_0,2.66761211941702e-26,4.56174935103545e-17
exponential,0.0001,327,6,compatible,Aw_p,8.9150791914989e-17,4.26830196426452e-14
exponential,0.0001,327,6,compatible,Aw_m,8.91507919149888e-17,2.67636244751949e-14
exponential,0.0001,327,6,compatible,Aio,2.35428271297343e-27,1.05055328401864e-12
exponential,0.0001,327,6,compatible,Amda,2.46309167134197e-25,1.41753080936264e-13
exponential,0.0001,327,7,divergence,Ag_q,0,1.07532882504497e-19
exponential,0.0001,327,7,divergence,Ag_0,0,4.56174935103545e-17
exponential,0.0001,327,7,divergence,Aw_p,0,4.26830196426452e-14
exponential,0.0001,327,7,divergence,Aw_m,0,2.67636244751949e-14
exponential,0.0001,327,7,divergence,Aio,0,1.05055328401864e-12
exponential,0.0001,327,7,divergence,Amda,0,1.41753080936264e-13
exponential,0.0001,327,7,advective,Ag_q,1.72911372279532e-30,1.07532882504497e-19
exponential,0.0001,327,7,advective,Ag_0,2.46000209757234e-26,4.56174935103545e-17
exponential,0.0001,327,7,advective,Aw_p,1.30587541522283e-28,4.26830196426452e-14
exponential,0.0001,327,7,advective,Aw_m,9.42893581489251e-29,2.67636244751949e-14
exponential,0.0001,327,7,advective,Aio,8.42759527635451e-28,1.05055328401864e-12
exponential,0.0001,327,7,advective,Amda,2.16759997698878e-25,1.41753080936264e-13
exponential,0.0001,327,7,split,Ag_q,8.64544234020113e-31,1.07532882504497e-19
exponential,0.0001,327,7,split,Ag_0,1.23000078300824e-26,4.56174935103545e-17
exponential,0.0001,327,7,split,Aw_p,6.66635554277065e-29,4.26830196426452e-14
exponential,0.0001,327,7,split,Aw_m,5.56125137759617e-29,2.67636244751949e-14
exponential,0.0001,327,7,split,Aio,6.20921930716415e-28,1.05055328401864e-12
exponential,0.0001,327,7,split,Amda,1.08429885041936e-25,1.41753080936264e-13
exponential,0.0001,327,7,compatible,Ag_q,8.64507824913814e-31,1.07532882504497e-19
exponential,0.0001,327,7,compatible,Ag_0,1.23000321118799e-26,4.56174935103545e-17
exponential,0.0001,327,7,compatible,Aw_p,1.46278576402728e-28,4.26830196426452e-14
exponential,0.0001,327,7,compatible,Aw_m,1.8431776783046e-28,2.67636244751949e-14
exponential,0.0001,327,7,compatible,Aio,1.38883185277553e-27,1.05055328401864e-12
exponential,0.0001,327,7,compatible,Amda,1.08456317800112e-25,1.41753080936264e-13
exponential,0.0001,901,1,divergence,Ag_q,2.94970536738439e-29,4.2927567789063e-19
exponential,0.0001,901,1,divergence,Ag_0,4.40729367462577e-25,1.47036860327173e-16
exponential,0.0001,901,1,divergence,Aw_p,2.88213338254401e-14,6.97324260425588e-14
exponential,0.0001,901,1,divergence,Aw_m,2.88213338264667e-14,3.30947176601966e-14
exponential,0.0001,901,1,divergence,Aio,3.3754082498792e-22,1.0599046102725e-12
exponential,0.0001,901,1,divergence,Amda,3.51748836976493e-26,8.47476719442428e-14
exponential,0.0001,901,1,advective,Ag_q,7.20218666368406e-30,4.2927567789063e-19
exponential,0.0001,901,1,advective,Ag_0,1.14988638217138e-25,1.47036860327173e-16
exponential,0.0001,901,1,advective,Aw_p,2.88213338254404e-14,6.97324260425588e-14
exponential,0.0001,901,1,advective,Aw_m,2.88213338264667e-14,3.30947176601966e-14
exponential,0.0001,901,1,advective,Aio,3.37621173201914e-22,1.0599046102725e-12
exponential,0.0001,901,1,advective,Amda,1.77456213942821e-25,8.47476719442428e-14
exponential,0.0001,901,1,split,Ag_q,1.83016902971324e-29,4.2927567789063e-19
exponential,0.0001,901,1,split,Ag_0,2.77695885934383e-25,1.47036860327173e-16
exponential,0.0001,901,1,split,Aw_p,2.88213338254402e-14,6.97324260425588e-14
exponential,0.0001,901,1,split,Aw_m,2.88213338264667e-14,3.30947176601966e-14
exponential,0.0001,901,1,split,Aio,3.37581115702841e-22,1.0599046102725e-12
exponential,0.0001,901,1,split,Amda,7.82505891418695e-26,8.47476719442428e-14
exponential,0.0001,901,1,compatible,Ag_q,1.57239229811983e-28,4.2927567789063e-19
exponential,0.0001,901,1,compatible,Ag_0,3.29550501545963e-25,1.47036860327173e-16
exponential,0.0001,901,1,compatible,Aw_p,2.88213338304593e-14,6.97324260425588e-14
exponential,0.0001,901,1,compatible,Aw_m,2.88213338298587e-14,3.30947176601966e-14
exponential,0.0001,901,1,compatible,Aio,4.15694963103116e-24,1.0599046102725e-12
exponential,0.0001,901,1,compatible,Amda,7.82945045978859e-26,8.47476719442428e-14
exponential,0.0001,901,2,divergence,Ag_q,8.05175483800716e-30,4.2927567789063e-19
exponential,0.0001,901,2,divergence,Ag_0,1.14882037851001e-25,1.47036860327173e-16
exponential,0.0001,901,2,divergence,Aw_p,7.09960230532654e-15,6.97324260425588e-14
exponential,0.0001,901,2,divergence,Aw_m,7.09960230532655e-15,3.30947176601966e-14
exponential,0.0001,901,2,divergence,Aio,4.3777851466707e-27,1.0599046102725e-12
exponential,0.0001,901,2,divergence,Amda,1.87496251572458e-25,8.47476719442428e-14
exponential,0.0001,901,2,advective,Ag_q,8.05184789971291e-30,4.2927567789063e-19
exponential,0.0001,901,2,advective,Ag_0,1.14896820613106e-25,1.47036860327173e-16
exponential,0.0001,901,2,advective,Aw_p,7.09960230532654e-15,6.97324260425588e-14
exponential,0.0001,901,2,advective,Aw_m,7.09960230532655e-15,3.30947176601966e-14
exponential,0.0001,901,2,advective,Aio,4.00669280749416e-27,1.0599046102725e-12
exponential,0.0001,901,2,advective,Amda,1.77579970658478e-25,8.47476719442428e-14
exponential,0.0001,901,2,split,Ag_q,8.05183791379286e-30,4.2927567789063e-19
exponential,0.0001,901,2,split,Ag_0,1.14889421095502e-25,1.47036860327173e-16
exponential,0.0001,901,2,split,Aw_p,7.09960230532654e-15,6.97324260425588e-14
exponential,0.0001,901,2,split,Aw_m,7.09960230532655e-15,3.30947176601966e-14
exponential,0.0001,901,2,split,Aio,4.28684405961733e-27,1.0599046102725e-12
exponential,0.0001,901,2,split,Amda,1.82534172256096e-25,8.47476719442428e-14
exponential,0.0001,901,2,compatible,Ag_q,8.05183173645045e-30,4.2927567789063e-19
exponential,0.0001,901,2,compatible,Ag_0,1.14889450331791e-25,1.47036860327173e-16
exponential,0.0001,901,2,compatible,Aw_p,7.09960230532654e-15,6.97324260425588e-14
exponential,0.0001,901,2,compatible,Aw_m,7.09960230532655e-15,3.30947176601966e-14
exponential,0.0001,901,2,compatible,Aio,4.23733210137852e-27,1.0599046102725e-12
exponential,0.0001,901,2,compatible,Amda,1.8253954491008e-25,8.47476719442428e-14
exponential,0.0001,901,3,divergence,Ag_q,3.7272632387365e-30,1.98716025467316e-19
exponential,0.0001,901,3,divergence,Ag_0,5.31929796055393e-26,6.80648403491728e-17
exponential,0.0001,901,3,divergence,Aw_p,3.43883186217267e-15,3.22798435648146e-14
exponential,0.0001,901,3,divergence,Aw_m,3.43883186217267e-15,1.5319883190636e-14
exponential,0.0001,901,3,divergence,Aio,4.45268872732448e-27,1.0599046102725e-12
exponential,0.0001,901,3,divergence,Amda,1.89287355466529e-25,8.47476719442428e-14
exponential,0.0001,901,3,advective,Ag_q,3.72725497409707e-30,1.98716025467316e-19
exponential,0.0001,901,3,advective,Ag_0,5.31998006538317e-26,6.80648403491728e-17
exponential,0.0001,901,3,advective,Aw_p,3.43883186217267e-15,3.22798435648146e-14
exponential,0.0001,901,3,advective,Aw_m,3.43883186217267e-15,1.5319883190636e-14
exponential,0.0001,901,3,advective,Aio,3.97716740160167e-27,1.0599046102725e-12
exponential,0.0001,901,3,advective,Amda,1.77574058140873e-25,8.47476719442428e-14
exponential,0.0001,901,3,split,Ag_q,3.72726956682128e-30,1.98716025467316e-19
exponential,0.0001,901,3,split,Ag_0,5.3196381488842e-26,6.80648403491728e-17
exponential,0.0001,901,3,split,Aw_p,3.43883186217267e-15,3.22798435648146e-14
exponential,0.0001,901,3,split,Aw_m,3.43883186217267e-15,1.5319883190636e-14
exponential,0.0001,901,3,split,Aio,4.2796692265601e-27,1.0599046102725e-12
exponential,0.0001,901,3,split,Amda,1.83416297827974e-25,8.47476719442428e-14
exponential,0.0001,901,3,compatible,Ag_q,3.7273001241711e-30,1.98716025467316e-19
exponential,0.0001,901,3,compatible,Ag_0,5.31964012933897e-26,6.80648403491728e-17
exponential,0.0001,901,3,compatible,Aw_p,3.43883186217267e-15,3.22798435648146e-14
exponential,0.0001,901,3,compatible,Aw_m,3.43883186217267e-15,1.5319883190636e-14
exponential,0.0001,901,3,compatible,Aio,4.41702150528021e-27,1.0599046102725e-12
exponential,0.0001,901,3,compatible,Amda,1.8341048963404e-25,8.47476719442428e-14
exponential,0.0001,901,4,divergence,Ag_q,3.7103388466263e-30,1.98716025467316e-19
exponential,0.0001,901,4,divergence,Ag_0,5.18482058730058e-26,6.80648403491728e-17
exponential,0.0001,901,4,divergence,Aw_p,8.18580438235475e-16,3.22798435648146e-14
exponential,0.0001,901,4,divergence,Aw_m,8.18580438235475e-16,1.5319883190636e-14
exponential,0.0001,901,4,divergence,Aio,1.4799211897019e-27,1.0599046102725e-12
exponential,0.0001,901,4,divergence,Amda,1.81205137383636e-25,8.47476719442428e-14
exponential,0.0001,901,4,advective,Ag_q,3.72626762627375e-30,1.98716025467316e-19
exponential,0.0001,901,4,advective,Ag_0,5.20725486433402e-26,6.80648403491728e-17
exponential,0.0001,901,4,advective,Aw_p,8.18580438235476e-16,3.22798435648146e-14
exponential,0.0001,901,4,advective,Aw_m,8.18580438235475e-16,1.5319883190636e-14
exponential,0.0001,901,4,advective,Aio,1.24034377175746e-27,1.0599046102725e-12
exponential,0.0001,901,4,advective,Amda,1.77581730784256e-25,8.47476719442428e-14
exponential,0.0001,901,4,split,Ag_q,3.71834190053345e-30,1.98716025467316e-19
exponential,0.0001,901,4,split,Ag_0,5.19603583412649e-26,6.80648403491728e-17
exponential,0.0001,901,4,split,Aw_p,8.18580438235475e-16,3.22798435648146e-14
exponential,0.0001,901,4,split,Aw_m,8.18580438235475e-16,1.5319883190636e-14
exponential,0.0001,901,4,split,Aio,1.27846167852317e-27,1.0599046102725e-12
exponential,0.0001,901,4,split,Amda,1.79391848091216e-25,8.47476719442428e-14
exponential,0.0001,901,4,compatible,Ag_q,3.7184468019954e-30,1.98716025467316e-19
exponential,0.0001,901,4,compatible,Ag_0,5.19604185471951e-26,6.80648403491728e-17
exponential,0.0001,901,4,compatible,Aw_p,8.18580438235476e-16,3.22798435648146e-14
exponential,0.0001,901,4,compatible,Aw_m,8.18580438235475e-16,1.5319883190636e-14
exponential,0.0001,901,4,compatible,Aio,1.39300982984019e-27,1.0599046102725e-12
exponential,0.0001,901,4,compatible,Amda,1.79400374292598e-25,8.47476719442428e-14
exponential,0.0001,901,5,divergence,Ag_q,2.09521389180025e-30,9.59889596850752e-20
exponential,0.0001,901,5,divergence,Ag_0,2.98187485266689e-26,3.287844148897e-17
exponential,0.0001,901,5,divergence,Aw_p,7.97769345671327e-17,1.55926465035338e-14
exponential,0.0001,901,5,divergence,Aw_m,7.97769345671313e-17,7.40020808798803e-15
exponential,0.0001,901,5,divergence,Aio,2.29578669387108e-27,1.0599046102725e-12
exponential,0.0001,901,5,divergence,Amda,2.15283678409521e-25,8.47476719442428e-14
exponential,0.0001,901,5,advective,Ag_q,1.80004758633765e-30,9.59889596850752e-20
exponential,0.0001,901,5,advective,Ag_0,2.56586878583764e-26,3.287844148897e-17
exponential,0.0001,901,5,advective,Aw_p,7.97769345671328e-17,1.55926465035338e-14
exponential,0.0001,901,5,advective,Aw_m,7.97769345671319e-17,7.40020808798803e-15
exponential,0.0001,901,5,advective,Aio,2.40572038597035e-27,1.0599046102725e-12
exponential,0.0001,901,5,advective,Amda,1.77710537287796e-25,8.47476719442428e-14
exponential,0.0001,901,5,split,Ag_q,1.94763271840766e-30,9.59889596850752e-20
exponential,0.0001,901,5,split,Ag_0,2.77352194666621e-26,3.287844148897e-17
exponential,0.0001,901,5,split,Aw_p,7.97769345671327e-17,1.55926465035338e-14
exponential,0.0001,901,5,split,Aw_m,7.97769345671316e-17,7.40020808798803e-15
exponential,0.0001,901,5,split,Aio,2.16972317528773e-27,1.0599046102725e-12
exponential,0.0001,901,5,split,Amda,1.96515210608696e-25,8.47476719442428e-14
exponential,0.0001,901,5,compatible,Ag_q,1.94768182818129e-30,9.59889596850752e-20
exponential,0.0001,901,5,compatible,Ag_0,2.77352412601419e-26,3.287844148897e-17
exponential,0.0001,901,5,compatible,Aw_p,7.97769345671326e-17,1.55926465035338e-14
exponential,0.0001,901,5,compatible,Aw_m,7.97769345671314e-17,7.40020808798803e-15
exponential,0.0001,901,5,compatible,Aio,2.1097282826802e-27,1.0599046102725e-12
exponential,0.0001,901,5,compatible,Amda,1.96515615538466e-25,8.47476719442428e-14
exponential,0.0001,901,6,divergence,Ag_q,2.09551992662329e-30,9.59889596850752e-20
exponential,0.0001,901,6,divergence,Ag_0,2.98352486414693e-26,3.287844148897e-17
exponential,0.0001,901,6,divergence,Aw_p,7.95799936960068e-17,1.55926465035338e-14
exponential,0.0001,901,6,divergence,Aw_m,7.95799936960054e-17,7.40020808798803e-15
exponential,0.0001,901,6,divergence,Aio,2.26738455452943e-27,1.0599046102725e-12
exponential,0.0001,901,6,divergence,Amda,2.15796019610479e-25,8.47476719442428e-14
exponential,0.0001,901,6,advective,Ag_q,1.8000601314373e-30,9.59889596850752e-20
exponential,0.0001,901,6,advective,Ag_0,2.56587085358489e-26,3.287844148897e-17
exponential,0.0001,901,6,advective,Aw_p,7.95799936960065e-17,1.55926465035338e-14
exponential,0.0001,901,6,advective,Aw_m,7.95799936960055e-17,7.40020808798803e-15
exponential,0.0001,901,6,advective,Aio,2.33382484726073e-27,1.0599046102725e-12
exponential,0.0001,901,6,advective,Amda,1.77705925424139e-25,8.47476719442428e-14
exponential,0.0001,901,6,split,Ag_q,1.94776400740234e-30,9.59889596850752e-20
exponential,0.0001,901,6,split,Ag_0,2.77427238176527e-26,3.287844148897e-17
exponential,0.0001,901,6,split,Aw_p,7.95799936960064e-17,1.55926465035338e-14
exponential,0.0001,901,6,split,Aw_m,7.95799936960052e-17,7.40020808798803e-15
exponential,0.0001,901,6,split,Aio,2.13424834471919e-27,1.0599046102725e-12
exponential,0.0001,901,6,split,Amda,1.96742879925794e-25,8.47476719442428e-14
exponential,0.0001,901,6,compatible,Ag_q,1.94780741940568e-30,9.59889596850752e-20
exponential,0.0001,901,6,compatible,Ag_0,2.77427351793209e-26,3.287844148897e-17
exponential,0.0001,901,6,compatible,Aw_p,7.95799936960065e-17,1.55926465035338e-14
exponential,0.0001,901,6,compatible,Aw_m,7.95799936960053e-17,7.40020808798803e-15
exponential,0.0001,901,6,compatible,Aio,2.12432954697031e-27,1.0599046102725e-12
exponential,0.0001,901,6,compatible,Amda,1.96737078913471e-25,8.47476719442428e-14
exponential,0.0001,901,7,divergence,Ag_q,0,9.59889596850752e-20
exponential,0.0001,901,7,divergence,Ag_0,0,3.287844148897e-17
exponential,0.0001,901,7,divergence,Aw_p,0,1.55926465035338e-14
exponential,0.0001,901,7,divergence,Aw_m,0,7.40020808798803e-15
exponential,0.0001,901,7,divergence,Aio,0,1.0599046102725e-12
