deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
10,160,64,0,0.732030375,0.0214128333333333,0.0278345833333333,0.792458875,8.19905221056075e-08,8.11265637476544e-07,7.4270813571513e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54964241228362e-08,-1.36424205265939e-12,-0.000626824626124289,-0.00551183146308176,-999.809961697529,-0.180040396943884,constant,mixed,divergence,3
5,160,128,0,1.45793341666667,0.02399625,0.0269135,1.51015858333333,8.19905264309309e-08,8.11265637213569e-07,7.42688962251265e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54964245669254e-08,-1.81898940354586e-12,-0.000626824627943279,-0.00551183146308176,-999.809961697529,-0.180040396944026,constant,mixed,divergence,3
20,160,32,0,0.344254333333333,0.0799323333333333,0.041617125,0.467061875,8.19907006634027e-08,8.11265634230622e-07,7.43155175740255e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54965834398402e-08,1.13686837721616e-13,-0.000626824619757826,-0.00551183136849431,-999.809961697531,-0.180040396941618,constant,mixed,advective,3
10,160,64,0,0.634474583333333,0.0295732916666667,0.032222125,0.69744325,8.19905221050731e-08,8.11265637674036e-07,7.42708135558879e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54964243448808e-08,-1.36424205265939e-12,-0.000626824626124289,-0.00551183146308176,-999.809961697529,-0.180040396943882,constant,mixed,advective,3
5,160,128,0,1.14832454166667,0.0336340416666667,0.0375427083333333,1.22081733333333,8.19905264304105e-08,8.11265637160163e-07,7.42688962201742e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54964244559031e-08,-1.81898940354586e-12,-0.000626824627943279,-0.00551183146308176,-999.809961697529,-0.180040396944024,constant,mixed,advective,3
20,160,32,0,0.376372875,0.0247175833333333,0.0381219583333333,0.44056175,8.19907006636722e-08,8.11265634230622e-07,7.43155175739122e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54965832177956e-08,1.13686837721616e-13,-0.000626824619757826,-0.00551183136849431,-999.809961697531,-0.180040396941619,constant,mixed,split,3
10,160,64,0,0.768451791666667,0.022896875,0.029510625,0.822148125,8.19905221053097e-08,8.11265637483153e-07,7.42708135661091e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54964241228362e-08,-1.36424205265939e-12,-0.000626824626124289,-0.00551183146308176,-999.809961697529,-0.180040396943883,constant,mixed,split,3
5,160,128,0,1.58969016666667,0.023085375,0.0300539166666667,1.644135375,8.19905264306601e-08,8.11265637190265e-07,7.42688962197591e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54964243448808e-08,-1.81898940354586e-12,-0.000626824627943279,-0.00551183146308176,-999.809961697529,-0.180040396944025,constant,mixed,split,3
20,160,32,0,0.334807375,0.0209953333333333,0.0302877083333333,0.387226666666667,8.19907006636637e-08,8.11265634230622e-07,7.43155175739122e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54965832177956e-08,1.13686837721616e-13,-0.000626824619757826,-0.00551183136849431,-999.809961697531,-0.180040396941619,constant,mixed,compatible,3
10,160,64,0,0.716410291666667,0.0246530833333333,0.0484413333333333,0.79067275,8.19905221053062e-08,8.11265637483153e-07,7.42708135661091e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54964241228362e-08,-1.36424205265939e-12,-0.000626824626124289,-0.00551183146308176,-999.809961697529,-0.180040396943883,constant,mixed,compatible,3
