profile,amplitude,time,config,form,field,rmsError,maxError,referenceRMS
exponential,0.0001,901,3,compatible,eta,6.2687316310215e-16,1.55508098471719e-15,2.30128489951257e-12
exponential,0.0001,901,4,divergence,u,2.62155168616253e-24,3.79410572529534e-23,1.09240423402543e-13
exponential,0.0001,901,4,divergence,v,1.16234222107114e-24,1.82056980021505e-23,6.47324609116608e-14
exponential,0.0001,901,4,divergence,w,6.43999967165901e-23,1.17632476151672e-21,1.23295824351893e-09
exponential,0.0001,901,4,divergence,eta,5.80935453044559e-23,6.579460174987e-22,2.31891726300342e-12
exponential,0.0001,901,4,advective,u,2.64045548260521e-24,3.810964629473e-23,1.09240423402543e-13
exponential,0.0001,901,4,advective,v,1.16567658828866e-24,1.82058242198954e-23,6.47324609116608e-14
exponential,0.0001,901,4,advective,w,6.44000344294082e-23,1.17632461952176e-21,1.23295824351893e-09
exponential,0.0001,901,4,advective,eta,5.83516821787028e-23,6.60972340366617e-22,2.31891726300342e-12
exponential,0.0001,901,4,split,u,2.63096360957894e-24,3.80253517738417e-23,1.09240423402543e-13
exponential,0.0001,901,4,split,v,1.16392749656639e-24,1.82057737327974e-23,6.47324609116608e-14
exponential,0.0001,901,4,split,w,6.44000155637175e-23,1.17632468894152e-21,1.23295824351893e-09
exponential,0.0001,901,4,split,eta,5.82223386497522e-23,6.59459166310884e-22,2.31891726300342e-12
exponential,0.0001,901,4,compatible,u,3.28156833880881e-18,7.32008092861656e-18,1.09240423402543e-13
exponential,0.0001,901,4,compatible,v,2.60137494111707e-18,6.70572351826722e-18,6.47324609116608e-14
exponential,0.0001,901,4,compatible,w,4.55230982949962e-20,1.2988298319928e-19,1.23295824351893e-09
exponential,0.0001,901,4,compatible,eta,1.50670871027482e-16,3.71538861055023e-16,2.31891726300342e-12
exponential,0.0001,901,5,divergence,u,1.29448593003416e-24,2.61342739032628e-23,1.09212046143167e-13
exponential,0.0001,901,5,divergence,v,5.41993440593306e-25,1.13039097661612e-23,6.46285646116518e-14
exponential,0.0001,901,5,divergence,w,2.9304392139911e-23,7.26939143825665e-22,8.75205965104421e-10
exponential,0.0001,901,5,divergence,eta,4.96289598470348e-23,7.68090513130905e-22,2.32788682779866e-12
exponential,0.0001,901,5,advective,u,1.29683122622225e-24,2.63302269521197e-23,1.09212046143167e-13
exponential,0.0001,901,5,advective,v,5.44887703867152e-25,1.13007543225403e-23,6.46285646116518e-14
exponential,0.0001,901,5,advective,w,2.93049235897073e-23,7.2694052433225e-22,8.75205965104421e-10
exponential,0.0001,901,5,advective,eta,4.34131401212161e-23,6.61067293976057e-22,2.32788682779866e-12
exponential,0.0001,901,5,split,u,1.29554039222254e-24,2.62322567385785e-23,1.09212046143167e-13
exponential,0.0001,901,5,split,v,5.43260001066171e-25,1.13023194225763e-23,6.46285646116518e-14
exponential,0.0001,901,5,split,w,2.93046181366211e-23,7.26939834867818e-22,8.75205965104421e-10
exponential,0.0001,901,5,split,eta,4.64886158859732e-23,7.14578897242594e-22,2.32788682779866e-12
exponential,0.0001,901,5,compatible,u,8.05157138752754e-19,1.78966833878637e-18,1.09212046143167e-13
exponential,0.0001,901,5,compatible,v,6.38297687087982e-19,1.63943108782328e-18,6.46285646116518e-14
exponential,0.0001,901,5,compatible,w,1.1166013104138e-20,3.17495880921398e-20,8.75205965104421e-10
exponential,0.0001,901,5,compatible,eta,3.69671586639328e-17,9.07920892981067e-17,2.32788682779866e-12
exponential,0.0001,901,6,divergence,u,1.29131335738011e-24,2.60008806796335e-23,1.09212046143167e-13
exponential,0.0001,901,6,divergence,v,5.41499872940176e-25,1.13357545031832e-23,6.46285646116518e-14
exponential,0.0001,901,6,divergence,w,6.12644021085941e-12,4.90392721006636e-10,8.75203435430604e-10
exponential,0.0001,901,6,divergence,eta,4.9634086875096e-23,7.68074035404316e-22,2.32788682779866e-12
exponential,0.0001,901,6,advective,u,1.29647151769594e-24,2.62788689517462e-23,1.09212046143167e-13
exponential,0.0001,901,6,advective,v,5.44813905816585e-25,1.13269949916916e-23,6.46285646116518e-14
exponential,0.0001,901,6,advective,w,6.12644021085941e-12,4.90392721006636e-10,8.75203435430604e-10
exponential,0.0001,901,6,advective,eta,4.34131289272582e-23,6.61066183259902e-22,2.32788682779866e-12
exponential,0.0001,901,6,split,u,1.29376048397115e-24,2.6073903955908e-23,1.09212046143167e-13
exponential,0.0001,901,6,split,v,5.42951743604595e-25,1.13313747474374e-23,6.46285646116518e-14
exponential,0.0001,901,6,split,w,6.12644021085941e-12,4.90392721006636e-10,8.75203435430604e-10
exponential,0.0001,901,6,split,eta,4.64910995867013e-23,7.14555345011407e-22,2.32788682779866e-12
exponential,0.0001,901,6,compatible,u,8.05157138773391e-19,1.78966833878637e-18,1.09212046143167e-13
exponential,0.0001,901,6,compatible,v,6.38297687102438e-19,1.63943180544689e-18,6.46285646116518e-14
exponential,0.0001,901,6,compatible,w,6.12644021085941e-12,4.90392721006636e-10,8.75203435430604e-10
exponential,0.0001,901,6,compatible,eta,3.69671586648805e-17,9.07922819637387e-17,2.32788682779866e-12
exponential,0.0001,901,7,divergence,u,2.58393976231877e-29,1.76704842769507e-28,1.09197689078892e-13
exponential,0.0001,901,7,divergence,v,1.51423909726217e-29,1.26217744835362e-28,6.45759463999859e-14
exponential,0.0001,901,7,divergence,w,1.53164257536692e-25,9.92616735063633e-24,6.20067139327827e-10
exponential,0.0001,901,7,divergence,eta,5.71084885351082e-28,6.46234853557053e-27,2.33241082479176e-12
exponential,0.0001,901,7,advective,u,2.07763065829727e-25,5.06388116634369e-24,1.09197689078892e-13
exponential,0.0001,901,7,advective,v,1.22471358166439e-25,4.12953537753819e-24,6.45759463999859e-14
exponential,0.0001,901,7,advective,w,1.55431989248408e-25,9.92616735063633e-24,6.20067139327827e-10
exponential,0.0001,901,7,advective,eta,3.1411124410833e-23,6.61066902701048e-22,2.33241082479176e-12
exponential,0.0001,901,7,split,u,1.03881616485989e-25,2.53192796139736e-24,1.09197689078892e-13
exponential,0.0001,901,7,split,v,6.12356721615836e-26,2.06477084421272e-24,6.45759463999859e-14
exponential,0.0001,901,7,split,w,1.54272598857141e-25,9.92616735063633e-24,6.20067139327827e-10
exponential,0.0001,901,7,split,eta,1.57055621439084e-23,3.3053343872875e-22,2.33241082479176e-12
exponential,0.0001,901,7,compatible,u,1.99455330170225e-19,4.42474416791989e-19,1.09197689078892e-13
exponential,0.0001,901,7,compatible,v,1.58124127930101e-19,4.05340207305932e-19,6.45759463999859e-14
exponential,0.0001,901,7,compatible,w,2.76568883652247e-21,7.84814643105034e-21,6.20067139327827e-10
exponential,0.0001,901,7,compatible,eta,9.15746651807996e-18,2.24464583771688e-17,2.33241082479176e-12
exponential,0.1,327,1,divergence,u,2.68297875567327e-15,4.43981996654764e-15,1.46611411210287e-07
exponential,0.1,327,1,divergence,v,2.45830197544219e-15,4.35550470555628e-15,7.65623748726559e-08
exponential,0.1,327,1,divergence,w,3.55741950287461e-16,9.90909963674916e-16,2.80661968219885e-06
exponential,0.1,327,1,divergence,eta,6.17939287801256e-16,1.95123737927274e-15,2.71412789776589e-06
exponential,0.1,327,1,advective,u,4.0871301106549e-18,3.45660910884679e-17,1.46611411210287e-07
exponential,0.1,327,1,advective,v,1.18814143793762e-18,9.95229302310321e-18,7.65623748726559e-08
exponential,0.1,327,1,advective,w,4.47966988799586e-17,3.18430178058993e-16,2.80661968219885e-06
exponential,0.1,327,1,advective,eta,1.11974381064967e-16,5.21354701648208e-16,2.71412789776589e-06
exponential,0.1,327,1,split,u,1.34150399825528e-15,2.2265182696305e-15,1.46611411210287e-07
exponential,0.1,327,1,split,v,1.22915156985227e-15,2.17905149617844e-15,7.65623748726559e-08
exponential,0.1,327,1,split,w,1.82037100339594e-16,6.54670070866954e-16,2.80661968219885e-06
exponential,0.1,327,1,split,eta,3.50740930448073e-16,1.23622192176887e-15,2.71412789776589e-06
exponential,0.1,327,1,compatible,u,5.95075882591387e-11,1.09209958302274e-10,1.46611411210287e-07
exponential,0.1,327,1,compatible,v,4.71304960904031e-11,1.12016614232082e-10,7.65623748726559e-08
exponential,0.1,327,1,compatible,w,6.90237500141642e-13,1.8226244788968e-12,2.80661968219885e-06
exponential,0.1,327,1,compatible,eta,2.71879272550211e-09,5.48729127271152e-09,2.71412789776589e-06
exponential,0.1,327,2,divergence,u,2.66454961688666e-15,4.44363542645855e-15,1.46127707514434e-07
exponential,0.1,327,2,divergence,v,2.43304655908086e-15,4.3360985057553e-15,7.61308851578888e-08
exponential,0.1,327,2,divergence,w,3.4992864362311e-16,9.84198074600873e-16,2.08803700555994e-06
exponential,0.1,327,2,divergence,eta,8.02914248958941e-17,5.20154085385034e-16,2.75493886143764e-06
exponential,0.1,327,2,advective,u,2.91232821247921e-18,3.37697212993713e-17,1.46127707514434e-07
exponential,0.1,327,2,advective,v,8.53929793168216e-19,9.71446205338196e-18,7.61308851578888e-08
exponential,0.1,327,2,advective,w,3.13657462661065e-17,3.11215151414281e-16,2.08803700555994e-06
exponential,0.1,327,2,advective,eta,8.03711081904926e-17,5.21354966346004e-16,2.75493886143764e-06
exponential,0.1,327,2,split,u,1.33228962989456e-15,2.23870257387896e-15,1.46127707514434e-07
exponential,0.1,327,2,split,v,1.21652502643219e-15,2.17206140972078e-15,7.61308851578888e-08
exponential,0.1,327,2,split,w,1.77052731018935e-16,6.47705765974629e-16,2.08803700555994e-06
exponential,0.1,327,2,split,eta,8.03312372619911e-17,5.20754525865519e-16,2.75493886143764e-06
exponential,0.1,327,2,compatible,u,1.36518284577844e-11,2.46727948436772e-11,1.46127707514434e-07
exponential,0.1,327,2,compatible,v,1.08159316149452e-11,2.53141433948456e-11,7.61308851578888e-08
exponential,0.1,327,2,compatible,w,1.58521623812511e-13,4.15520685945916e-13,2.08803700555994e-06
exponential,0.1,327,2,compatible,eta,6.23651609326123e-10,1.24251024723254e-09,2.75493886143764e-06
exponential,0.1,327,3,divergence,u,2.84415126414776e-18,3.39176873673447e-17,1.46127707514431e-07
exponential,0.1,327,3,divergence,v,8.13518822062395e-19,9.23080624049975e-18,7.61308851578895e-08
exponential,0.1,327,3,divergence,w,3.14294579178826e-17,3.64382923544823e-16,2.0880349259215e-06
exponential,0.1,327,3,divergence,eta,8.03100223205761e-17,6.42943534986929e-16,2.75493886143764e-06
exponential,0.1,327,3,advective,u,2.83174844841274e-18,3.36843297903762e-17,1.46127707514431e-07
exponential,0.1,327,3,advective,v,8.186327350516e-19,9.18702522503855e-18,7.61308851578895e-08
exponential,0.1,327,3,advective,w,3.14293250458158e-17,3.64380225281665e-16,2.0880349259215e-06
exponential,0.1,327,3,advective,eta,8.03904223378182e-17,6.43504059039774e-16,2.75493886143764e-06
exponential,0.1,327,3,split,u,2.83787825861203e-18,3.38009026997421e-17,1.46127707514431e-07
exponential,0.1,327,3,split,v,8.15927560541979e-19,9.20891573276915e-18,7.61308851578895e-08
exponential,0.1,327,3,split,w,3.14294001318917e-17,3.64381573586063e-16,2.0880349259215e-06
exponential,0.1,327,3,split,eta,8.03501930248557e-17,6.43223797013352e-16,2.75493886143764e-06
exponential,0.1,327,3,compatible,u,1.36518283927748e-11,3.03637380148579e-11,1.46127707514431e-07
exponential,0.1,327,3,compatible,v,1.08159315465391e-11,2.79455004975718e-11,7.61308851578895e-08
exponential,0.1,327,3,compatible,w,1.58521528132062e-13,4.69924548188652e-13,2.0880349259215e-06
exponential,0.1,327,3,compatible,eta,6.23651609332072e-10,1.5377577533949e-09,2.75493886143764e-06
exponential,0.1,327,4,divergence,u,1.80657058425527e-18,3.04001712956344e-17,1.45874054367161e-07
exponential,0.1,327,4,divergence,v,5.28454416366827e-19,8.22400170356961e-18,7.59042057665867e-08
exponential,0.1,327,4,divergence,w,2.01818697247014e-17,3.34617675821459e-16,1.5874885397495e-06
exponential,0.1,327,4,divergence,eta,5.70841604603238e-17,6.40640664161581e-16,2.77604715253409e-06
exponential,0.1,327,4,advective,u,1.81129062353193e-18,3.03957243726614e-17,1.45874054367161e-07
exponential,0.1,327,4,advective,v,5.29701896743415e-19,8.23186322811132e-18,7.59042057665867e-08
exponential,0.1,327,4,advective,w,2.01818125855671e-17,3.34617828849873e-16,1.5874885397495e-06
exponential,0.1,327,4,advective,eta,5.73620338297058e-17,6.43505647226551e-16,2.77604715253409e-06
exponential,0.1,327,4,split,u,1.80885890411178e-18,3.03979478341479e-17,1.45874054367161e-07
exponential,0.1,327,4,split,v,5.28947878549163e-19,8.22794570073027e-18,7.59042057665867e-08
exponential,0.1,327,4,split,w,2.01818462267958e-17,3.34617752749256e-16,1.5874885397495e-06
exponential,0.1,327,4,split,eta,5.72228241061312e-17,6.42073102754507e-16,2.77604715253409e-06
exponential,0.1,327,4,compatible,u,3.28148075477239e-12,7.24626684317198e-12,1.45874054367161e-07
exponential,0.1,327,4,compatible,v,2.60012493406112e-12,6.6707877575042e-12,7.59042057665867e-08
exponential,0.1,327,4,compatible,w,3.81194107466275e-14,1.12127381211207e-13,1.5874885397495e-06
exponential,0.1,327,4,compatible,eta,1.49901479194155e-10,3.67405852130133e-10,2.77604715253409e-06
exponential,0.1,327,5,divergence,u,7.55435796248079e-19,1.78739833738418e-17,1.45744107628561e-07
exponential,0.1,327,5,divergence,v,2.65050462957194e-19,6.19098366381638e-18,7.57879680885063e-08
exponential,0.1,327,5,divergence,w,9.4769162204031e-18,2.09884599934249e-16,1.33932331153671e-06
exponential,0.1,327,5,divergence,eta,4.87274976715034e-17,7.49936190699446e-16,2.78678491791671e-06
exponential,0.1,327,5,advective,u,7.85796185822084e-19,1.84423424814495e-17,1.45744107628561e-07
exponential,0.1,327,5,advective,v,2.58149460913814e-19,5.9712447884529e-18,7.57879680885063e-08
exponential,0.1,327,5,advective,w,9.47722308297859e-18,2.09911704988561e-16,1.33932331153671e-06
exponential,0.1,327,5,advective,eta,4.26538590720664e-17,6.43505547964877e-16,2.78678491791671e-06
exponential,0.1,327,5,split,u,7.70145577059438e-19,1.81580570485272e-17,1.45744107628561e-07
exponential,0.1,327,5,split,v,2.61186126771499e-19,6.08111422613464e-18,7.57879680885063e-08
exponential,0.1,327,5,split,w,9.47706862478884e-18,2.09898152461405e-16,1.33932331153671e-06
exponential,0.1,327,5,split,eta,4.56592799828309e-17,6.9672092227172e-16,2.78678491791671e-06
exponential,0.1,327,5,compatible,u,8.05135109896216e-13,1.77161078398899e-12,1.45744107628561e-07
exponential,0.1,327,5,compatible,v,6.37992080887624e-13,1.63088492968782e-12,7.57879680885063e-08
exponential,0.1,327,5,compatible,w,9.35451375305718e-15,2.7417574605666e-14,1.33932331153671e-06
exponential,0.1,327,5,compatible,eta,3.67789150368659e-11,8.9782190342914e-11,2.78678491791671e-06
exponential,0.1,327,6,divergence,u,7.55826796336431e-19,1.82427603432527e-17,1.45744107628561e-07
exponential,0.1,327,6,divergence,v,2.65098039652249e-19,6.52636900625968e-18,7.57879680885064e-08
exponential,0.1,327,6,divergence,w,9.45279058438266e-09,5.87285623825609e-07,1.33932057071799e-06
exponential,0.1,327,6,divergence,eta,4.87287890018962e-17,7.5155176707999e-16,2.78678491791671e-06
exponential,0.1,327,6,advective,u,7.85395928136416e-19,1.86649003883405e-17,1.45744107628561e-07
exponential,0.1,327,6,advective,v,2.58168695435673e-19,6.11891968885076e-18,7.57879680885064e-08
exponential,0.1,327,6,advective,w,9.45279058438266e-09,5.87285623825593e-07,1.33932057071799e-06
exponential,0.1,327,6,advective,eta,4.26538507796487e-17,6.45510230105567e-16,2.78678491791671e-06
exponential,0.1,327,6,split,u,7.70141161406364e-19,1.84537774262374e-17,1.45744107628561e-07
exponential,0.1,327,6,split,v,2.61196704575565e-19,6.32264434755522e-18,7.57879680885064e-08
exponential,0.1,327,6,split,w,9.45279058438266e-09,5.87285623825601e-07,1.33932057071799e-06
exponential,0.1,327,6,split,eta,4.56598844927231e-17,6.9853089271366e-16,2.78678491791671e-06
exponential,0.1,327,6,compatible,u,8.0513510990707e-13,1.77959574852145e-12,1.45744107628561e-07
exponential,0.1,327,6,compatible,v,6.37992080881771e-13,1.63402287716686e-12,7.57879680885064e-08
exponential,0.1,327,6,compatible,w,9.4527905852876e-09,5.87285623825601e-07,1.33932057071799e-06
exponential,0.1,327,6,compatible,eta,3.67789150373744e-11,8.99680277700141e-11,2.78678491791671e-06
exponential,0.1,327,7,divergence,u,3.77964609464733e-23,3.17637355220363e-22,1.45678331668976e-07
exponential,0.1,327,7,divergence,v,1.77579564655122e-23,1.32348898008484e-22,7.57291028695245e-08
exponential,0.1,327,7,divergence,w,3.11754030685616e-22,1.35525271560688e-20,1.25144654560398e-06
exponential,0.1,327,7,divergence,eta,6.80277581092604e-22,6.7762635780344e-21,2.79220074567482e-06
exponential,0.1,327,7,advective,u,1.45836245431302e-19,3.12263989961218e-18,1.45678331668976e-07
exponential,0.1,327,7,advective,v,1.00206261391434e-19,3.30402737305526e-18,7.57291028695245e-08
exponential,0.1,327,7,advective,w,5.99644810658474e-21,1.76512277707844e-19,1.25144654560398e-06
exponential,0.1,327,7,advective,eta,3.08524624616047e-17,6.43506289118706e-16,2.79220074567482e-06
exponential,0.1,327,7,split,u,7.29180683170646e-20,1.56129348002649e-18,1.45678331668976e-07
exponential,0.1,327,7,split,v,5.01031393433481e-20,1.65201864961131e-18,7.57291028695245e-08
exponential,0.1,327,7,split,w,3.02246092215131e-21,8.97854924089558e-20,1.25144654560398e-06
exponential,0.1,327,7,split,eta,1.54262312608484e-17,3.21753094928516e-16,2.79220074567482e-06
exponential,0.1,327,7,compatible,u,1.9944981477913e-13,4.38009688363506e-13,1.45678331668976e-07
exponential,0.1,327,7,compatible,v,1.58048548726631e-13,4.03228182714629e-13,7.57291028695245e-08
exponential,0.1,327,7,compatible,w,2.31753199327563e-15,6.77853357339349e-15,1.25144654560398e-06
exponential,0.1,327,7,compatible,eta,9.11089620870416e-12,2.21967151366243e-11,2.79220074567482e-06
exponential,0.1,901,1,divergence,u,4.96806120359663e-17,9.16991714473748e-17,2.94951583095381e-08
exponential,0.1,901,1,divergence,v,6.0457839076253e-17,1.03491130696408e-16,7.30849929579003e-09
exponential,0.1,901,1,divergence,w,6.63109146912384e-17,6.3527354163452e-16,2.58453336079542e-06
exponential,0.1,901,1,divergence,eta,3.83303270765389e-18,1.69366074144457e-17,1.67927766849331e-07
exponential,0.1,901,1,advective,u,1.89181061747522e-18,1.54951045763679e-17,2.94951583095381e-08
exponential,0.1,901,1,advective,v,8.44541054187714e-19,6.66596235207291e-18,7.30849929579003e-09
exponential,0.1,901,1,advective,w,5.81553650712289e-17,5.80836283423773e-16,2.58453336079542e-06
exponential,0.1,901,1,advective,eta,7.90505634204594e-19,5.84916575133956e-18,1.67927766849331e-07
exponential,0.1,901,1,split,u,2.4896324185958e-17,5.34711716394694e-17,2.94951583095381e-08
exponential,0.1,901,1,split,v,3.02379436897034e-17,5.50785456970599e-17,7.30849929579003e-09
exponential,0.1,901,1,split,w,6.02822992268706e-17,6.08054912115556e-16,2.58453336079542e-06
exponential,0.1,901,1,split,eta,2.22764054997873e-18,1.10328671814221e-17,1.67927766849331e-07
exponential,0.1,901,1,compatible,u,4.06578088189735e-13,9.22126828476011e-13,2.94951583095381e-08
exponential,0.1,901,1,compatible,v,3.53061487347119e-13,9.23473592035514e-13,7.30849929579003e-09
exponential,0.1,901,1,compatible,w,5.02317997676106e-15,1.95446471360269e-14,2.58453336079542e-06
exponential,0.1,901,1,compatible,eta,1.92269695154031e-11,5.38553218477559e-11,1.67927766849331e-07
exponential,0.1,901,2,divergence,u,4.94977926399305e-17,9.11755859719635e-17,2.94805606036579e-08
exponential,0.1,901,2,divergence,v,6.00551615691252e-17,1.03351859951034e-16,7.30418985465745e-09
exponential,0.1,901,2,divergence,w,5.17390744440448e-17,6.22893183173178e-16,1.85503160398825e-06
exponential,0.1,901,2,divergence,eta,4.89882127881991e-19,5.75595573119464e-18,1.70447486369761e-07
exponential,0.1,901,2,advective,u,1.32934336132896e-18,1.51691821801322e-17,2.94805606036579e-08
exponential,0.1,901,2,advective,v,5.93669198007592e-19,6.52596368775953e-18,7.30418985465745e-09
exponential,0.1,901,2,advective,w,4.08809921636637e-17,5.68455909246e-16,1.85503160398825e-06
exponential,0.1,901,2,advective,eta,4.91194073575137e-19,5.84916244261711e-18,1.70447486369761e-07
exponential,0.1,901,2,split,u,2.47765754709091e-17,5.30520623841459e-17,2.94805606036579e-08
exponential,0.1,901,2,split,v,3.00322781660961e-17,5.49389109922161e-17,7.30418985465745e-09
exponential,0.1,901,2,split,w,4.38376158317783e-17,5.95674545382409e-16,1.85503160398825e-06
exponential,0.1,901,2,split,eta,4.90511901222066e-19,5.80256570435078e-18,1.70447486369761e-07
exponential,0.1,901,2,compatible,u,9.32717765576439e-14,2.08290233073415e-13,2.94805606036579e-08
exponential,0.1,901,2,compatible,v,8.07187108272172e-14,2.07915287605591e-13,7.30418985465745e-09
exponential,0.1,901,2,compatible,w,1.12183185653838e-15,4.30944564616523e-15,1.85503160398825e-06
exponential,0.1,901,2,compatible,eta,4.40327582261615e-12,1.21285742750519e-11,1.70447486369761e-07
exponential,0.1,901,3,divergence,u,1.33141951461612e-18,1.51587398520794e-17,2.94805606036586e-08
exponential,0.1,901,3,divergence,v,5.95434571931126e-19,6.94989788759602e-18,7.30418985465758e-09
exponential,0.1,901,3,divergence,w,4.09578396660561e-17,5.68435304176941e-16,1.85503327903665e-06
exponential,0.1,901,3,divergence,eta,5.0266087663455e-19,8.2394468199672e-18,1.70447486369761e-07
exponential,0.1,901,3,advective,u,1.33134309497631e-18,1.51608706693373e-17,2.94805606036586e-08
exponential,0.1,901,3,advective,v,5.95423038524888e-19,6.94967951191431e-18,7.30418985465758e-09
exponential,0.1,901,3,advective,w,4.09578511833434e-17,5.6843530252258e-16,1.85503327903665e-06
exponential,0.1,901,3,advective,eta,5.02794711524086e-19,8.26554602265448e-18,1.70447486369761e-07
exponential,0.1,901,3,split,u,1.33138127197641e-18,1.51598118781532e-17,2.94805606036586e-08
exponential,0.1,901,3,split,v,5.95428786689429e-19,6.94978787257455e-18,7.30418985465758e-09
exponential,0.1,901,3,split,w,4.09578481072631e-17,5.68435304176941e-16,1.85503327903665e-06
exponential,0.1,901,3,split,eta,5.02709835828493e-19,8.25248318642104e-18,1.70447486369761e-07
exponential,0.1,901,3,compatible,u,9.32717732919085e-14,2.08307812620195e-13,2.94805606036586e-08
exponential,0.1,901,3,compatible,v,8.07187052305465e-14,2.07941390200546e-13,7.30418985465758e-09
exponential,0.1,901,3,compatible,w,1.12172307934311e-15,4.30443120708498e-15,1.85503327903665e-06
exponential,0.1,901,3,compatible,eta,4.4032758227847e-12,1.21285742746813e-11,1.70447486369761e-07
exponential,0.1,901,4,divergence,u,8.69403106329247e-19,1.39100544691489e-17,2.94729220005179e-08
exponential,0.1,901,4,divergence,v,3.88199676922741e-19,6.35380920431377e-18,7.30193467233087e-09
exponential,0.1,901,4,divergence,w,2.67247746465815e-17,5.19685221215865e-16,1.32176837516608e-06
exponential,0.1,901,4,divergence,eta,3.76966207911916e-19,8.52672333798442e-18,1.717507688699e-07
exponential,0.1,901,4,advective,u,8.66960209002344e-19,1.38863375466258e-17,2.94729220005179e-08
exponential,0.1,901,4,advective,v,3.88167357550792e-19,6.3518802191253e-18,7.30193467233087e-09
exponential,0.1,901,4,advective,w,2.67248663400641e-17,5.19685219561504e-16,1.32176837516608e-06
exponential,0.1,901,4,advective,eta,3.65185689462943e-19,8.26522838529926e-18,1.717507688699e-07
exponential,0.1,901,4,split,u,8.6818080800896e-19,1.38981960078874e-17,2.94729220005179e-08
exponential,0.1,901,4,split,v,3.88183062922923e-19,6.35273386951745e-18,7.30193467233087e-09
exponential,0.1,901,4,split,w,2.67248223345044e-17,5.19685219561504e-16,1.32176837516608e-06
exponential,0.1,901,4,split,eta,3.70296575367898e-19,8.39597586164184e-18,1.717507688699e-07
exponential,0.1,901,4,compatible,u,2.24194413350533e-14,4.97147080431772e-14,2.94729220005179e-08
exponential,0.1,901,4,compatible,v,1.93784109925906e-14,4.95432479017551e-14,7.30193467233087e-09
exponential,0.1,901,4,compatible,w,2.68053963452963e-16,1.01972570421481e-15,1.32176837516608e-06
exponential,0.1,901,4,compatible,eta,1.05775800221307e-12,2.8962996304638e-12,1.717507688699e-07
exponential,0.1,901,5,divergence,u,4.02769860934989e-19,8.74351745036722e-18,2.94690131123191e-08
exponential,0.1,901,5,divergence,v,1.81734085138432e-19,3.99955391931435e-18,7.30078058873589e-09
exponential,0.1,901,5,divergence,w,1.27752487465849e-17,3.24686139241467e-16,1.03094044145561e-06
exponential,0.1,901,5,divergence,eta,3.77257987721277e-19,1.16052513498904e-17,1.72413755053856e-07
exponential,0.1,901,5,advective,u,3.98425883793057e-19,8.66945500704167e-18,2.94690131123191e-08
exponential,0.1,901,5,advective,v,1.81619482538566e-19,3.99457429202678e-18,7.30078058873589e-09
exponential,0.1,901,5,advective,w,1.27754249849606e-17,3.24686163229705e-16,1.03094044145561e-06
exponential,0.1,901,5,advective,eta,2.87893240356152e-19,9.40859630545884e-18,1.72413755053856e-07
exponential,0.1,901,5,split,u,4.00574647982501e-19,8.70648622870444e-18,2.94690131123191e-08
exponential,0.1,901,5,split,v,1.81669415714355e-19,3.99706576003179e-18,7.30078058873589e-09
exponential,0.1,901,5,split,w,1.27753391613754e-17,3.24686150821995e-16,1.03094044145561e-06
exponential,0.1,901,5,split,eta,3.22720278388656e-19,9.66369301610591e-18,1.72413755053856e-07
exponential,0.1,901,5,compatible,u,5.50075022489142e-15,1.21541417823997e-14,2.94690131123191e-08
exponential,0.1,901,5,compatible,v,4.75209835471071e-15,1.21029373974857e-14,7.30078058873589e-09
exponential,0.1,901,5,compatible,w,6.63855935923351e-17,3.24686150821995e-16,1.03094044145561e-06
exponential,0.1,901,5,compatible,eta,2.59459354079219e-13,7.07418830869721e-13,1.72413755053856e-07
exponential,0.1,901,6,divergence,u,4.02801904921605e-19,8.81598508947176e-18,2.94690131123191e-08
exponential,0.1,901,6,divergence,v,1.81709639694799e-19,4.01402709849219e-18,7.30078058873589e-09
exponential,0.1,901,6,divergence,w,8.61233925770066e-09,5.21575691878663e-07,1.03093681759165e-06
exponential,0.1,901,6,divergence,eta,3.84841637602824e-19,1.26235950563656e-17,1.72413755053856e-07
exponential,0.1,901,6,advective,u,3.98152969135509e-19,8.66940868492737e-18,2.94690131123191e-08
exponential,0.1,901,6,advective,v,1.81576024260558e-19,4.0061664011311e-18,7.30078058873589e-09
exponential,0.1,901,6,advective,w,8.61233925770066e-09,5.21575691878653e-07,1.03093681759165e-06
exponential,0.1,901,6,advective,eta,2.87196207467413e-19,1.02784284183466e-17,1.72413755053856e-07
exponential,0.1,901,6,split,u,4.00452847009918e-19,8.72783410595321e-18,2.94690131123191e-08
exponential,0.1,901,6,split,v,1.81634264600074e-19,4.01009633622134e-18,7.30078058873589e-09
exponential,0.1,901,6,split,w,8.61233925770066e-09,5.21575691878658e-07,1.03093681759165e-06
exponential,0.1,901,6,split,eta,3.25739591846894e-19,1.04211638097166e-17,1.72413755053856e-07
exponential,0.1,901,6,compatible,u,5.50075023262842e-15,1.21541663992948e-14,2.94690131123191e-08
exponential,0.1,901,6,compatible,v,4.75209835481922e-15,1.21029935208631e-14,7.30078058873589e-09
exponential,0.1,901,6,compatible,w,8.61233925770278e-09,5.21575691878658e-07,1.03093681759165e-06
exponential,0.1,901,6,compatible,eta,2.59459354035908e-13,7.07428818817537e-13,1.72413755053856e-07
exponential,0.1,901,7,divergence,u,7.20690358201239e-24,3.97046694025453e-23,2.94670356562359e-08
exponential,0.1,901,7,divergence,v,1.95792294343239e-24,1.07533479631894e-23,7.30019674156165e-09
