deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
10,160,64,0,0.582393333333333,0.0223326666666667,0.033371625,0.639432208333333,4.85206162726014e-12,1.10467659058239e-12,3.71137235644187e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.35605104415967e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.21051629725844e-09,-999.999800000063,-0.000199999916354064,exponential,linear,split,3
5,160,128,0,1.13827391666667,0.0221505,0.0334935416666667,1.195167125,4.852127923393e-12,1.10463757386172e-12,3.71141299605094e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.35607857273045e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.20869730785489e-09,-999.999800000063,-0.000199999916354064,exponential,linear,split,3
20,160,32,0,0.265845125,0.02187225,0.0339965,0.323156166666667,4.85262507731768e-12,1.10473209653188e-12,3.71218306365358e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.3560552793244e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.21051629725844e-09,-999.999800000063,-0.000199999916354058,exponential,linear,compatible,3
10,160,64,0,0.534795083333333,0.0226579166666667,0.0356046666666667,0.594359375,4.85206162726013e-12,1.10467659058239e-12,3.71137235644187e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.35605104415967e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.21051629725844e-09,-999.999800000063,-0.000199999916354064,exponential,linear,compatible,3
5,160,128,0,1.063864375,0.022160875,0.03412025,1.121494625,4.852127923393e-12,1.10463757386172e-12,3.71141299605094e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.35607857273045e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.20869730785489e-09,-999.999800000063,-0.000199999916354064,exponential,linear,compatible,3
20,160,32,0,0.244201541666667,0.0222547083333333,0.0341464166666667,0.301888625,4.83687204459145e-12,7.36180647073089e-13,3.71100027341151e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.0277192699605e-18,-4.54747350886464e-13,2.27373675443232e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,divergence,4
10,160,64,0,0.483417083333333,0.0225650416666667,0.0331240416666667,0.540480166666667,4.8363067736808e-12,7.3620780687622e-13,3.71018979409481e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.02708399525006e-18,-4.54747350886464e-13,1.81898940354586e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,divergence,4
5,160,128,0,0.967684791666667,0.0223635833333333,0.0324535,1.023998125,4.83637328142955e-12,7.36318246421363e-13,3.71023043804509e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.02750751172368e-18,-4.54747350886464e-13,1.81898940354586e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,divergence,4
20,160,32,0,0.240359541666667,0.02246775,0.03223175,0.296444666666667,4.83687204459126e-12,7.36180647073089e-13,3.71100027341151e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.0277192699605e-18,-4.54747350886464e-13,2.27373675443232e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,advective,4
10,160,64,0,0.481769833333333,0.02258525,0.0341509583333333,0.539741708333333,4.83630677368311e-12,7.3620780687622e-13,3.71018979409481e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.02708399525006e-18,-4.54747350886464e-13,1.81898940354586e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,advective,4
