family,absoluteError,referenceNorm,relativeError,referenceChange,allowanceFraction,referenceFraction,profile,amplitude,time,count,order,status
Amda,3.20862966565619e-15,8.75723983734061e-10,3.66397372374648e-06,2.62143037984099e-22,0.00366396983915857,2.99344021071924e-08,exponential,0.01,901,9,0,rejected
Ag_q,3.55090806750674e-17,3.54671796091305e-14,0.00100118140394581,7.88193074812847e-26,0.973727091990303,2.16137656726133e-07,exponential,0.01,901,9,8,rejected
Ag_0,4.12725529840352e-13,9.83206190730192e-12,0.0419775153707927,1.04377340682823e-21,41.9732464592377,1.06149378155866e-05,exponential,0.01,901,9,8,rejected
Aw_p,5.62394541181158e-12,6.30303960010669e-09,0.000892259254045682,3.38347478962876e-18,0.892259649285962,5.36800411784035e-05,exponential,0.01,901,9,8,rejected
Aw_m,6.4599502574199e-12,2.70952059011897e-09,0.00238416725120227,3.38347478790247e-18,2.38416762001555,0.000124873512735283,exponential,0.01,901,9,8,rejected
Aio,4.97883537713233e-12,1.78520744380784e-08,0.000278893939995707,2.04439251826211e-23,0.278893924374358,1.14518478557481e-10,exponential,0.01,901,9,8,rejected
Amda,3.20862966565619e-15,8.75723983734061e-10,3.66397372374648e-06,2.62143037984099e-22,0.00366396983915857,2.99344021071924e-08,exponential,0.01,901,9,8,rejected
Ag_q,3.55090806750674e-17,3.54671796091305e-14,0.00100118140394581,7.88193074812847e-26,0.973727091990303,2.16137656726133e-07,exponential,0.01,901,9,16,rejected
Ag_0,4.12725529840352e-13,9.83206190730192e-12,0.0419775153707927,1.04377340682823e-21,41.9732464592377,1.06149378155866e-05,exponential,0.01,901,9,16,rejected
Aw_p,5.62394541181158e-12,6.30303960010669e-09,0.000892259254045682,3.38347478962876e-18,0.892259649285962,5.36800411784035e-05,exponential,0.01,901,9,16,rejected
Aw_m,6.4599502574199e-12,2.70952059011897e-09,0.00238416725120227,3.38347478790247e-18,2.38416762001555,0.000124873512735283,exponential,0.01,901,9,16,rejected
Aio,4.97883537713233e-12,1.78520744380784e-08,0.000278893939995707,2.04439251826211e-23,0.278893924374358,1.14518478557481e-10,exponential,0.01,901,9,16,rejected
Amda,3.20862966565619e-15,8.75723983734061e-10,3.66397372374648e-06,2.62143037984099e-22,0.00366396983915857,2.99344021071924e-08,exponential,0.01,901,9,16,rejected
Ag_q,1.58005507268331e-20,3.54671796091305e-14,4.45497806731875e-07,7.88193074812847e-26,0.000433283563892188,2.16137656726133e-07,exponential,0.01,901,13,0,rejected
Ag_0,1.87896137851339e-16,9.83206190730192e-12,1.91105527632811e-05,1.04377340682823e-21,0.0191087154129697,1.06149378155866e-05,exponential,0.01,901,13,0,rejected
Aw_p,5.06443421892491e-11,6.30303960010669e-09,0.00803490782263083,3.38347478962876e-18,8.0349070846643,5.36800411784035e-05,exponential,0.01,901,13,0,rejected
Aw_m,5.06444220153188e-11,2.70952059011897e-09,0.0186912851668328,3.38347478790247e-18,18.6912795171969,0.000124873512735283,exponential,0.01,901,13,0,rejected
Aio,8.45989457956763e-15,1.78520744380784e-08,4.73888600952879e-07,2.04439251826211e-23,0.000473888575552769,1.14518478557481e-10,exponential,0.01,901,13,0,rejected
Amda,5.58538769052412e-18,8.75723983734061e-10,6.37802297786592e-09,2.62143037984099e-22,6.37831503875233e-06,2.99344021071924e-08,exponential,0.01,901,13,0,rejected
Ag_q,1.58005507268331e-20,3.54671796091305e-14,4.45497806731875e-07,7.88193074812847e-26,0.000433283563892188,2.16137656726133e-07,exponential,0.01,901,13,8,assessed
Ag_0,1.87896137851339e-16,9.83206190730192e-12,1.91105527632811e-05,1.04377340682823e-21,0.0191087154129697,1.06149378155866e-05,exponential,0.01,901,13,8,assessed
Aw_p,6.57851842894244e-15,6.30303960010669e-09,1.04370571126209e-06,3.38347478962876e-18,0.00104424234608622,5.36800411784035e-05,exponential,0.01,901,13,8,assessed
Aw_m,9.09187733256391e-15,2.70952059011897e-09,3.35552989178971e-06,3.38347478790247e-18,0.00335677738849553,0.000124873512735283,exponential,0.01,901,13,8,assessed
Aio,8.45989457956763e-15,1.78520744380784e-08,4.73888600952879e-07,2.04439251826211e-23,0.000473888575552769,1.14518478557481e-10,exponential,0.01,901,13,8,assessed
Amda,5.58538769052412e-18,8.75723983734061e-10,6.37802297786592e-09,2.62143037984099e-22,6.37831503875233e-06,2.99344021071924e-08,exponential,0.01,901,13,8,assessed
Ag_q,1.58005507268331e-20,3.54671796091305e-14,4.45497806731875e-07,7.88193074812847e-26,0.000433283563892188,2.16137656726133e-07,exponential,0.01,901,13,16,assessed
Ag_0,1.87896137851339e-16,9.83206190730192e-12,1.91105527632811e-05,1.04377340682823e-21,0.0191087154129697,1.06149378155866e-05,exponential,0.01,901,13,16,assessed
Aw_p,6.57851842894225e-15,6.30303960010669e-09,1.04370571126206e-06,3.38347478962876e-18,0.00104424234608618,5.36800411784035e-05,exponential,0.01,901,13,16,assessed
Aw_m,9.09187733256375e-15,2.70952059011897e-09,3.35552989178965e-06,3.38347478790247e-18,0.00335677738849547,0.000124873512735283,exponential,0.01,901,13,16,assessed
Aio,8.45989457956763e-15,1.78520744380784e-08,4.73888600952879e-07,2.04439251826211e-23,0.000473888575552769,1.14518478557481e-10,exponential,0.01,901,13,16,assessed
Amda,5.58538769052412e-18,8.75723983734061e-10,6.37802297786592e-09,2.62143037984099e-22,6.37831503875233e-06,2.99344021071924e-08,exponential,0.01,901,13,16,assessed
Ag_q,1.67522485935979e-24,3.54671796091305e-14,4.72331005121289e-11,7.88193074812847e-26,4.80992548818309e-08,2.16137656726133e-07,exponential,0.01,901,17,0,rejected
Ag_0,2.12012504606359e-20,9.83206190730192e-12,2.15633817814863e-09,1.04377340682823e-21,2.26226826162309e-06,1.06149378155866e-05,exponential,0.01,901,17,0,rejected
Aw_p,2.83073759526876e-11,6.30303960010669e-09,0.00449106744501629,3.38347478962876e-18,4.49106726929274,5.36800411784035e-05,exponential,0.01,901,17,0,rejected
Aw_m,2.83073760694083e-11,2.70952059011897e-09,0.0104473744073542,3.38347478790247e-18,10.447371800289,0.000124873512735283,exponential,0.01,901,17,0,rejected
Aio,5.70413214976482e-18,1.78520744380784e-08,3.19522090810799e-10,2.04439251826211e-23,3.19523218097268e-07,1.14518478557481e-10,exponential,0.01,901,17,0,rejected
Amda,3.19318380723301e-21,8.75723983734061e-10,3.64633590782494e-12,2.62143037984099e-22,3.94567576510575e-09,2.99344021071924e-08,exponential,0.01,901,17,0,rejected
Ag_q,1.67522485935979e-24,3.54671796091305e-14,4.72331005121289e-11,7.88193074812847e-26,4.80992548818309e-08,2.16137656726133e-07,exponential,0.01,901,17,8,assessed
Ag_0,2.12012504606359e-20,9.83206190730192e-12,2.15633817814863e-09,1.04377340682823e-21,2.26226826162309e-06,1.06149378155866e-05,exponential,0.01,901,17,8,assessed
Aw_p,1.89517238743683e-17,6.30303960010669e-09,3.00675944889312e-09,3.38347478962876e-18,3.54355938364398e-06,5.36800411784035e-05,exponential,0.01,901,17,8,assessed
Aw_m,3.12887036558774e-18,2.70952059011897e-09,1.15476899382055e-09,3.38347478790247e-18,2.40350369498412e-06,0.000124873512735283,exponential,0.01,901,17,8,assessed
Aio,5.70413214976482e-18,1.78520744380784e-08,3.19522090810799e-10,2.04439251826211e-23,3.19523218097268e-07,1.14518478557481e-10,exponential,0.01,901,17,8,assessed
Amda,3.19318380723301e-21,8.75723983734061e-10,3.64633590782494e-12,2.62143037984099e-22,3.94567576510575e-09,2.99344021071924e-08,exponential,0.01,901,17,8,assessed
Ag_q,1.67522485935979e-24,3.54671796091305e-14,4.72331005121289e-11,7.88193074812847e-26,4.80992548818309e-08,2.16137656726133e-07,exponential,0.01,901,17,16,assessed
Ag_0,2.12012504606359e-20,9.83206190730192e-12,2.15633817814863e-09,1.04377340682823e-21,2.26226826162309e-06,1.06149378155866e-05,exponential,0.01,901,17,16,assessed
Aw_p,1.8951723874368e-17,6.30303960010669e-09,3.00675944889308e-09,3.38347478962876e-18,3.54355938364394e-06,5.36800411784035e-05,exponential,0.01,901,17,16,assessed
Aw_m,3.12887036501379e-18,2.70952059011897e-09,1.15476899360872e-09,3.38347478790247e-18,2.4035036947723e-06,0.000124873512735283,exponential,0.01,901,17,16,assessed
Aio,5.70413214976482e-18,1.78520744380784e-08,3.19522090810799e-10,2.04439251826211e-23,3.19523218097268e-07,1.14518478557481e-10,exponential,0.01,901,17,16,assessed
Amda,3.19318380723301e-21,8.75723983734061e-10,3.64633590782494e-12,2.62143037984099e-22,3.94567576510575e-09,2.99344021071924e-08,exponential,0.01,901,17,16,assessed
Ag_q,1.09127994157318e-25,3.54671796091305e-14,3.07687262872249e-12,7.88193074812847e-26,5.15387544781624e-09,2.16137656726133e-07,exponential,0.01,901,25,0,rejected
Ag_0,1.26416667989307e-21,9.83206190730192e-12,1.28575947935622e-10,1.04377340682823e-21,2.3471225021043e-07,1.06149378155866e-05,exponential,0.01,901,25,0,rejected
Aw_p,1.24358378920636e-11,6.30303960010669e-09,0.0019729906015271,3.38347478962876e-18,1.97299082530547,5.36800411784035e-05,exponential,0.01,901,25,0,rejected
Aw_m,1.24358378920647e-11,2.70952059011897e-09,0.0045896820040473,3.38347478790247e-18,4.5896815588738,0.000124873512735283,exponential,0.01,901,25,0,rejected
Aio,7.34591763200453e-23,1.78520744380784e-08,4.11488180686482e-15,2.04439251826211e-23,5.26006636194084e-12,1.14518478557481e-10,exponential,0.01,901,25,0,rejected
Amda,4.02234806563372e-22,8.75723983734061e-10,4.59316878416707e-13,2.62143037984099e-22,7.58660374989631e-10,2.99344021071924e-08,exponential,0.01,901,25,0,rejected
Ag_q,1.09127994157318e-25,3.54671796091305e-14,3.07687262872249e-12,7.88193074812847e-26,5.15387544781624e-09,2.16137656726133e-07,exponential,0.01,901,25,8,assessed
Ag_0,1.26416667989307e-21,9.83206190730192e-12,1.28575947935622e-10,1.04377340682823e-21,2.3471225021043e-07,1.06149378155866e-05,exponential,0.01,901,25,8,assessed
Aw_p,3.93916792153348e-22,6.30303960010669e-09,6.24963219565811e-14,3.38347478962876e-18,5.36862908096076e-07,5.36800411784035e-05,exponential,0.01,901,25,8,assessed
Aw_m,3.71646697297502e-22,2.70952059011897e-09,1.37163267425543e-13,3.38347478790247e-18,1.24887229056964e-06,0.000124873512735283,exponential,0.01,901,25,8,assessed
Aio,7.34591763200453e-23,1.78520744380784e-08,4.11488180686482e-15,2.04439251826211e-23,5.26006636194084e-12,1.14518478557481e-10,exponential,0.01,901,25,8,assessed
Amda,4.02234806563372e-22,8.75723983734061e-10,4.59316878416707e-13,2.62143037984099e-22,7.58660374989631e-10,2.99344021071924e-08,exponential,0.01,901,25,8,assessed
Ag_q,1.09127994157318e-25,3.54671796091305e-14,3.07687262872249e-12,7.88193074812847e-26,5.15387544781624e-09,2.16137656726133e-07,exponential,0.01,901,25,16,assessed
Ag_0,1.26416667989307e-21,9.83206190730192e-12,1.28575947935622e-10,1.04377340682823e-21,2.3471225021043e-07,1.06149378155866e-05,exponential,0.01,901,25,16,assessed
Aw_p,3.93912529311526e-22,6.30303960010669e-09,6.24956456413282e-14,3.38347478962876e-18,5.36862907419761e-07,5.36800411784035e-05,exponential,0.01,901,25,16,assessed
Aw_m,3.7164581450934e-22,2.70952059011897e-09,1.37162941615816e-13,3.38347478790247e-18,1.24887229024383e-06,0.000124873512735283,exponential,0.01,901,25,16,assessed
Aio,7.34591763200453e-23,1.78520744380784e-08,4.11488180686482e-15,2.04439251826211e-23,5.26006636194084e-12,1.14518478557481e-10,exponential,0.01,901,25,16,assessed
Amda,4.02234806563372e-22,8.75723983734061e-10,4.59316878416707e-13,2.62143037984099e-22,7.58660374989631e-10,2.99344021071924e-08,exponential,0.01,901,25,16,assessed
Ag_q,1.09718071414936e-25,3.54671796091305e-14,3.09350990476533e-12,7.88193074812847e-26,5.17005649784377e-09,2.16137656726133e-07,exponential,0.01,901,33,0,rejected
Ag_0,1.27148412639019e-21,9.83206190730192e-12,1.29320191265873e-10,1.04377340682823e-21,2.3545641785283e-07,1.06149378155866e-05,exponential,0.01,901,33,0,rejected
Aw_p,6.89739366257645e-12,6.30303960010669e-09,0.00109429641889918,3.38347478962876e-18,1.09429678208554,5.36800411784035e-05,exponential,0.01,901,33,0,rejected
Aw_m,6.89739366257721e-12,2.70952059011897e-09,0.00254561404247323,3.38347478790247e-18,2.54561435170153,0.000124873512735283,exponential,0.01,901,33,0,rejected
Aio,5.02751115064877e-23,1.78520744380784e-08,2.81620557212394e-15,2.04439251826211e-23,3.96139019994647e-12,1.14518478557481e-10,exponential,0.01,901,33,0,rejected
Amda,3.64056582728313e-22,8.75723983734061e-10,4.15720694522932e-13,2.62143037984099e-22,7.15064240878818e-10,2.99344021071924e-08,exponential,0.01,901,33,0,rejected
Ag_q,1.09718071414936e-25,3.54671796091305e-14,3.09350990476533e-12,7.88193074812847e-26,5.17005649784377e-09,2.16137656726133e-07,exponential,0.01,901,33,8,assessed
Ag_0,1.27148412639019e-21,9.83206190730192e-12,1.29320191265873e-10,1.04377340682823e-21,2.3545641785283e-07,1.06149378155866e-05,exponential,0.01,901,33,8,assessed
Aw_p,2.26254624911821e-22,6.30303960010669e-09,3.58961135049812e-14,3.38347478962876e-18,5.36836307891845e-07,5.36800411784035e-05,exponential,0.01,901,33,8,assessed
Aw_m,2.15193959203551e-22,2.70952059011897e-09,7.94214149869599e-14,3.38347478790247e-18,1.24881454873851e-06,0.000124873512735283,exponential,0.01,901,33,8,assessed
Aio,5.02751115064877e-23,1.78520744380784e-08,2.81620557212394e-15,2.04439251826211e-23,3.96139019994647e-12,1.14518478557481e-10,exponential,0.01,901,33,8,assessed
Amda,3.64056582728313e-22,8.75723983734061e-10,4.15720694522932e-13,2.62143037984099e-22,7.15064240878818e-10,2.99344021071924e-08,exponential,0.01,901,33,8,assessed
Ag_q,1.09718071414936e-25,3.54671796091305e-14,3.09350990476533e-12,7.88193074812847e-26,5.17005649784377e-09,2.16137656726133e-07,exponential,0.01,901,33,16,assessed
Ag_0,1.27148412639019e-21,9.83206190730192e-12,1.29320191265873e-10,1.04377340682823e-21,2.3545641785283e-07,1.06149378155866e-05,exponential,0.01,901,33,16,assessed
Aw_p,2.26255431175606e-22,6.30303960010669e-09,3.5896241421643e-14,3.38347478962876e-18,5.36836308019761e-07,5.36800411784035e-05,exponential,0.01,901,33,16,assessed
Aw_m,2.15188009841605e-22,2.70952059011897e-09,7.94192192620157e-14,3.38347478790247e-18,1.24881454654278e-06,0.000124873512735283,exponential,0.01,901,33,16,assessed
Aio,5.02751115064877e-23,1.78520744380784e-08,2.81620557212394e-15,2.04439251826211e-23,3.96139019994647e-12,1.14518478557481e-10,exponential,0.01,901,33,16,assessed
Amda,3.64056582728313e-22,8.75723983734061e-10,4.15720694522932e-13,2.62143037984099e-22,7.15064240878818e-10,2.99344021071924e-08,exponential,0.01,901,33,16,assessed
Ag_q,1.06304333767432e-25,3.54671796091305e-14,2.99725929546609e-12,7.88193074812847e-26,5.07644526483661e-09,2.16137656726133e-07,exponential,0.01,901,49,0,rejected
Ag_0,1.22696753914005e-21,9.83206190730192e-12,1.24792495278008e-10,1.04377340682823e-21,2.30929182321333e-07,1.06149378155866e-05,exponential,0.01,901,49,0,rejected
Aw_p,2.94743773243646e-12,6.30303960010669e-09,0.000467621642800177,3.38347478962876e-18,0.467622105410738,5.36800411784035e-05,exponential,0.01,901,49,0,rejected
Aw_m,2.94743773243718e-12,2.70952059011897e-09,0.00108780783699738,3.38347478790247e-18,1.08780868425653,0.000124873512735283,exponential,0.01,901,49,0,rejected
Aio,2.61136298917917e-23,1.78520744380784e-08,1.46277845649643e-15,2.04439251826211e-23,2.60796316013239e-12,1.14518478557481e-10,exponential,0.01,901,49,0,rejected
Amda,3.72430119265505e-22,8.75723983734061e-10,4.25282538999873e-13,2.62143037984099e-22,7.24626074436984e-10,2.99344021071924e-08,exponential,0.01,901,49,0,rejected
Ag_q,1.06304333767432e-25,3.54671796091305e-14,2.99725929546609e-12,7.88193074812847e-26,5.07644526483661e-09,2.16137656726133e-07,exponential,0.01,901,49,8,assessed
Ag_0,1.22696753914005e-21,9.83206190730192e-12,1.24792495278008e-10,1.04377340682823e-21,2.30929182321333e-07,1.06149378155866e-05,exponential,0.01,901,49,8,assessed
Aw_p,1.21801431160378e-22,6.30303960010669e-09,1.93242370170602e-14,3.38347478962876e-18,5.36819736017986e-07,5.36800411784035e-05,exponential,0.01,901,49,8,assessed
Aw_m,1.06560490767928e-22,2.70952059011897e-09,3.93281716169758e-14,3.38347478790247e-18,1.24877445550994e-06,0.000124873512735283,exponential,0.01,901,49,8,assessed
Aio,2.61136298917917e-23,1.78520744380784e-08,1.46277845649643e-15,2.04439251826211e-23,2.60796316013239e-12,1.14518478557481e-10,exponential,0.01,901,49,8,assessed
Amda,3.72430119265505e-22,8.75723983734061e-10,4.25282538999873e-13,2.62143037984099e-22,7.24626074436984e-10,2.99344021071924e-08,exponential,0.01,901,49,8,assessed
Ag_q,1.06304333767432e-25,3.54671796091305e-14,2.99725929546609e-12,7.88193074812847e-26,5.07644526483661e-09,2.16137656726133e-07,exponential,0.01,901,49,16,assessed
Ag_0,1.22696753914005e-21,9.83206190730192e-12,1.24792495278008e-10,1.04377340682823e-21,2.30929182321333e-07,1.06149378155866e-05,exponential,0.01,901,49,16,assessed
Aw_p,1.21796436799209e-22,6.30303960010669e-09,1.93234446436204e-14,3.38347478962876e-18,5.36819735225613e-07,5.36800411784035e-05,exponential,0.01,901,49,16,assessed
Aw_m,1.06556330709091e-22,2.70952059011897e-09,3.93266362683048e-14,3.38347478790247e-18,1.24877445397459e-06,0.000124873512735283,exponential,0.01,901,49,16,assessed
Aio,2.61136298917917e-23,1.78520744380784e-08,1.46277845649643e-15,2.04439251826211e-23,2.60796316013239e-12,1.14518478557481e-10,exponential,0.01,901,49,16,assessed
Amda,3.72430119265505e-22,8.75723983734061e-10,4.25282538999873e-13,2.62143037984099e-22,7.24626074436984e-10,2.99344021071924e-08,exponential,0.01,901,49,16,assessed
Ag_q,1.12619145165081e-25,3.54671796091305e-14,3.17530591398052e-12,7.88193074812847e-26,5.24960950362157e-09,2.16137656726133e-07,exponential,0.01,901,65,0,assessed
Ag_0,1.30257855495988e-21,9.83206190730192e-12,1.32482745454694e-10,1.04377340682823e-21,2.38618650417092e-07,1.06149378155866e-05,exponential,0.01,901,65,0,assessed
Aw_p,1.56740483938665e-12,6.30303960010669e-09,0.000248674439449837,3.38347478962876e-18,0.248674936797157,5.36800411784035e-05,exponential,0.01,901,65,0,assessed
Aw_m,1.56740483938724e-12,2.70952059011897e-09,0.000578480505039609,3.38347478790247e-18,0.578481540275605,0.000124873512735283,exponential,0.01,901,65,0,assessed
Aio,1.16131962938321e-23,1.78520744380784e-08,6.5052363153165e-16,2.04439251826211e-23,1.7957083806668e-12,1.14518478557481e-10,exponential,0.01,901,65,0,assessed
Amda,4.74698668160178e-22,8.75723983734061e-10,5.42064254236908e-13,2.62143037984099e-22,8.41407656319691e-10,2.99344021071924e-08,exponential,0.01,901,65,0,assessed
Ag_q,1.12619145165081e-25,3.54671796091305e-14,3.17530591398052e-12,7.88193074812847e-26,5.24960950362157e-09,2.16137656726133e-07,exponential,0.01,901,65,8,assessed
Ag_0,1.30257855495988e-21,9.83206190730192e-12,1.32482745454694e-10,1.04377340682823e-21,2.38618650417092e-07,1.06149378155866e-05,exponential,0.01,901,65,8,assessed
Aw_p,8.28151155469699e-23,6.30303960010669e-09,1.31389172210767e-14,3.38347478962876e-18,5.36813550699171e-07,5.36800411784035e-05,exponential,0.01,901,65,8,assessed
Aw_m,9.09537507856727e-23,2.70952059011897e-09,3.35682080133885e-14,3.38347478790247e-18,1.24876869554846e-06,0.000124873512735283,exponential,0.01,901,65,8,assessed
Aio,1.16131962938321e-23,1.78520744380784e-08,6.5052363153165e-16,2.04439251826211e-23,1.7957083806668e-12,1.14518478557481e-10,exponential,0.01,901,65,8,assessed
Amda,4.74698668160178e-22,8.75723983734061e-10,5.42064254236908e-13,2.62143037984099e-22,8.41407656319691e-10,2.99344021071924e-08,exponential,0.01,901,65,8,assessed
Ag_q,1.12619145165081e-25,3.54671796091305e-14,3.17530591398052e-12,7.88193074812847e-26,5.24960950362157e-09,2.16137656726133e-07,exponential,0.01,901,65,16,assessed
