fileName,functionName,lineNumber,lineTime,lineFractionOfFunction,functionTotalTime,functionSelfTime,functionSelfFraction,lineText,lineKind,isCallBoundary,isActionableLine,calledTargetName,isProjectCode
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolverSpectral/IMSolverSpectral.m,IMSolverSpectral.IMSolverSpectral>IMSolverSpectral.evaluateNativeModes,289,0.166261625291968,0.203396276426287,0.817427084768796,0.146569416924053,0.179305799446944,"if nPolynomials == self.nEVP && self.isNativePhysicalGrid(z)",compute,0,1,,1
/private/tmp/wvm42-before/@WVGeometryDoublyPeriodic/WVGeometryDoublyPeriodic.m,WVGeometryDoublyPeriodic.WVGeometryDoublyPeriodic>WVGeometryDoublyPeriodic.WVGeometryDoublyPeriodic,244,0.150573958597752,0.342066219965113,0.440189500773006,0.00516137500906377,0.0117253478331492,"end",compute,0,1,,1
/private/tmp/wvm42-before/+WVInternal/assessFreeSurfaceBoundaryGrid.m,assessFreeSurfaceBoundaryGrid,27,0.149696583596212,0.0989536884901052,1.51279437765658,0.0239297917086896,0.0158182711822068,"records{p}=table(repmat(kh,numel(endpointNames),1),endpointNames,derivativeFError,derivativeGError,endpointIdentityError,repmat(physicalEnergyError,numel(endpointNames),1),repmat(generalizedEnergyError,numel(endpointNames),1),referenceError,gridError,VariableNames=[""kappa"",""endpoint"",""derivativeFError"",""derivativeGError"",""endpointIdentityError"",""physicalEnergyError"",""generalizedEnergyError"",""modeConvergenceError"",""gridError""]);",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolverSpectral/IMSolverSpectral.m,IMSolverSpectral.IMSolverSpectral>IMSolverSpectral.innerProductWeights,607,0.148794291927961,0.273498724512069,0.544040167622042,0.189352041999183,0.348047907614665,"interior = 1-sum(2*cos(interiorTheta*(2*harmonics))./(4*harmonics.^2-1),2);",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolverSpectral/IMSolverSpectral.m,IMSolverSpectral.IMSolverSpectral>IMSolverSpectral.isNativePhysicalGrid,682,0.129694958561087,0.907325756833774,0.142942000251017,0.100442583509718,0.702680691002878,"value = length(z) == self.nEVP && max(abs(z(:) - self.zNative(:))) <= self.gridTolerance();",compute,0,1,,1
/private/tmp/wvm42-before/+WVInternal/buildFreeSurfaceBalancedModes.m,buildFreeSurfaceBalancedModes,42,0.128615583559192,0.0800326687871129,1.60703854448875,0.0028766666717186,0.00179004211291881,"[apvConvergence,apvErrors,apvPrepared]=WVInternal.compareResolvedModes(apvBasis,apvReference,N2Function,2*referenceNEVP+1,numel(apvTransform.h));",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMEigenvalueProblem/IMEigenvalueProblem.m,IMEigenvalueProblem.IMEigenvalueProblem>IMEigenvalueProblem.contextForSolver,238,0.123465250216814,0.598127479400275,0.206419625362488,0.102002000179123,0.49414875160247,"context = solver.context();",compute,0,1,,1
/private/tmp/wvm42-before/+WVInternal/buildFreeSurfaceBalancedModes.m,buildFreeSurfaceBalancedModes,43,0.121205000212845,0.0754213398480772,1.60703854448875,0.0028766666717186,0.00179004211291881,"[mdaConvergence,mdaErrors]=WVInternal.compareResolvedModes(mdaBasis,mdaReference,N2Function,2*referenceNEVP+1,numel(mdaTransform.h));",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolverSpectral/IMSolverSpectral.m,IMSolverSpectral.IMSolverSpectral>IMSolverSpectral.evaluatePhysicalDerivative,309,0.115686958536488,0.0844878924920692,1.36927262740454,0.144525916920465,0.105549409246874,"if nPolynomials == self.nEVP && self.isNativePhysicalGrid(z)",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolverSpectral/IMSolverSpectral.m,IMSolverSpectral.IMSolverSpectral>IMSolverSpectral.context,201,0.0880137084878919,0.842900883192213,0.104417625183365,0.104417625183365,1,"context.coordinateKind = self.coordinateKind;",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/assessModeConvergence.m,assessModeConvergence>validatePrepared,183,0.086999916819445,0.653641409099461,0.133100375233734,0.133100375233734,1,"if ~isa(samples,""double"") || ~isreal(samples) || ~isequal(size(samples),[nZ nModes]) || any(~isfinite(samples),""all"")",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolverSpectral/IMSolverSpectral.m,IMSolverSpectral.IMSolverSpectral>IMSolverSpectral.clampNativeCoordinate,678,0.0869302084859892,0.896084557276052,0.0970111668370255,0.0970111668370255,1,"x = min(max(x, min(self.xNative)), max(self.xNative));",compute,0,1,,1
/private/tmp/wvm42-before/+WVInternal/buildFreeSurfaceWaveState.m,buildFreeSurfaceWaveState,50,0.0863345001516098,0.0147933862719502,5.83602013524849,0.106522125187061,0.0182525287299279,"state.waveGramError(p) = norm(forward*G-eye(count),2);",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMInternalModesBasis/IMInternalModesBasis.m,IMInternalModesBasis.IMInternalModesBasis>IMInternalModesBasis.IMInternalModesBasis,79,0.0814062084762887,0.262338826864476,0.310309417211593,0.0570312501001512,0.183788331700107,"self@IMBasisSet(solver=options.solver, evp=options.evp, nativeModes=options.nativeModes, eigenvalues=options.eigenvalues, modeNumber=options.modeNumber, modeSelectionDiagnostics=options.modeSelectionDiagnostics, normalization=options.normalization, metadata=options.metadata);",compute,0,1,,1
