kappa,waveCount,apvCount
0.00214458286174903,25,25
0.00214734235188266,25,25
0.00214918004357704,25,25
0.00215101616526485,25,25
0.00215925939133644,25,25
0.00216200014901848,25,25
0.00216382539218782,25,25
0.00216656037376254,25,25
0.00216929190715298,25,25
0.00217020165427083,25,25
0.00217746594790443,25,25
0.0021783722813247,25,25
0.00218108902187074,25,25
0.00218560941847514,25,25
0.0021883171743165,25,25
0.00219192231213843,25,25
0.0021946222790566,25,25
0.00219821707635378,25,25
0.00219911485751285,25,25
0.00220001227230537,25,25
0.00220270232296049,25,25
0.00220628395511939,25,25
0.00220717845503659,25,25
0.0022098597823525,25,25
0.00221342983279361,25,25
0.00222055271470511,25,25
0.00222144146907918,25,25
0.0022232179119613,25,25
0.00222676654616224,25,25
0.00222853874425108,25,25
0.00223119440208814,25,25
0.00223737867877401,25,25
0.00224266591421797,25,25
0.00224530486305901,25,25
0.00224794071393303,25,25
0.00224969623213416,25,25
0.00225232694388713,25,25
0.00225582978728486,25,25
0.00226194671058465,25,25
0.00226281920693748,25,25
0.0022654346798278,25,25
0.00226630583336118,25,25
0.00226978710397443,25,25
0.00227065658766998,25,25
0.0022758665140319,25,25
0.00227673367600432,25,25
0.00227760050781795,25,25
0.00228365911763022,25,25
0.00228452332167918,25,25
0.00228711397454901,25,25
0.00229314744944594,25,25
0.00230088152688145,25,25
0.00230431056235614,25,25
0.00230516702421896,25,25
0.00230687899402361,25,25
0.00231029912784235,25,25
0.00231200729748632,25,25
0.00231712425091807,25,25
0.00231797597829508,25,25
0.00232477856365645,25,25
0.002325627487754,25,25
0.00232817240278255,25,25
0.00233156130181473,25,25
0.00233240775720723,25,25
0.0023349452822629,25,25
0.00233748005262998,25,25
0.0023383243654813,25,25
0.00234590950678994,25,25
0.0023475917655266,25,25
0.00235263132431134,25,25
0.0023551470598271,25,25
0.00235849719958578,25,25
0.00236100668481376,25,25
0.002361842587366,25,25
0.00236518324333178,25,25
0.00236601767032664,25,25
0.00236851918750497,25,25
0.0023710180654859,25,25
0.00237517701985824,25,25
0.0023784989473835,25,25
0.00238430118379106,25,25
0.00238761041672824,25,25
0.00238843700855385,25,25
0.00239091506940564,25,25
0.00239256568407888,25,25
0.00239503947314301,25,25
0.00239915678660552,25,25
0.00240080173488695,25,25
0.00240490918311656,25,25
0.00240572983121522,25,25
0.00240819009757953,25,25
0.00241392096772101,25,25
0.002417189650285,25,25
0.00241800613051442,25,25
0.00242452807393291,25,25
0.00242534208371711,25,25
0.0024269692842247,25,25
0.00242778247549705,25,25
0.00243994782213413,25,25
0.0024439894810615,25,25
0.00244479701106241,25,25
0.0024472180022591,25,25
0.00245044226980004,25,25
0.00245124767401893,25,25
0.00245366230045304,25,25
0.00245768140601395,25,25
0.00246329713712937,25,25
0.0024640983396671,25,25
0.00246890009480189,25,25
0.00247049860587568,25,25
0.00247289443505277,25,25
0.00247528794530985,25,25
0.00247608526790915,25,25
0.00247847569672128,25,25
0.00247927199415442,25,25
0.0024856331899703,25,25
0.00248801444536868,25,25
0.00248960068362059,25,25
0.00249197814781058,25,25
0.00249435334594895,25,25
0.00250146540857367,25,25
0.0025022543899554,25,25
0.00250383160687215,25,25
0.00250855730772382,25,25
0.00251091682287882,25,25
0.00251327412287183,25,25
0.0025140593983551,25,25
