interaction,inputA,inputB,output,channel,error,modeA,signA,modeB,signB,referenceStability,productCount,zeroProductCount
154,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
154,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
154,wave,boundary,wave,u*dx(eta),0,1,1,1,0,0,0,32
154,wave,boundary,wave,v*dy(eta),0.000195322999416493,1,1,1,0,1.77635683940025e-15,32,0
154,wave,boundary,wave,w*dz(eta),0.00129199830160863,2,1,1,0,1.11022302462516e-15,32,0
154,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
154,boundary,wave,wave,u*dx(u),0,1,0,1,1,0,0,32
154,boundary,wave,wave,v*dy(u),0.000485842830264369,1,0,1,1,2.44249065417534e-15,32,0
154,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
154,boundary,wave,wave,u*dx(v),0,1,0,1,1,0,0,32
154,boundary,wave,wave,v*dy(v),0.000959957396749791,1,0,1,1,2.66453525910038e-15,32,0
154,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
154,boundary,wave,wave,u*dx(w),0,1,0,1,1,0,0,32
154,boundary,wave,wave,v*dy(w),0.00264326607880199,1,0,2,1,2.44249065417534e-15,32,0
154,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
154,boundary,wave,wave,u*dx(eta),0,1,0,1,1,0,0,32
154,boundary,wave,wave,v*dy(eta),0.00400982353798947,1,0,2,1,8.99164968231946e-15,32,0
154,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
154,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
154,apv,boundary,wave,u*dx(u),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,v*dy(u),6.11653389521604e-05,-1,0,1,0,1.77635683940025e-15,8,0
154,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,u*dx(v),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,u*dx(eta),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,v*dy(eta),0.000200921937158713,-1,0,1,0,1.77635683940025e-15,8,0
154,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
154,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
154,boundary,apv,wave,u*dx(u),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,v*dy(u),0.000505749879680563,1,0,-1,0,2.44249065417534e-15,8,0
154,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,u*dx(v),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,v*dy(v),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,u*dx(eta),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,v*dy(eta),0.00475198154098452,2,0,3,0,2.22044604925031e-15,8,0
154,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
154,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
154,boundary,boundary,wave,u*dx(u),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,v*dy(u),0.00503495903409963,1,0,1,0,8.82045316674684e-07,4,0
154,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,u*dx(v),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,v*dy(v),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,u*dx(eta),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,v*dy(eta),0.0253825716232355,2,0,1,0,3.05038412728997e-06,4,0
154,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
154,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
155,wave,wave,wave,u*dx(u),0,1,1,1,1,0,0,256
155,wave,wave,wave,v*dy(u),0.275043453810692,8,1,7,1,1.45729057457632e-15,256,0
155,wave,wave,wave,w*dz(u),0.275040446886868,8,1,7,1,2.03581064625739e-15,256,0
155,wave,wave,wave,u*dx(v),0,1,1,1,1,0,0,256
155,wave,wave,wave,v*dy(v),0.0894888545819459,8,1,7,1,4.44089209850063e-16,256,0
155,wave,wave,wave,w*dz(v),0.0894877159054288,8,1,7,1,5.55111512312578e-16,256,0
155,wave,wave,wave,u*dx(w),0,1,1,1,1,0,0,256
155,wave,wave,wave,v*dy(w),0.013526296621081,8,1,8,1,4.44089209850063e-16,256,0
155,wave,wave,wave,w*dz(w),0.013526296156835,8,1,8,1,4.44089209850063e-16,256,0
155,wave,wave,wave,u*dx(eta),0,1,1,1,1,0,0,256
155,wave,wave,wave,v*dy(eta),0.37327711324735,8,1,8,1,2.09010273413531e-15,256,0
155,wave,wave,wave,w*dz(eta),0.37327710043585,8,1,8,1,1.84682488354632e-15,256,0
155,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
155,wave,apv,wave,u*dx(u),0,1,1,-1,0,0,0,64
155,wave,apv,wave,v*dy(u),0.00905928250505681,8,1,3,0,1.45343291552789e-15,64,0
155,wave,apv,wave,w*dz(u),0.00923079711282129,8,1,3,0,1.34434713745789e-15,64,0
155,wave,apv,wave,u*dx(v),0,1,1,-1,0,0,0,64
155,wave,apv,wave,v*dy(v),0,1,1,-1,0,0,0,64
155,wave,apv,wave,w*dz(v),0,1,1,-1,0,0,0,64
155,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
155,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
155,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
155,wave,apv,wave,u*dx(eta),0,1,1,-1,0,0,0,64
155,wave,apv,wave,v*dy(eta),0.00883340656286446,8,1,3,0,1.53483616506348e-15,64,0
155,wave,apv,wave,w*dz(eta),0.00866878380899611,8,1,3,0,2.39441534732455e-15,64,0
155,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
155,apv,wave,wave,u*dx(u),0,-1,0,1,1,0,0,64
155,apv,wave,wave,v*dy(u),0.00905928221874552,3,0,8,1,1.81611648141182e-15,64,0
155,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
155,apv,wave,wave,u*dx(v),0,-1,0,1,1,0,0,64
155,apv,wave,wave,v*dy(v),0.00292767977982194,2,0,8,1,5.48194586554603e-16,64,0
155,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
155,apv,wave,wave,u*dx(w),0,-1,0,1,1,0,0,64
155,apv,wave,wave,v*dy(w),0.000300112032215145,3,0,8,1,3.12615961207904e-16,64,0
155,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
155,apv,wave,wave,u*dx(eta),0,-1,0,1,1,0,0,64
155,apv,wave,wave,v*dy(eta),0.00866878390430815,3,0,8,1,1.59299540270114e-15,64,0
155,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
155,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
155,wave,boundary,wave,u*dx(u),0,1,1,1,0,0,0,32
155,wave,boundary,wave,v*dy(u),0.000178042001093241,8,1,1,0,1.77635683940025e-15,32,0
155,wave,boundary,wave,w*dz(u),0.00120982985788879,2,1,1,0,5.34256441981589e-15,32,0
155,wave,boundary,wave,u*dx(v),0,1,1,1,0,0,0,32
155,wave,boundary,wave,v*dy(v),0,1,1,1,0,0,0,32
155,wave,boundary,wave,w*dz(v),0,1,1,1,0,0,0,32
155,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
155,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
155,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
155,wave,boundary,wave,u*dx(eta),0,1,1,1,0,0,0,32
155,wave,boundary,wave,v*dy(eta),0.000189611839709454,1,1,1,0,1.77635683940025e-15,32,0
155,wave,boundary,wave,w*dz(eta),0.00125221707977665,2,1,1,0,1.11022302462516e-15,32,0
155,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
155,boundary,wave,wave,u*dx(u),0,1,0,1,1,0,0,32
155,boundary,wave,wave,v*dy(u),0.0010607399474762,1,0,1,1,2.44249065417534e-15,32,0
155,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
155,boundary,wave,wave,u*dx(v),0,1,0,1,1,0,0,32
155,boundary,wave,wave,v*dy(v),0.000189155514959125,1,0,1,1,2.66453525910038e-15,32,0
155,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
155,boundary,wave,wave,u*dx(w),0,1,0,1,1,0,0,32
155,boundary,wave,wave,v*dy(w),0.00137728682370193,1,0,2,1,2.44249065417534e-15,32,0
155,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
155,boundary,wave,wave,u*dx(eta),0,1,0,1,1,0,0,32
155,boundary,wave,wave,v*dy(eta),0.00388464397703037,1,0,2,1,8.77565108913072e-15,32,0
155,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
155,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
155,apv,boundary,wave,u*dx(u),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,v*dy(u),0.000131872454398639,-1,0,1,0,1.77635683940025e-15,8,0
155,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,u*dx(v),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,u*dx(eta),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,v*dy(eta),0.00019503902284019,-1,0,1,0,1.77635683940025e-15,8,0
155,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
155,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
155,boundary,apv,wave,u*dx(u),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,v*dy(u),0.00110428674332837,1,0,-1,0,2.44249065417534e-15,8,0
155,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,u*dx(v),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,v*dy(v),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,u*dx(eta),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,v*dy(eta),0.00460367462937359,2,0,3,0,2.22044604925031e-15,8,0
155,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
155,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
155,boundary,boundary,wave,u*dx(u),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,v*dy(u),0.0110229371655372,1,0,1,0,8.82045316674684e-07,4,0
155,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,u*dx(v),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,v*dy(v),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,u*dx(eta),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,v*dy(eta),0.0247324976176039,2,0,1,0,3.05038412728997e-06,4,0
155,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
155,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
156,wave,wave,wave,u*dx(u),0,1,1,1,1,0,0,256
156,wave,wave,wave,v*dy(u),0.199767767028182,7,1,8,1,1.43493258581929e-15,256,0
156,wave,wave,wave,w*dz(u),0.199765549733043,7,1,8,1,1.43420256707648e-15,256,0
156,wave,wave,wave,u*dx(v),0,1,1,1,1,0,0,256
156,wave,wave,wave,v*dy(v),0.199767767028182,7,1,8,1,1.39540883438522e-15,256,0
156,wave,wave,wave,w*dz(v),0.199765549733043,7,1,8,1,1.07626414559525e-15,256,0
156,wave,wave,wave,u*dx(w),0,1,1,1,1,0,0,256
156,wave,wave,wave,v*dy(w),0.0191156339216605,8,1,8,1,5.17053669204006e-16,256,0
156,wave,wave,wave,w*dz(w),0.0191156352306214,8,1,8,1,5.47645663844853e-16,256,0
156,wave,wave,wave,u*dx(eta),0,1,1,1,1,0,0,256
156,wave,wave,wave,v*dy(eta),0.380931128318337,8,1,8,1,1.71043189608256e-15,256,0
156,wave,wave,wave,w*dz(eta),0.380931154402911,8,1,8,1,1.73185965853306e-15,256,0
156,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
156,wave,apv,wave,u*dx(u),0,1,1,-1,0,0,0,64
156,wave,apv,wave,v*dy(u),0.00654339637391865,8,1,3,0,1.25087565333922e-15,64,0
156,wave,apv,wave,w*dz(u),0.0066669788195631,8,1,3,0,1.12548147021534e-15,64,0
156,wave,apv,wave,u*dx(v),0,1,1,-1,0,0,0,64
156,wave,apv,wave,v*dy(v),0,1,1,-1,0,0,0,64
156,wave,apv,wave,w*dz(v),0,1,1,-1,0,0,0,64
156,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
156,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
156,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
156,wave,apv,wave,u*dx(eta),0,1,1,-1,0,0,0,64
156,wave,apv,wave,v*dy(eta),0.00902711812065774,8,1,3,0,1.19467138742546e-15,64,0
156,wave,apv,wave,w*dz(eta),0.0088592733170403,8,1,3,0,1.60716628659114e-15,64,0
156,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
156,apv,wave,wave,u*dx(u),0,-1,0,1,1,0,0,64
156,apv,wave,wave,v*dy(u),0.00654339681757625,3,0,8,1,1.32595526349676e-15,64,0
156,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
156,apv,wave,wave,u*dx(v),0,-1,0,1,1,0,0,64
156,apv,wave,wave,v*dy(v),0.00654339681757619,3,0,8,1,1.24926244043647e-15,64,0
156,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
156,apv,wave,wave,u*dx(w),0,-1,0,1,1,0,0,64
156,apv,wave,wave,v*dy(w),0.000423980894704759,3,0,8,1,4.44089209850063e-16,64,0
156,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
156,apv,wave,wave,u*dx(eta),0,-1,0,1,1,0,0,64
156,apv,wave,wave,v*dy(eta),0.00885927316451571,3,0,8,1,1.89283953003391e-15,64,0
156,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
156,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
156,wave,boundary,wave,u*dx(u),0,1,1,1,0,0,0,32
156,wave,boundary,wave,v*dy(u),0.00406328923227502,1,1,1,0,3.5527136788005e-15,32,0
156,wave,boundary,wave,w*dz(u),0.0234110056921659,2,1,1,0,1.57187143859962e-14,32,0
156,wave,boundary,wave,u*dx(v),0,1,1,1,0,0,0,32
156,wave,boundary,wave,v*dy(v),0,1,1,1,0,0,0,32
156,wave,boundary,wave,w*dz(v),0,1,1,1,0,0,0,32
156,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
156,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
156,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
156,wave,boundary,wave,u*dx(eta),0,1,1,1,0,0,0,32
156,wave,boundary,wave,v*dy(eta),0.00229028269917839,8,1,1,0,3.33066907387547e-15,32,0
156,wave,boundary,wave,w*dz(eta),0.00466251091227267,2,1,1,0,3.77475828372553e-15,32,0
156,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
156,boundary,wave,wave,u*dx(u),0,1,0,1,1,0,0,32
156,boundary,wave,wave,v*dy(u),0.000793202298718406,1,0,1,1,2.66453525910038e-15,32,0
156,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
156,boundary,wave,wave,u*dx(v),0,1,0,1,1,0,0,32
156,boundary,wave,wave,v*dy(v),0.000793202298718511,1,0,1,1,2.66453525910038e-15,32,0
156,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
156,boundary,wave,wave,u*dx(w),0,1,0,1,1,0,0,32
156,boundary,wave,wave,v*dy(w),0.00183862536125864,1,0,2,1,2.22044604925031e-15,32,0
156,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
156,boundary,wave,wave,u*dx(eta),0,1,0,1,1,0,0,32
156,boundary,wave,wave,v*dy(eta),0.0039501489394199,1,0,8,1,9.58539172419928e-15,32,0
156,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
156,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
156,apv,boundary,wave,u*dx(u),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,v*dy(u),0.00411088394836666,-1,0,1,0,3.33066907387547e-15,8,0
156,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,u*dx(v),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,u*dx(eta),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,v*dy(eta),0.00214862492214164,3,0,1,0,3.10862446895044e-15,8,0
156,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
156,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
156,boundary,apv,wave,u*dx(u),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,v*dy(u),0.000789376982321103,1,0,-1,0,2.44249065417534e-15,8,0
156,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,u*dx(v),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,v*dy(v),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,u*dx(eta),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,v*dy(eta),0.00469432124919908,2,0,3,0,2.22044604925031e-15,8,0
156,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
156,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
156,boundary,boundary,wave,u*dx(u),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,v*dy(u),0.0180227997969754,1,0,1,0,9.08728438719919e-07,4,0
156,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,u*dx(v),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,v*dy(v),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,u*dx(eta),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,v*dy(eta),0.00473547603880603,1,0,2,0,6.31131947048669e-06,4,0
156,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
156,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
157,wave,wave,wave,u*dx(u),0.246291848168426,8,1,7,1,1.72382384618197e-15,256,0
157,wave,wave,wave,v*dy(u),0,1,1,1,1,0,0,256
157,wave,wave,wave,w*dz(u),0.246289149904452,8,1,7,1,1.70881237877077e-15,256,0
157,wave,wave,wave,u*dx(v),0.128370680562375,8,1,7,1,9.30336728952705e-16,256,0
157,wave,wave,wave,v*dy(v),0,1,1,1,1,0,0,256
157,wave,wave,wave,w*dz(v),0.128369255163522,8,1,7,1,8.7862753749404e-16,256,0
157,wave,wave,wave,u*dx(w),0.0301618503634629,8,1,8,1,6.77419781121984e-16,256,0
157,wave,wave,wave,v*dy(w),0,1,1,1,1,0,0,256
157,wave,wave,wave,w*dz(w),0.0301618493282558,8,1,8,1,7.21844793782183e-16,256,0
157,wave,wave,wave,u*dx(eta),0.385762677088547,8,1,8,1,1.94784836535795e-15,256,0
157,wave,wave,wave,v*dy(eta),0,1,1,1,1,0,0,256
157,wave,wave,wave,w*dz(eta),0.385762663848523,8,1,8,1,1.90812117548571e-15,256,0
157,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
157,wave,apv,wave,u*dx(u),0,1,1,-1,0,0,0,64
157,wave,apv,wave,v*dy(u),0,1,1,-1,0,0,0,64
157,wave,apv,wave,w*dz(u),0,1,1,-1,0,0,0,64
157,wave,apv,wave,u*dx(v),0.00418843542081886,8,1,3,0,6.04489698623412e-16,64,0
157,wave,apv,wave,v*dy(v),0,1,1,-1,0,0,0,64
157,wave,apv,wave,w*dz(v),0.00426740809599792,8,1,3,0,7.92162227585361e-16,64,0
157,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
157,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
157,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
157,wave,apv,wave,u*dx(eta),0.00914973715980294,8,1,3,0,1.92177375193585e-15,64,0
157,wave,apv,wave,v*dy(eta),0,1,1,-1,0,0,0,64
157,wave,apv,wave,w*dz(eta),0.00897987049232274,8,1,3,0,1.4401807313131e-15,64,0
157,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
157,apv,wave,wave,u*dx(u),0.00810349902218091,3,0,8,1,1.76909662495281e-15,64,0
157,apv,wave,wave,v*dy(u),0,-1,0,1,1,0,0,64
157,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
157,apv,wave,wave,u*dx(v),0.00418843527143884,3,0,8,1,6.96464456047886e-16,64,0
157,apv,wave,wave,v*dy(v),0,-1,0,1,1,0,0,64
157,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
157,apv,wave,wave,u*dx(w),0.000668618244839496,3,0,8,1,5.88187431282092e-16,64,0
157,apv,wave,wave,v*dy(w),0,-1,0,1,1,0,0,64
157,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
157,apv,wave,wave,u*dx(eta),0.00897987055726,3,0,8,1,1.38300414332428e-15,64,0
157,apv,wave,wave,v*dy(eta),0,-1,0,1,1,0,0,64
157,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
157,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
157,wave,boundary,wave,u*dx(u),0,1,1,1,0,0,0,32
157,wave,boundary,wave,v*dy(u),0,1,1,1,0,0,0,32
157,wave,boundary,wave,w*dz(u),0,1,1,1,0,0,0,32
157,wave,boundary,wave,u*dx(v),8.19333120940794e-05,8,1,1,0,1.77635683940025e-15,32,0
157,wave,boundary,wave,v*dy(v),0,1,1,1,0,0,0,32
157,wave,boundary,wave,w*dz(v),0.000555290021380405,2,1,1,0,2.27738672449238e-15,32,0
157,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
157,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
157,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
157,wave,boundary,wave,u*dx(eta),0.000195322999416493,1,1,1,0,1.77635683940025e-15,32,0
157,wave,boundary,wave,v*dy(eta),0,1,1,1,0,0,0,32
157,wave,boundary,wave,w*dz(eta),0.00129199830160863,2,1,1,0,1.11022302462516e-15,32,0
157,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
157,boundary,wave,wave,u*dx(u),0.000959957396749791,1,0,1,1,2.66453525910038e-15,32,0
157,boundary,wave,wave,v*dy(u),0,1,0,1,1,0,0,32
157,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
157,boundary,wave,wave,u*dx(v),0.000485842830264369,1,0,1,1,2.44249065417534e-15,32,0
157,boundary,wave,wave,v*dy(v),0,1,0,1,1,0,0,32
157,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
157,boundary,wave,wave,u*dx(w),0.00264326607880199,1,0,2,1,2.44249065417534e-15,32,0
157,boundary,wave,wave,v*dy(w),0,1,0,1,1,0,0,32
157,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
157,boundary,wave,wave,u*dx(eta),0.00400982353798947,1,0,2,1,8.99164968231946e-15,32,0
157,boundary,wave,wave,v*dy(eta),0,1,0,1,1,0,0,32
157,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
157,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
157,apv,boundary,wave,u*dx(u),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,v*dy(u),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,u*dx(v),6.11653389521604e-05,-1,0,1,0,1.77635683940025e-15,8,0
157,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,u*dx(eta),0.000200921937158713,-1,0,1,0,1.77635683940025e-15,8,0
157,apv,boundary,wave,v*dy(eta),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
157,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
157,boundary,apv,wave,u*dx(u),0,1,0,-1,0,0,0,8
157,boundary,apv,wave,v*dy(u),0,1,0,-1,0,0,0,8
